# time (s), motion, state, mx, my, mz, distF (cm), distL (cm), distR (cm)
2.16,0.00,0.00,-29.20,6.10,-39.30,24.70,7.40,11.60
2.23,0.00,0.00,-29.60,4.30,-39.80,25.50,6.50,11.60
2.29,0.00,0.00,-28.90,4.30,-39.80,25.30,6.80,11.40
2.35,0.00,0.00,-28.90,4.30,-39.80,24.50,6.50,11.20
2.42,0.00,0.00,-30.00,6.30,-39.80,24.80,6.60,12.00
2.48,0.00,0.00,-30.00,6.30,-39.80,24.20,6.60,11.60
2.55,0.00,0.00,-28.90,3.90,-40.50,24.60,6.60,12.70
2.61,0.00,0.00,-28.90,3.90,-40.50,25.40,6.90,11.50
2.67,0.00,0.00,-29.30,4.30,-38.40,24.30,6.40,11.70
2.74,0.00,0.00,-28.70,4.50,-40.10,25.00,6.50,11.60
2.80,0.00,0.00,-28.00,3.00,-38.60,25.70,6.80,11.20
2.93,0.00,0.00,-28.40,4.50,-37.50,24.80,6.30,11.20
2.99,0.00,0.00,-30.50,4.50,-38.60,25.00,7.10,11.80
3.06,0.00,0.00,-29.20,4.90,-39.60,24.90,6.40,11.60
3.12,0.00,0.00,-29.20,4.90,-40.10,25.00,6.60,11.20
3.18,0.00,0.00,-29.60,4.30,-38.70,24.00,6.70,11.50
3.25,0.00,0.00,-30.00,5.10,-38.40,25.20,6.20,11.80
3.31,0.00,0.00,-31.70,4.90,-39.60,25.80,7.00,11.90
3.38,0.00,0.00,-27.80,4.30,-38.00,25.40,6.60,11.40
3.44,0.00,0.00,-27.80,4.30,-38.00,25.10,6.30,11.80
3.50,0.00,0.00,-29.80,4.50,-38.90,23.80,6.80,12.20
3.57,0.00,0.00,-29.60,5.80,-38.70,24.20,6.80,11.40
3.63,0.00,0.00,-29.30,4.80,-38.40,25.70,6.30,11.50
3.69,0.00,0.00,-29.80,6.40,-38.60,24.10,6.50,11.60
3.76,0.00,0.00,-30.30,3.90,-38.70,25.60,6.80,11.80
3.82,0.00,0.00,-28.40,4.90,-38.90,24.90,6.90,11.80
3.89,0.00,0.00,-29.60,4.80,-38.40,24.20,6.90,11.90
3.95,0.00,0.00,-29.30,5.10,-39.50,25.30,7.10,11.50
4.01,0.00,0.00,-27.80,3.60,-39.20,24.00,6.90,11.70
4.08,0.00,0.00,-28.90,5.50,-37.20,24.50,6.70,11.60
4.14,0.00,0.00,-31.10,3.90,-38.70,24.80,6.90,11.80
4.20,0.00,0.00,-29.60,4.80,-39.50,24.60,6.50,11.50
4.27,0.00,0.00,-28.10,5.50,-39.20,25.20,6.90,11.80
4.33,0.00,0.00,-29.50,4.20,-39.60,25.00,6.90,12.00
4.40,0.00,0.00,-29.30,2.80,-40.20,24.80,6.60,11.10
4.46,0.00,0.00,-28.90,4.80,-39.50,24.40,6.80,11.80
4.52,0.00,0.00,-30.30,3.60,-39.80,23.80,7.00,11.60
4.59,0.00,0.00,-29.30,5.50,-39.20,24.80,6.40,11.60
4.65,0.00,0.00,-29.20,5.70,-38.10,25.40,6.50,12.10
4.71,0.00,0.00,-30.30,5.80,-38.70,24.50,6.70,11.70
4.78,0.00,0.00,-28.10,5.50,-39.80,24.30,6.90,11.60
4.84,0.00,0.00,-31.20,5.20,-38.60,25.00,6.70,11.90
4.90,0.00,0.00,-31.20,5.20,-38.60,24.80,6.80,12.00
4.97,0.00,0.00,-29.50,5.70,-40.40,25.30,6.70,11.90
5.10,0.00,0.00,-28.40,4.50,-39.30,25.80,6.40,11.80
5.16,0.00,0.00,-28.40,4.50,-39.30,25.70,6.50,11.90
5.22,0.00,0.00,-29.60,4.30,-38.00,25.70,6.90,11.50
5.29,0.00,0.00,-31.10,5.80,-39.50,24.70,6.90,11.30
5.35,0.00,0.00,-29.60,4.80,-39.50,25.00,6.70,11.50
5.41,0.00,0.00,-26.60,5.50,-38.70,25.70,6.60,11.30
5.48,0.00,0.00,-29.80,5.70,-38.60,24.90,6.60,11.70
5.54,0.00,0.00,-29.80,5.70,-38.60,24.90,6.60,11.10
5.60,0.00,0.00,-30.30,3.90,-39.80,24.10,6.50,11.80
5.67,0.00,0.00,-30.30,5.80,-38.40,25.70,6.80,11.50
5.73,0.00,0.00,-30.20,3.70,-39.60,24.80,6.30,11.70
5.80,0.00,0.00,-30.00,3.60,-36.50,25.10,6.60,11.60
5.86,0.00,0.00,-30.00,3.90,-39.20,24.30,6.80,11.60
5.92,0.00,0.00,-30.30,3.90,-39.50,24.00,6.90,11.90
5.99,0.00,0.00,-30.20,4.50,-39.60,25.00,7.00,12.30
6.05,0.00,0.00,-29.30,5.10,-38.70,24.80,6.60,11.50
6.11,0.00,0.00,-29.30,5.10,-38.70,25.20,6.60,11.40
6.18,0.00,0.00,-30.50,4.90,-38.90,23.60,6.30,11.60
6.24,0.00,0.00,-29.50,6.10,-39.30,24.50,6.90,11.80
6.31,0.00,0.00,-28.70,4.50,-38.10,25.00,6.40,11.60
6.37,0.00,0.00,-29.80,4.90,-38.90,24.70,6.50,10.90
6.43,0.00,0.00,-29.80,4.90,-38.90,24.50,6.80,11.80
6.50,0.00,0.00,-29.80,4.50,-38.10,24.50,6.60,11.80
6.56,0.00,0.00,-30.50,3.70,-39.60,25.20,6.70,11.90
6.62,0.00,0.00,-29.60,5.50,-39.20,25.10,7.40,11.30
6.69,0.00,0.00,-29.50,4.50,-39.60,25.00,7.10,11.50
6.75,0.00,0.00,-29.50,4.50,-39.60,24.40,6.60,11.20
6.81,0.00,0.00,-30.00,2.80,-38.70,24.60,6.70,11.40
6.88,0.00,0.00,-30.00,4.80,-40.20,25.30,6.50,11.60
6.94,0.00,0.00,-28.40,5.20,-39.30,24.80,6.50,11.90
7.00,0.00,0.00,-30.30,6.30,-39.50,23.80,6.80,11.90
7.07,0.00,0.00,-30.30,6.30,-39.50,24.70,6.80,11.40
7.13,0.00,0.00,-30.00,4.30,-39.80,24.30,7.00,12.00
7.19,0.00,0.00,-27.70,4.90,-40.40,25.00,6.80,12.00
7.26,0.00,0.00,-30.50,4.90,-38.10,24.70,6.40,12.20
7.32,0.00,0.00,-29.60,4.80,-39.20,24.40,6.40,11.50
7.39,0.00,0.00,-30.50,6.10,-39.60,24.50,6.70,11.40
7.45,0.00,0.00,-28.90,6.10,-39.60,25.40,6.40,12.30
7.51,0.00,0.00,-28.90,3.60,-39.20,25.50,6.60,11.70
7.57,0.00,0.00,-28.90,3.60,-39.20,25.20,6.70,11.70
7.64,0.00,0.00,-29.80,3.00,-38.90,24.60,6.90,12.00
7.70,0.00,0.00,-29.80,4.90,-38.10,24.90,6.30,11.70
7.76,0.00,0.00,-29.80,4.90,-38.10,25.40,6.50,11.90
7.83,0.00,0.00,-29.50,5.20,-39.30,24.70,6.90,12.10
7.89,0.00,0.00,-28.10,5.10,-40.50,24.90,6.80,11.80
7.96,0.00,0.00,-29.80,4.50,-39.60,24.50,6.90,11.70
8.02,0.00,0.00,-29.80,4.50,-39.60,23.80,6.80,12.10
8.08,0.00,0.00,-28.40,3.40,-38.10,25.20,6.10,11.50
8.15,0.00,0.00,-30.80,3.90,-38.40,24.40,6.50,12.00
8.21,0.00,0.00,-29.60,4.80,-38.70,25.60,6.60,11.10
8.27,0.00,0.00,-29.60,4.80,-38.70,24.20,6.50,11.70
8.34,0.00,0.00,-30.80,5.50,-36.20,24.80,6.40,11.50
8.40,0.00,0.00,-30.80,5.50,-36.20,24.40,6.90,11.80
8.47,0.00,0.00,-28.40,4.50,-38.60,25.10,6.50,11.70
8.53,0.00,0.00,-28.60,5.10,-38.70,24.00,7.10,11.60
8.59,0.00,0.00,-30.20,4.90,-38.90,23.70,6.70,12.00
8.72,0.00,0.00,-30.20,4.90,-38.90,24.60,6.30,11.90
8.78,0.00,0.00,-30.80,4.30,-39.20,23.90,7.10,11.30
8.85,0.00,0.00,-29.30,5.10,-39.20,24.70,6.50,11.70
8.91,0.00,0.00,-28.40,6.10,-39.30,24.10,6.60,11.40
8.97,0.00,0.00,-29.60,4.30,-39.50,25.00,6.60,11.30
9.04,0.00,0.00,-29.30,5.80,-39.50,24.50,6.70,11.40
9.10,0.00,0.00,-29.30,5.80,-39.50,24.20,7.00,11.60
9.16,0.00,0.00,-29.20,3.70,-39.60,24.70,6.20,11.80
9.23,0.00,0.00,-29.20,6.10,-38.90,24.90,6.70,11.80
9.29,0.00,0.00,-28.90,4.30,-39.50,24.40,6.70,12.30
9.35,0.00,0.00,-28.90,4.30,-39.50,24.00,6.60,11.70
9.42,0.00,0.00,-28.90,5.50,-38.70,24.10,6.90,11.10
9.48,0.00,0.00,-28.90,5.50,-38.70,25.70,7.40,11.80
9.54,0.00,0.00,-29.50,4.90,-38.60,25.50,6.80,11.70
9.61,0.00,0.00,-28.60,3.90,-38.40,24.00,6.80,11.60
9.67,0.00,0.00,-30.00,4.30,-39.20,23.70,6.70,11.20
9.73,0.00,0.00,-30.00,4.30,-39.20,24.60,6.90,11.80
9.80,0.00,0.00,-29.80,4.90,-38.10,24.70,7.00,11.50
9.86,0.00,0.00,-28.60,5.10,-41.30,25.30,7.00,11.50
9.92,0.00,0.00,-29.60,6.30,-38.40,24.20,6.80,11.60
9.99,0.00,0.00,-29.60,6.30,-38.40,24.80,7.00,11.90
10.05,0.00,0.00,-28.40,4.50,-37.80,24.80,7.10,11.70
10.12,0.00,0.00,-28.40,4.50,-37.80,23.50,7.10,11.50
10.18,0.00,0.00,-29.50,3.40,-38.60,24.90,6.90,11.60
10.24,0.00,0.00,-29.50,4.90,-39.60,25.60,6.30,11.80
10.31,0.00,0.00,-30.00,4.80,-38.00,25.30,6.70,11.50
10.37,0.00,0.00,-30.00,4.80,-38.00,25.00,6.70,11.90
10.43,0.00,0.00,-29.30,6.30,-39.50,25.50,6.80,11.50
10.50,0.00,0.00,-30.00,3.10,-39.20,23.40,7.30,11.70
10.56,0.00,0.00,-30.00,4.30,-38.40,24.30,6.60,12.20
10.62,0.00,0.00,-30.00,4.30,-38.40,24.40,6.60,11.40
10.69,0.00,0.00,-29.60,4.80,-37.70,24.60,6.80,11.60
10.75,0.00,0.00,-30.30,2.80,-38.00,24.20,6.60,11.90
10.81,0.00,0.00,-30.30,2.80,-38.00,25.00,6.80,11.80
10.88,0.00,0.00,-28.10,4.80,-38.00,24.20,7.50,11.60
10.94,0.00,0.00,-29.80,3.00,-39.30,24.30,6.90,11.90
11.00,0.00,0.00,-29.80,3.00,-39.30,25.30,6.40,11.40
11.07,0.00,0.00,-30.90,4.20,-38.10,24.00,6.30,11.80
11.13,0.00,0.00,-31.10,3.10,-39.50,25.10,6.40,11.60
11.20,0.00,0.00,-29.80,4.50,-39.30,24.60,6.30,11.80
11.26,0.00,0.00,-28.60,5.80,-39.20,24.80,7.10,11.50
11.32,0.00,0.00,-29.20,6.10,-39.30,24.80,6.60,11.60
11.39,0.00,0.00,-29.50,5.70,-40.10,24.70,7.00,11.80
11.45,0.00,0.00,-29.60,3.90,-38.40,24.20,7.20,11.60
11.51,0.00,0.00,-29.60,4.30,-38.40,24.30,6.60,11.40
11.58,0.00,0.00,-29.30,4.30,-38.40,24.90,6.90,12.20
11.64,0.00,0.00,-29.30,4.30,-38.40,24.50,6.60,11.70
11.70,0.00,0.00,-29.30,5.10,-39.20,24.80,6.70,11.90
11.77,0.00,0.00,-29.50,5.20,-39.30,24.50,6.80,12.00
11.83,0.00,0.00,-29.50,5.20,-39.30,24.40,6.90,11.70
11.89,0.00,0.00,-28.90,3.90,-39.20,24.40,7.00,11.40
11.96,0.00,0.00,-30.20,4.20,-38.90,24.40,7.00,11.80
12.02,0.00,0.00,-29.30,4.80,-39.20,24.50,6.60,11.80
12.08,0.00,0.00,-29.30,5.80,-38.70,24.50,6.70,11.60
12.15,0.00,0.00,-30.20,4.50,-38.90,24.40,6.70,12.10
12.21,0.00,0.00,-28.70,4.90,-40.10,24.40,6.80,11.30
12.27,0.00,0.00,-28.70,4.90,-40.10,25.00,6.50,11.00
12.34,0.00,0.00,-29.80,3.70,-37.80,24.80,6.40,11.70
12.40,0.00,0.00,-29.60,3.90,-39.20,24.70,6.90,11.30
12.46,0.00,0.00,-28.10,4.30,-39.80,24.80,7.00,11.80
12.53,0.00,0.00,-28.70,3.70,-38.10,23.80,6.50,11.70
12.59,0.00,0.00,-30.30,4.80,-38.40,24.80,6.40,11.60
12.66,0.00,0.00,-30.20,5.20,-39.60,24.40,6.20,11.80
12.72,0.00,0.00,-30.20,5.20,-39.60,24.40,6.50,12.20
12.78,0.00,0.00,-28.00,3.70,-39.60,25.30,6.70,11.40
12.85,0.00,0.00,-28.00,3.70,-39.60,23.60,6.10,12.10
12.91,0.00,0.00,-30.20,4.90,-38.60,25.10,6.80,12.00
12.97,0.00,0.00,-29.20,4.90,-39.30,25.40,6.70,12.10
13.04,0.00,0.00,-29.20,5.70,-39.60,24.80,6.60,11.50
13.10,0.00,0.00,-29.20,5.70,-39.60,24.80,6.70,12.00
13.17,0.00,0.00,-30.50,3.70,-38.90,24.60,6.70,11.70
13.23,0.00,0.00,-31.10,3.90,-38.00,24.20,6.50,11.80
13.29,0.00,0.00,-29.80,6.10,-37.10,24.30,6.90,12.20
13.36,0.00,0.00,-29.80,6.10,-37.10,24.80,7.10,11.70
13.42,0.00,0.00,-29.60,5.50,-39.50,24.90,6.80,12.10
13.48,0.00,0.00,-28.90,3.60,-40.20,24.50,6.70,11.80
13.55,0.00,0.00,-28.40,4.50,-40.10,24.40,6.50,11.60
13.61,0.00,0.00,-28.70,4.50,-39.30,25.20,6.30,11.90
13.68,0.00,0.00,-29.50,4.20,-38.90,24.20,6.80,11.60
13.74,0.00,0.00,-29.50,4.20,-38.90,25.00,6.50,11.70
13.80,0.00,0.00,-28.40,6.10,-38.60,24.40,6.60,11.70
13.87,0.00,0.00,-30.00,3.60,-38.40,23.80,6.80,11.60
13.93,0.00,0.00,-30.00,3.90,-39.20,23.20,6.50,11.70
13.99,0.00,0.00,-30.00,3.90,-39.20,24.20,6.40,11.90
14.06,0.00,0.00,-29.60,3.90,-39.80,24.30,6.60,11.70
14.12,0.00,0.00,-29.80,3.40,-39.30,24.10,6.80,11.30
14.18,0.00,0.00,-29.80,3.40,-39.30,24.50,6.70,12.20
14.25,0.00,0.00,-28.70,4.90,-38.60,24.70,6.40,12.40
14.31,0.00,0.00,-28.70,3.70,-37.80,25.10,6.70,11.70
14.38,0.00,0.00,-28.70,3.70,-37.80,24.20,7.30,12.00
14.44,0.00,0.00,-28.40,4.90,-39.30,23.10,6.60,11.30
14.50,0.00,0.00,-29.30,3.90,-38.70,23.90,6.50,11.80
14.57,0.00,0.00,-30.20,4.90,-39.30,24.10,6.70,11.80
14.63,0.00,0.00,-30.20,4.90,-39.30,23.60,6.80,11.70
14.70,0.00,0.00,-29.80,4.50,-38.90,24.80,6.30,12.00
14.76,0.00,0.00,-28.90,6.30,-39.50,24.10,6.50,11.60
14.82,0.00,0.00,-30.00,3.90,-38.00,24.30,6.70,11.80
14.89,0.00,0.00,-30.00,3.90,-38.00,24.30,6.50,12.00
14.95,0.00,0.00,-29.60,3.60,-36.20,23.80,6.70,11.90
15.02,0.00,0.00,-29.60,3.60,-36.20,24.80,6.80,11.60
15.08,0.00,0.00,-30.90,4.50,-38.10,24.60,6.60,11.40
15.14,0.00,0.00,-29.20,4.90,-39.30,25.20,6.60,11.60
15.21,0.00,0.00,-27.80,6.30,-39.50,24.30,6.60,11.50
15.27,0.00,0.00,-27.80,6.30,-39.50,24.80,6.90,11.90
15.33,0.00,0.00,-30.00,4.80,-38.40,24.10,6.20,11.50
15.40,0.00,0.00,-29.60,4.30,-39.20,24.40,7.00,11.70
15.46,0.00,0.00,-28.70,4.90,-38.60,24.70,6.80,11.90
15.53,0.00,0.00,-28.70,4.90,-38.60,24.50,6.80,11.90
15.59,0.00,0.00,-30.00,4.80,-39.80,23.90,6.60,11.20
15.65,0.00,0.00,-28.60,3.10,-39.80,24.30,6.60,11.70
15.72,0.00,0.00,-29.80,5.20,-37.80,24.70,6.90,11.50
15.78,0.00,0.00,-30.20,4.50,-38.60,24.80,6.70,12.00
15.84,0.00,0.00,-29.80,2.50,-38.90,24.10,7.10,11.30
15.91,0.00,0.00,-29.80,2.50,-38.90,24.50,6.60,11.60
15.97,0.00,0.00,-30.20,5.20,-39.60,25.00,6.70,12.00
16.04,0.00,0.00,-30.90,4.50,-39.30,25.20,6.60,11.70
16.10,0.00,0.00,-30.20,5.20,-39.30,23.70,6.70,11.80
16.16,0.00,0.00,-28.60,2.80,-39.50,24.80,6.60,12.10
16.23,0.00,0.00,-29.20,5.20,-37.80,25.00,6.70,11.70
16.29,0.00,0.00,-30.90,5.70,-38.60,24.00,6.30,11.70
16.35,0.00,0.00,-30.20,4.50,-39.60,23.90,6.40,12.10
16.42,0.00,0.00,-29.60,2.10,-39.50,25.00,6.90,11.70
16.48,0.00,0.00,-29.60,2.10,-39.50,24.00,6.80,11.80
16.54,0.00,0.00,-30.50,4.50,-38.10,24.10,6.80,12.00
16.61,0.00,0.00,-30.00,4.80,-38.40,24.70,6.50,11.50
16.67,0.00,0.00,-28.40,3.40,-38.60,23.20,7.20,11.60
16.74,0.00,0.00,-30.20,2.20,-38.10,23.60,6.50,11.90
16.80,0.00,0.00,-30.20,2.20,-38.10,24.90,6.40,11.80
16.86,0.00,0.00,-30.20,3.00,-38.90,23.50,6.40,11.90
16.93,0.00,0.00,-30.00,7.30,-39.50,25.40,6.30,11.50
16.99,0.00,0.00,-29.30,4.30,-39.80,25.40,7.00,12.00
17.06,0.00,0.00,-29.80,6.10,-37.50,25.10,6.70,11.80
17.12,0.00,0.00,-28.70,3.70,-40.80,24.40,6.50,11.70
17.18,0.00,0.00,-29.50,6.10,-40.40,24.70,6.50,11.90
17.25,0.00,0.00,-28.60,4.30,-38.40,24.10,6.70,11.70
17.31,0.00,0.00,-32.40,2.20,-37.80,24.00,7.10,11.80
17.37,0.00,0.00,-30.00,4.80,-38.70,24.50,6.60,11.60
17.44,0.00,0.00,-31.10,4.30,-38.40,25.40,6.90,11.30
17.50,0.00,0.00,-28.90,5.80,-38.40,24.90,6.30,11.80
17.56,0.00,0.00,-29.20,5.70,-40.10,24.40,6.80,11.80
17.63,0.00,0.00,-30.80,3.60,-38.70,24.60,7.00,12.40
17.69,0.00,0.00,-29.20,4.50,-38.60,24.00,6.40,11.60
17.76,0.00,0.00,-29.20,4.50,-38.60,24.20,6.90,11.50
17.82,0.00,0.00,-29.80,4.50,-37.50,23.60,7.00,12.00
17.88,0.00,0.00,-30.20,4.50,-38.90,24.00,6.70,12.20
17.94,0.00,0.00,-27.20,7.20,-39.60,24.10,6.40,11.80
18.01,0.00,0.00,-30.30,3.90,-39.20,24.40,6.50,11.90
18.07,0.00,0.00,-30.30,4.80,-39.20,24.00,6.20,11.70
18.14,0.00,0.00,-30.30,4.80,-39.20,25.10,6.60,11.20
18.20,0.00,0.00,-30.30,4.30,-39.20,23.70,6.30,11.80
18.26,0.00,0.00,-28.40,4.90,-39.30,24.40,6.80,11.80
18.33,0.00,0.00,-27.80,4.80,-39.50,23.90,6.80,11.40
18.39,0.00,0.00,-27.80,4.80,-39.50,23.00,6.50,12.00
18.45,0.00,0.00,-29.60,4.80,-38.70,24.50,6.70,12.00
18.52,0.00,0.00,-30.80,2.80,-37.70,24.80,6.40,11.80
18.58,0.00,0.00,-30.80,2.80,-37.70,24.30,6.60,11.40
18.64,0.00,0.00,-29.60,2.40,-39.80,25.30,6.40,12.00
18.71,0.00,0.00,-29.50,4.90,-38.90,24.60,6.60,11.20
18.77,0.00,0.00,-28.70,3.40,-40.40,24.00,6.90,11.70
18.83,0.00,0.00,-28.70,3.40,-40.40,24.40,6.80,11.50
18.90,0.00,0.00,-28.90,3.90,-38.40,24.10,6.40,11.90
18.96,0.00,0.00,-29.30,3.90,-40.50,24.50,6.10,11.90
19.02,0.00,0.00,-31.10,3.90,-38.70,23.30,6.50,11.60
19.09,0.00,0.00,-29.20,4.90,-38.60,24.80,6.70,11.70
19.15,0.00,0.00,-29.80,3.00,-39.30,25.00,6.90,11.60
19.21,0.00,0.00,-29.80,3.00,-39.30,24.40,6.40,10.90
19.28,0.00,0.00,-29.30,3.60,-39.20,23.80,6.60,12.00
19.34,0.00,0.00,-31.70,5.20,-41.10,23.40,6.50,11.80
19.40,0.00,0.00,-29.30,4.80,-39.50,24.50,6.80,12.20
19.47,0.00,0.00,-29.30,4.80,-39.50,24.20,6.20,12.30
19.53,0.00,0.00,-31.70,4.50,-39.30,23.60,6.70,12.60
19.60,0.00,0.00,-28.10,4.80,-38.70,24.00,6.80,11.70
19.66,0.00,0.00,-28.70,5.20,-38.90,23.80,6.70,12.20
19.72,0.00,0.00,-30.80,4.80,-39.50,24.70,6.40,11.60
19.79,0.00,0.00,-30.00,5.80,-38.40,23.90,6.60,12.10
19.85,0.00,0.00,-30.00,5.80,-38.40,23.30,6.70,11.90
19.92,0.00,0.00,-30.20,3.40,-39.30,24.10,6.20,11.40
19.98,0.00,0.00,-29.50,3.70,-39.60,23.70,6.30,11.50
20.04,0.00,0.00,-29.30,3.60,-40.50,23.60,6.80,11.50
20.11,0.00,0.00,-29.80,4.50,-39.30,24.70,6.60,11.70
20.17,0.00,0.00,-30.00,5.10,-39.20,23.40,6.20,12.00
20.24,0.00,0.00,-29.30,4.80,-38.70,24.50,7.10,11.50
20.30,0.00,0.00,-29.80,3.00,-39.60,24.70,6.30,11.60
20.36,0.00,0.00,-29.60,4.30,-39.50,24.30,6.60,11.30
20.43,0.00,0.00,-28.90,2.80,-38.40,24.40,6.90,11.60
20.49,0.00,0.00,-28.90,2.80,-38.40,24.10,6.60,11.40
20.55,0.00,0.00,-29.20,3.40,-40.10,25.30,6.40,12.00
20.62,0.00,0.00,-28.10,3.10,-39.80,24.90,6.80,11.70
20.68,0.00,0.00,-30.30,3.90,-39.80,24.20,6.40,11.80
20.75,0.00,0.00,-30.30,3.90,-39.80,24.40,6.70,12.00
20.81,0.00,0.00,-28.60,4.80,-38.40,24.20,6.70,11.70
20.87,0.00,0.00,-28.90,4.30,-39.80,25.00,6.60,11.50
20.94,0.00,0.00,-30.80,3.60,-38.70,24.40,6.50,12.20
21.00,0.00,0.00,-28.90,2.80,-38.70,24.50,6.40,11.30
21.06,0.00,0.00,-30.80,2.40,-39.80,24.20,6.80,11.90
21.13,0.00,0.00,-28.90,5.50,-38.00,24.10,7.10,11.40
21.19,0.00,0.00,-29.60,4.30,-38.70,24.40,7.10,11.60
21.26,0.00,0.00,-28.40,4.20,-37.80,24.60,6.50,11.90
21.32,0.00,0.00,-30.20,3.40,-40.10,25.50,7.10,11.60
21.38,0.00,0.00,-30.20,3.40,-40.10,24.00,6.60,11.70
21.45,0.00,0.00,-28.90,4.30,-39.50,24.80,6.60,12.30
21.51,0.00,0.00,-30.50,3.70,-38.60,24.10,6.70,11.40
21.58,0.00,0.00,-29.80,6.10,-38.90,23.30,7.00,12.10
21.64,0.00,0.00,-30.20,3.40,-39.60,24.60,6.30,11.70
21.70,0.00,0.00,-29.60,4.80,-38.70,23.20,6.70,12.00
21.77,0.00,0.00,-30.30,5.50,-39.50,24.70,6.60,12.00
21.83,0.00,0.00,-30.80,5.10,-41.00,24.10,7.00,11.40
21.89,0.00,0.00,-29.80,4.90,-39.30,24.70,6.80,11.70
21.96,0.00,0.00,-29.80,4.90,-39.30,24.10,6.40,12.00
22.02,0.00,0.00,-30.00,4.30,-38.70,23.80,6.90,12.10
22.08,0.00,0.00,-29.50,6.90,-37.80,25.20,6.80,11.60
22.15,0.00,0.00,-29.20,4.90,-38.60,23.90,6.40,12.20
22.21,0.00,0.00,-28.00,5.70,-38.60,24.80,6.90,11.90
22.28,0.00,0.00,-29.80,4.90,-39.60,24.10,6.40,11.80
22.34,0.00,0.00,-29.80,4.90,-39.60,23.80,7.00,11.60
22.40,0.00,0.00,-29.60,2.40,-39.50,24.40,6.50,11.30
22.47,0.00,0.00,-29.20,5.70,-40.40,25.40,6.30,11.50
22.53,0.00,0.00,-29.30,4.80,-39.50,24.50,6.70,12.00
22.60,0.00,0.00,-31.10,3.90,-38.70,24.30,7.00,12.00
22.66,0.00,0.00,-29.80,6.10,-39.30,23.00,6.70,11.90
22.72,0.00,0.00,-29.30,3.10,-40.20,23.90,6.90,11.90
22.79,0.00,0.00,-29.30,3.10,-40.20,25.20,6.60,12.00
22.85,0.00,0.00,-28.90,4.30,-38.40,24.20,6.50,11.50
22.91,0.00,0.00,-30.80,3.60,-39.50,24.10,6.70,11.50
22.98,0.00,0.00,-28.40,4.90,-38.60,24.20,6.50,11.70
23.04,0.00,0.00,-29.50,4.20,-38.10,23.70,6.40,11.70
23.11,0.00,0.00,-30.20,4.20,-38.60,24.30,6.50,11.40
23.17,0.00,0.00,-29.20,5.70,-38.90,24.80,6.30,11.90
23.23,0.00,0.00,-29.20,5.70,-38.60,24.70,6.30,11.80
23.29,0.00,0.00,-28.90,5.10,-39.20,24.50,6.80,11.60
23.36,0.00,0.00,-28.90,5.10,-39.20,24.10,6.60,11.50
23.42,0.00,0.00,-29.50,3.70,-38.90,24.50,7.10,12.30
