# time (s), motion, state, mx, my, mz, distF (cm), distL (cm), distR (cm)
4.26,1.00,0.00,-45.10,-31.10,-3.40,20.40,4.80,7.10
4.32,1.00,0.00,-45.10,-31.10,-3.40,19.40,4.40,6.60
4.39,1.00,0.00,-41.90,-30.30,-3.70,19.90,4.20,6.90
4.45,1.00,0.00,-45.30,-32.90,-3.60,21.30,4.10,7.20
4.51,1.00,0.00,-46.00,-30.20,-3.90,28.70,3.80,7.20
4.58,1.00,0.00,-49.90,-31.80,-4.80,32.70,3.10,7.00
4.64,1.00,0.00,-43.10,-30.60,-3.90,20.90,4.60,6.50
4.70,1.00,0.00,-39.20,-31.50,-3.70,19.20,4.20,6.40
4.77,1.00,0.00,-38.90,-32.70,-4.50,19.60,4.40,6.30
4.83,1.00,0.00,-42.60,-29.60,-4.20,22.10,4.40,6.60
4.90,1.00,0.00,-45.00,-31.40,-5.10,20.80,4.90,5.90
4.96,1.00,0.00,-43.10,-32.90,-5.40,21.30,4.70,6.30
5.02,1.00,0.00,-43.10,-32.40,-6.40,23.10,4.30,5.60
5.09,1.00,0.00,-47.20,-32.90,-4.30,31.10,4.10,6.40
5.15,1.00,0.00,-48.40,-32.30,-4.80,31.70,4.20,6.50
5.21,1.00,0.00,-47.70,-32.70,-6.00,28.90,4.80,6.50
5.28,1.00,0.00,-44.70,-31.50,-4.80,24.10,4.70,6.40
5.34,1.00,0.00,-44.70,-31.50,-4.80,21.40,4.20,6.00
5.41,1.00,1.00,-52.80,-29.80,-5.10,26.60,3.70,6.60
5.53,1.00,0.00,-51.00,-32.70,-4.80,32.70,4.20,6.20
5.60,1.00,0.00,-51.00,-32.70,-4.80,32.90,4.60,5.80
5.66,1.00,0.00,-49.80,-32.10,-5.80,30.80,5.00,6.20
5.72,1.00,0.00,-46.80,-32.10,-4.60,22.90,4.40,6.10
5.79,1.00,0.00,-46.80,-32.10,-4.60,26.70,4.10,6.00
5.85,1.00,0.00,-48.60,-30.20,-2.10,32.40,4.30,6.40
5.91,1.00,0.00,-49.80,-30.90,-3.90,31.20,4.90,6.30
5.98,1.00,0.00,-46.60,-30.80,-4.20,29.20,4.80,6.00
6.04,1.00,0.00,-50.20,-30.30,-2.20,31.50,4.10,6.10
6.11,1.00,0.00,-48.10,-29.60,-4.50,30.20,5.10,6.40
6.17,1.00,0.00,-46.90,-30.00,-5.50,28.10,4.80,5.90
6.23,1.00,0.00,-49.30,-29.80,-4.60,31.70,4.70,5.90
6.30,1.00,0.00,-47.50,-30.90,-3.60,30.70,4.50,6.20
6.36,1.00,0.00,-45.10,-31.80,-6.00,26.60,3.70,5.90
6.43,1.00,0.00,-49.30,-32.10,-5.80,31.00,4.20,5.60
6.49,1.00,0.00,-49.30,-32.10,-5.80,30.60,4.00,6.10
6.55,1.00,0.00,-43.80,-32.90,-7.90,21.70,4.50,5.70
6.62,1.00,0.00,-43.80,-32.90,-7.90,20.30,4.70,5.70
6.68,1.00,0.00,-45.00,-32.40,-7.20,25.80,4.50,6.00
6.74,1.00,0.00,-45.00,-32.40,-7.20,24.70,4.20,5.80
6.81,1.00,0.00,-44.30,-32.90,-8.70,26.80,4.70,6.50
6.87,1.00,0.00,-50.20,-30.00,-6.00,32.60,4.20,6.30
6.93,1.00,0.00,-52.20,-31.10,-6.70,32.00,4.80,6.40
7.00,1.00,0.00,-52.20,-31.10,-6.70,32.70,4.40,6.60
7.06,1.00,0.00,-48.30,-32.40,-8.70,20.20,4.20,5.80
7.13,1.00,0.00,-44.60,-33.20,-5.10,19.10,4.50,5.80
7.19,1.00,0.00,-47.40,-31.10,-3.40,27.50,3.90,6.20
7.25,1.00,0.00,-47.40,-31.10,-3.40,28.20,4.70,5.70
7.32,1.00,0.00,-46.20,-31.80,-6.00,17.50,4.90,6.20
7.38,1.00,0.00,-46.20,-33.00,-4.80,24.30,4.20,5.70
7.44,1.00,0.00,-46.20,-33.00,-4.80,22.90,4.10,5.90
7.51,1.00,0.00,-46.20,-33.00,-4.80,18.70,4.50,5.90
7.57,1.00,0.00,-44.10,-31.80,-6.30,17.90,4.80,5.60
7.63,1.00,0.00,-39.00,-31.70,-1.00,19.70,4.80,5.40
7.70,1.00,0.00,-42.90,-30.00,-1.90,24.90,4.80,5.80
7.76,1.00,0.00,-47.50,-32.40,-2.50,27.70,4.50,5.20
7.83,0.00,0.00,-47.70,-31.50,-4.50,24.90,4.20,5.40
7.89,0.00,0.00,-46.60,-32.30,-3.00,18.40,4.50,4.80
7.95,1.00,0.00,-47.40,-31.80,-3.00,16.40,4.20,5.30
8.02,1.00,0.00,-45.10,-31.10,-2.70,16.80,4.60,4.80
8.08,1.00,0.00,-45.10,-32.70,-2.20,29.10,4.40,5.40
8.14,1.00,0.00,-49.00,-29.50,-2.80,29.20,4.80,5.20
8.21,1.00,0.00,-46.00,-32.40,-5.10,18.90,4.80,5.20
8.27,1.00,0.00,-43.80,-34.10,-4.60,15.20,4.90,5.70
8.34,1.00,0.00,-48.10,-33.00,-3.70,28.70,4.20,4.80
8.40,1.00,0.00,-47.80,-31.70,-3.60,25.30,4.70,5.10
8.46,1.00,0.00,-45.10,-33.00,-3.70,16.90,4.80,5.10
8.53,1.00,0.00,-47.20,-32.10,-3.10,23.60,4.70,5.10
8.59,1.00,0.00,-44.60,-31.70,-4.60,12.80,5.30,5.20
8.66,1.00,0.00,-44.60,-32.10,-3.10,15.90,5.30,5.30
8.72,1.00,0.00,-44.60,-32.10,-3.10,21.70,4.80,5.30
8.78,1.00,0.00,-45.10,-31.80,-4.80,13.60,4.60,5.00
8.85,1.00,0.00,-43.40,-31.10,-3.00,17.70,4.90,5.70
8.91,1.00,0.00,-46.90,-31.10,-2.70,23.90,4.30,5.80
8.97,1.00,0.00,-46.90,-31.10,-2.70,24.40,4.40,5.30
9.04,1.00,0.00,-44.60,-30.90,-4.60,19.80,4.50,5.00
9.10,1.00,0.00,-44.60,-30.90,-4.60,24.40,4.70,4.60
9.16,1.00,0.00,-46.90,-31.50,-4.80,26.80,4.40,4.30
9.23,1.00,0.00,-46.50,-31.70,-7.20,21.20,4.70,4.70
9.29,1.00,0.00,-45.70,-34.80,-5.10,20.20,5.00,4.40
9.36,1.00,0.00,-45.70,-34.80,-5.10,18.80,5.10,4.80
9.42,1.00,0.00,-43.40,-31.50,-0.10,20.50,5.00,5.20
9.48,1.00,0.00,-42.30,-30.60,-0.60,24.80,4.30,5.10
9.55,1.00,0.00,-45.90,-31.50,0.40,26.30,4.40,4.50
9.61,1.00,0.00,-49.00,-30.60,-3.10,28.20,4.60,4.70
9.68,1.00,0.00,-44.40,-31.80,-1.90,19.20,5.30,5.00
9.74,1.00,0.00,-42.20,-30.30,-3.00,17.50,5.00,4.90
9.80,1.00,0.00,-45.00,-32.40,0.00,22.70,5.00,5.10
9.87,1.00,0.00,-41.10,-30.00,-1.20,17.30,5.70,4.60
9.93,1.00,0.00,-41.10,-30.00,-1.20,17.90,4.70,5.10
9.99,1.00,0.00,-47.70,-31.50,-0.40,28.30,4.80,5.30
10.06,1.00,0.00,-47.70,-31.50,-0.40,26.40,4.70,5.00
10.12,1.00,0.00,-46.50,-31.40,-1.00,26.00,4.80,5.40
10.18,1.00,0.00,-46.90,-31.10,0.90,26.80,4.60,5.50
10.25,1.00,0.00,-48.60,-30.90,0.30,26.80,4.70,4.80
10.31,1.00,0.00,-48.60,-30.90,0.30,23.70,4.50,5.00
10.38,1.00,0.00,-43.50,-30.90,-2.10,15.40,5.10,4.70
10.44,1.00,0.00,-44.10,-31.80,-0.90,17.70,5.00,5.40
10.50,1.00,0.00,-49.80,-30.90,-0.30,26.10,4.80,5.20
10.57,1.00,0.00,-49.80,-30.90,-0.30,27.30,5.00,4.80
10.63,1.00,0.00,-45.40,-33.00,-1.20,19.00,4.70,4.50
10.69,1.00,0.00,-41.60,-33.60,-4.30,17.80,5.90,5.10
10.76,1.00,0.00,-41.10,-32.70,-1.20,16.00,5.10,4.10
10.82,1.00,0.00,-41.10,-32.70,-1.20,26.50,4.90,4.90
10.89,1.00,0.00,-46.20,-31.80,-1.90,26.00,5.00,4.40
10.95,1.00,0.00,-44.30,-31.40,-3.90,15.90,5.00,4.90
11.01,1.00,0.00,-45.00,-32.10,-3.10,24.90,4.80,4.70
11.08,1.00,0.00,-45.30,-31.40,-1.00,24.70,4.90,4.90
11.14,1.00,0.00,-43.70,-32.30,-5.20,18.70,5.20,4.30
11.27,1.00,0.00,-43.70,-32.30,-5.20,20.40,5.00,4.40
11.33,1.00,0.00,-47.50,-30.90,-2.10,24.80,5.10,4.30
11.40,1.00,0.00,-44.40,-33.00,-1.20,23.70,5.30,4.70
11.46,1.00,0.00,-44.10,-33.50,-3.70,15.30,5.20,4.40
11.52,1.00,0.00,-44.10,-33.50,-3.70,15.60,6.00,4.00
11.52,1.00,0.00,-38.90,-32.70,-3.00,15.40,5.90,3.70
11.65,1.00,0.00,-45.40,-32.30,-0.90,18.20,5.40,4.70
11.71,1.00,0.00,-45.40,-33.80,-1.90,22.90,4.90,4.40
11.78,1.00,0.00,-39.00,-33.60,-2.80,16.50,5.50,4.60
11.84,1.00,0.00,-42.20,-35.00,-4.80,17.90,5.70,4.20
11.91,1.00,0.00,-43.10,-36.30,-5.10,17.70,5.50,4.60
11.97,1.00,0.00,-45.70,-34.10,-1.00,18.10,5.10,4.50
12.03,1.00,0.00,-45.40,-32.30,-3.40,23.20,4.80,4.90
12.10,1.00,0.00,-46.00,-32.10,-1.00,23.50,4.70,4.80
12.16,1.00,0.00,-45.90,-32.70,-0.90,21.20,4.60,4.20
12.22,1.00,0.00,-43.10,-30.90,-1.30,13.00,5.40,4.30
12.29,1.00,0.00,-39.50,-31.70,-2.10,15.30,4.90,4.70
12.35,1.00,0.00,-43.10,-31.70,-1.30,17.60,4.30,4.60
12.42,1.00,0.00,-46.20,-31.80,-2.70,20.90,4.60,4.80
12.48,1.00,0.00,-46.20,-31.80,-2.70,21.10,4.50,4.60
12.54,1.00,0.00,-46.00,-33.20,-2.10,20.00,4.70,4.60
12.61,1.00,0.00,-47.40,-33.80,-2.70,21.10,4.10,4.40
12.67,1.00,0.00,-44.30,-32.90,-2.80,17.10,4.80,4.50
12.73,1.00,0.00,-44.30,-32.90,-2.80,11.00,5.20,4.50
12.80,1.00,0.00,-41.00,-32.10,-3.10,14.40,5.00,5.00
12.86,1.00,0.00,-41.40,-32.70,-3.40,14.80,5.00,4.70
12.93,1.00,0.00,-45.30,-32.10,-2.50,20.60,4.80,4.40
12.99,1.00,0.00,-45.40,-31.50,-4.20,21.40,4.80,4.40
13.05,1.00,0.00,-42.90,-33.50,-2.20,16.60,5.00,4.20
13.12,1.00,0.00,-40.20,-33.20,-3.90,13.80,5.20,4.50
13.18,1.00,0.00,-41.00,-34.10,-3.90,13.60,4.90,4.70
13.24,1.00,0.00,-47.20,-31.40,0.30,21.60,4.70,4.60
13.31,1.00,0.00,-47.20,-31.70,0.30,21.20,4.60,4.80
13.37,1.00,0.00,-44.70,-32.70,0.10,14.10,4.80,4.60
13.44,1.00,0.00,-45.10,-34.20,-0.10,14.40,4.80,4.70
13.50,1.00,0.00,-44.70,-31.10,0.40,19.70,4.20,4.10
13.56,1.00,0.00,-45.70,-32.90,0.60,10.50,5.00,4.20
13.63,1.00,0.00,-45.10,-34.20,-4.20,10.90,4.90,4.80
13.69,1.00,0.00,-44.40,-33.80,-3.40,19.80,4.60,4.80
13.75,1.00,0.00,-47.20,-32.90,-2.80,21.20,4.50,4.70
13.82,1.00,0.00,-47.40,-31.80,-1.90,18.50,5.00,4.80
13.88,1.00,0.00,-42.60,-32.70,-4.80,11.40,5.00,4.00
13.95,1.00,0.00,-39.90,-32.70,-4.50,13.50,5.00,4.80
14.01,1.00,0.00,-46.00,-32.90,-2.80,19.30,4.30,4.40
14.07,1.00,0.00,-46.00,-32.90,-2.80,20.50,4.10,4.80
14.14,1.00,0.00,-46.00,-32.90,-2.10,18.00,4.40,4.30
14.20,1.00,0.00,-46.90,-31.50,-5.20,19.10,4.30,5.00
14.26,1.00,0.00,-44.70,-32.30,-5.20,13.40,4.40,4.60
14.33,1.00,0.00,-44.70,-32.30,-5.20,10.00,4.60,4.90
14.45,1.00,0.00,-44.40,-31.50,-4.20,20.00,4.20,4.90
14.52,1.00,0.00,-49.00,-32.90,-3.60,20.80,4.80,4.50
14.58,1.00,0.00,-46.80,-32.10,-3.60,15.50,4.10,5.10
14.64,1.00,0.00,-46.80,-32.10,-3.60,10.20,4.60,4.80
14.71,1.00,0.00,-44.30,-32.40,-2.50,14.10,4.80,5.10
14.77,1.00,0.00,-45.30,-32.90,-2.50,14.70,4.50,4.60
14.83,1.00,0.00,-45.70,-32.40,-2.50,18.30,4.30,4.40
14.90,1.00,0.00,-44.60,-33.20,0.00,14.60,4.20,4.80
14.96,1.00,0.00,-45.00,-33.60,-0.60,15.50,4.80,3.90
15.02,1.00,0.00,-45.00,-33.60,-0.60,16.90,4.50,4.20
15.09,1.00,0.00,-45.40,-31.50,-0.90,18.20,4.30,4.20
15.15,1.00,0.00,-46.20,-32.70,-0.40,20.40,4.30,4.00
15.21,1.00,0.00,-46.50,-33.20,0.30,17.60,4.30,4.50
15.28,1.00,0.00,-45.90,-32.70,-0.90,16.60,4.90,4.30
15.34,1.00,0.00,-45.90,-32.70,-0.90,16.80,4.30,4.70
15.41,1.00,0.00,-46.20,-31.50,-1.90,18.50,4.50,4.20
15.47,1.00,0.00,-46.20,-32.30,0.90,17.30,4.60,4.30
15.53,0.00,0.00,-45.10,-29.30,-0.90,19.40,4.20,4.40
15.60,1.00,0.00,-45.10,-29.30,-0.90,19.70,4.50,4.60
15.66,1.00,0.00,-43.70,-34.20,-3.00,7.20,4.60,4.60
15.72,1.00,0.00,-47.40,-32.30,-1.50,20.30,4.50,4.30
15.79,1.00,0.00,-45.30,-33.20,-1.80,18.50,4.50,5.00
15.85,1.00,0.00,-45.40,-33.00,-0.40,14.00,4.20,4.90
15.91,1.00,0.00,-45.10,-33.50,-3.70,14.80,4.50,4.80
15.98,1.00,0.00,-47.40,-31.80,-0.90,19.20,4.50,3.90
16.04,1.00,0.00,-47.40,-31.80,-0.90,19.60,4.40,3.80
16.10,1.00,0.00,-46.90,-33.80,-1.50,15.00,4.30,4.30
16.17,1.00,0.00,-44.70,-33.00,-1.50,9.60,4.10,5.10
16.23,1.00,0.00,-46.90,-32.30,-1.90,20.10,4.60,4.00
16.30,1.00,0.00,-48.10,-32.70,0.40,18.90,3.40,3.90
16.36,1.00,0.00,-45.70,-30.90,-2.50,19.50,4.20,3.90
16.49,1.00,0.00,-45.70,-30.90,-2.50,18.80,4.20,4.30
16.55,1.00,0.00,-50.50,-32.10,-0.30,19.00,4.70,3.80
16.61,1.00,0.00,-41.40,-33.00,-1.50,8.30,4.60,4.70
16.68,1.00,0.00,-41.90,-32.30,-2.20,11.20,4.30,5.10
16.74,1.00,0.00,-41.90,-32.30,-2.20,14.30,4.10,5.10
16.81,1.00,0.00,-46.00,-32.90,-2.50,12.40,4.20,5.10
16.87,1.00,0.00,-47.80,-32.40,-1.30,18.40,4.20,4.80
16.93,1.00,0.00,-47.80,-32.40,-1.00,19.30,4.40,4.00
17.00,1.00,0.00,-47.80,-32.40,-1.00,19.20,4.40,4.40
17.06,1.00,0.00,-46.20,-34.20,-1.90,13.90,4.20,5.30
17.13,1.00,0.00,-44.30,-32.40,-2.10,14.10,3.80,5.00
17.19,1.00,0.00,-46.20,-33.00,-3.40,17.40,3.90,4.80
17.25,1.00,0.00,-46.00,-34.10,-4.30,17.60,3.60,4.40
17.32,1.00,0.00,-45.70,-34.40,-4.30,13.30,3.20,4.40
17.38,1.00,0.00,-44.10,-34.20,-5.50,18.80,3.60,3.70
17.45,1.00,0.00,-48.60,-32.10,-2.10,19.40,4.30,4.70
17.51,1.00,0.00,-47.70,-31.80,-3.00,17.30,4.20,4.30
17.57,1.00,0.00,-45.70,-33.60,-4.60,13.40,4.10,3.90
17.64,1.00,0.00,-46.00,-33.20,-3.10,15.70,3.30,4.50
17.70,0.00,0.00,-45.90,-33.80,-3.00,17.00,3.30,4.90
17.76,0.00,0.00,-46.90,-32.30,-3.00,18.00,3.60,4.90
17.83,0.00,0.00,-46.20,-33.00,-3.40,16.20,3.80,4.60
17.89,0.00,0.00,-46.20,-32.30,-4.20,18.10,3.50,4.60
17.95,0.00,0.00,-46.20,-32.30,-4.20,17.40,3.70,3.90
18.02,1.00,0.00,-47.20,-32.10,-1.80,19.30,3.80,4.60
18.08,1.00,0.00,-47.70,-33.00,-0.90,18.40,3.60,4.30
18.15,1.00,0.00,-47.70,-33.00,-0.90,18.40,3.50,4.50
18.21,1.00,0.00,-47.40,-33.80,-0.10,14.60,3.90,4.80
18.27,1.00,0.00,-45.40,-32.70,-1.90,16.70,4.10,4.60
18.33,1.00,0.00,-45.30,-34.40,-2.50,14.00,3.50,4.80
18.40,1.00,0.00,-45.90,-32.30,-3.00,14.80,4.00,4.60
18.46,1.00,0.00,-45.90,-32.30,-3.00,12.00,3.50,5.10
18.52,1.00,0.00,-42.90,-31.10,-1.50,4.20,4.30,5.50
18.59,1.00,0.00,-42.60,-30.00,-3.40,7.60,4.80,4.90
18.65,1.00,0.00,-43.70,-29.30,-3.70,10.40,120.00,4.50
18.78,1.00,0.00,-45.00,-27.50,-3.90,9.10,120.00,4.60
18.84,1.00,0.00,-44.10,-25.00,-6.70,7.00,120.00,5.20
18.91,1.00,0.00,-43.10,-26.30,-8.40,2.90,120.00,5.10
18.97,1.00,0.00,-43.10,-26.30,-8.40,4.80,120.00,6.10
19.03,1.00,3.00,-43.10,-26.30,-8.40,6.60,120.00,5.60
19.10,1.00,3.00,-42.60,-28.90,-9.30,16.50,120.00,6.70
19.16,1.00,3.00,-40.50,-28.00,-10.90,16.00,120.00,6.90
19.22,1.00,0.00,-40.50,-28.00,-10.90,14.70,4.90,6.50
19.29,1.00,0.00,-46.00,-30.20,-12.30,11.50,8.70,5.80
19.35,1.00,0.00,-44.70,-29.30,-10.30,14.00,7.80,5.80
19.41,1.00,0.00,-44.70,-29.30,-10.30,13.60,6.30,6.30
19.47,1.00,0.00,-45.10,-30.30,-8.80,15.60,4.50,5.70
19.54,1.00,0.00,-46.60,-30.00,-8.80,16.50,4.10,5.60
19.60,1.00,0.00,-45.10,-30.80,-10.00,13.70,4.50,5.20
19.67,1.00,0.00,-46.00,-32.90,-9.40,19.00,4.80,5.40
19.73,1.00,0.00,-43.50,-32.90,-11.20,21.80,4.80,5.20
19.79,1.00,0.00,-43.80,-32.10,-12.00,21.80,4.50,5.00
19.86,1.00,0.00,-44.60,-34.40,-14.80,21.80,5.30,5.50
19.92,1.00,0.00,-43.70,-32.70,-14.40,22.60,5.40,5.50
19.98,1.00,0.00,-46.60,-33.00,-16.40,24.30,4.80,5.80
20.05,1.00,0.00,-46.90,-36.50,-16.90,24.60,4.50,5.10
20.11,1.00,0.00,-49.20,-33.00,-12.90,29.20,4.20,5.00
20.18,1.00,0.00,-49.20,-33.00,-12.90,28.80,4.60,5.50
20.24,1.00,0.00,-49.60,-32.70,-15.10,29.50,4.20,5.10
20.30,1.00,0.00,-48.90,-34.20,-15.80,29.00,4.40,5.20
20.37,1.00,0.00,-49.90,-34.20,-13.60,30.30,3.80,5.00
20.43,0.00,0.00,-49.90,-34.20,-13.60,27.90,4.00,5.40
20.50,1.00,0.00,-48.40,-33.50,-14.70,27.60,4.40,5.00
20.56,1.00,0.00,-46.90,-33.50,-13.20,28.00,4.20,5.60
20.62,1.00,0.00,-46.60,-35.40,-13.20,26.60,4.30,5.60
20.69,1.00,0.00,-46.60,-35.40,-13.20,26.80,4.10,5.80
20.75,0.00,0.00,-49.20,-33.00,-12.90,26.80,3.90,5.40
20.82,1.00,0.00,-47.50,-35.10,-13.80,27.50,4.30,5.50
20.88,1.00,0.00,-49.20,-33.80,-11.40,29.20,4.70,5.40
20.94,1.00,0.00,-49.90,-35.00,-13.20,29.80,4.00,5.10
21.01,1.00,0.00,-47.20,-33.60,-9.70,29.80,4.70,5.80
21.07,1.00,0.00,-46.00,-34.10,-13.00,23.00,4.30,5.70
21.13,1.00,0.00,-46.50,-32.90,-13.80,22.80,4.50,5.30
21.20,1.00,0.00,-44.10,-35.00,-11.40,22.10,4.70,5.80
21.26,0.00,0.00,-46.00,-34.10,-11.70,22.00,4.90,5.70
21.33,1.00,0.00,-46.20,-33.50,-11.40,22.30,4.10,5.30
21.39,1.00,0.00,-45.90,-31.80,-11.80,24.50,4.20,5.50
21.45,1.00,0.00,-47.50,-33.20,-12.00,28.20,4.10,5.80
21.52,1.00,0.00,-47.50,-33.20,-12.00,28.90,3.40,5.90
21.58,1.00,0.00,-48.90,-34.20,-13.20,23.40,4.10,5.70
21.65,1.00,0.00,-40.40,-34.50,-15.40,18.80,5.30,5.30
21.71,1.00,0.00,-42.60,-34.50,-14.70,18.00,5.90,5.00
21.77,1.00,0.00,-44.40,-33.00,-12.60,26.20,4.40,5.10
21.84,1.00,0.00,-44.40,-33.00,-12.60,30.10,4.40,5.30
21.90,1.00,0.00,-45.30,-34.40,-14.20,19.70,4.90,5.50
21.97,1.00,0.00,-45.30,-34.80,-13.50,21.80,4.80,5.80
22.03,1.00,0.00,-45.30,-34.80,-13.50,24.70,4.30,5.70
22.09,1.00,0.00,-45.00,-32.90,-10.50,25.00,4.60,5.50
22.16,1.00,0.00,-47.70,-33.50,-12.10,29.30,4.70,5.50
22.22,1.00,0.00,-48.90,-32.70,-12.60,30.30,4.80,5.70
22.28,1.00,0.00,-48.90,-32.70,-12.60,29.10,5.00,6.10
22.35,1.00,0.00,-39.60,-33.80,-16.40,17.60,5.50,4.90
22.41,1.00,0.00,-44.10,-34.20,-15.40,21.00,5.20,5.50
22.47,1.00,0.00,-45.40,-33.00,-12.90,24.50,4.80,5.30
22.54,1.00,0.00,-45.40,-33.00,-12.90,24.60,4.70,4.90
22.60,1.00,0.00,-42.90,-33.80,-12.60,19.90,5.10,5.30
22.67,1.00,0.00,-44.30,-32.40,-11.20,19.60,5.00,5.50
22.73,1.00,0.00,-43.40,-33.00,-12.60,23.70,4.60,5.30
22.79,1.00,0.00,-43.40,-33.00,-12.60,30.60,4.30,5.60
22.85,1.00,0.00,-45.70,-34.80,-11.70,27.40,4.30,5.00
22.92,1.00,0.00,-45.00,-34.40,-12.30,21.40,4.50,5.50
22.98,1.00,0.00,-44.60,-32.90,-12.00,26.90,4.20,5.20
23.04,1.00,0.00,-46.50,-32.40,-11.70,28.40,4.80,4.70
