# time (s), ax(cm/s^2), ay(cm/s^2), az(cm/s^2), distF (mm), distL (mm), distR (mm)
3.36,-82.24,33.40,44.77,34.00,14.60,40.50
3.42,-82.78,25.72,44.74,31.20,17.10,41.60
3.55,-84.14,27.49,45.29,32.50,17.10,41.40
3.61,-84.38,36.12,38.73,120.00,11.40,40.80
3.67,-84.23,35.16,38.92,120.00,10.90,39.90
3.73,-81.93,48.48,39.57,120.00,8.10,40.30
3.86,-82.21,16.25,51.10,120.00,2.60,44.10
3.92,-77.72,34.01,49.55,120.00,2.60,43.90
3.99,-77.44,14.59,52.32,37.80,2.60,44.70
4.05,-79.94,20.80,61.53,32.60,7.00,44.60
4.18,-77.29,11.07,59.42,34.40,8.80,45.00
4.24,-75.61,38.90,61.02,31.00,16.60,41.50
4.31,-74.74,34.47,59.86,29.00,14.70,40.90
4.43,-71.26,45.92,52.04,32.50,17.00,40.50
4.50,-77.82,13.77,59.21,32.90,19.40,42.70
4.56,-79.54,24.88,59.65,120.00,18.90,44.00
4.62,-66.50,25.85,62.82,38.90,21.10,45.30
4.75,-69.85,23.20,62.31,28.70,23.10,44.50
4.82,-67.01,33.27,63.02,120.00,15.70,41.90
4.88,-60.80,40.63,63.43,120.00,13.30,40.50
4.94,-59.30,32.87,64.68,120.00,13.40,41.60
5.07,-58.02,38.91,64.43,120.00,14.50,42.40
5.13,-61.91,43.50,55.36,120.00,12.50,41.80
5.19,-57.34,42.18,67.77,120.00,12.00,41.50
5.26,-62.84,39.20,66.83,120.00,10.50,41.90
5.39,-63.40,38.04,65.73,120.00,14.10,41.00
5.45,-64.79,38.67,65.75,120.00,14.90,39.90
5.51,-76.81,28.97,58.31,41.10,13.60,39.20
5.58,-68.10,45.97,46.54,37.20,12.90,39.60
5.70,-77.05,38.98,46.52,30.80,13.20,35.80
5.77,-81.29,35.70,46.05,36.30,11.90,25.30
5.83,-81.07,42.30,42.01,31.20,11.10,24.80
5.89,-84.12,36.30,36.28,35.60,11.60,18.70
6.02,-84.73,37.20,34.03,34.00,11.00,10.30
6.08,-78.58,50.49,25.20,33.80,11.60,17.90
6.15,-86.19,34.78,36.87,120.00,10.70,40.00
6.27,-82.83,43.34,32.99,120.00,10.90,39.70
6.34,-83.74,34.06,34.49,46.10,12.40,36.90
6.40,-82.74,36.54,38.01,33.50,13.50,20.00
6.46,-84.46,29.32,40.59,36.40,13.10,40.40
6.59,-84.77,37.97,35.59,120.00,10.80,39.50
6.65,-85.85,40.09,31.51,120.00,10.80,39.30
6.72,-79.52,43.59,36.40,120.00,9.80,39.80
6.78,-80.66,44.69,36.94,120.00,10.10,39.30
6.91,-80.40,36.05,40.01,61.10,10.10,39.40
6.97,-75.02,53.45,36.16,120.00,9.70,39.80
7.04,-83.10,46.03,30.94,120.00,10.80,35.70
7.10,-82.75,42.46,35.63,35.80,11.30,35.40
7.22,-78.45,50.23,35.27,120.00,10.00,39.80
7.29,-77.84,35.66,41.88,120.00,10.40,40.70
7.35,-78.43,42.72,40.72,120.00,10.40,40.60
7.41,-82.20,34.80,42.81,120.00,12.50,40.10
7.54,-78.27,40.97,38.88,120.00,12.60,39.60
7.60,-80.74,39.76,40.26,120.00,13.10,40.10
7.67,-80.79,36.69,39.25,120.00,13.50,40.80
7.73,-85.81,34.88,41.68,120.00,13.80,40.50
7.86,-84.33,34.10,39.23,56.90,14.20,40.30
7.92,-81.46,41.86,35.61,120.00,11.80,41.50
7.98,-82.81,41.69,36.67,120.00,11.50,40.30
8.05,-81.16,41.85,35.47,120.00,10.60,41.40
8.18,-79.88,43.77,35.74,120.00,10.60,40.30
8.24,-78.96,45.26,36.18,5.20,10.90,39.90
8.30,-78.77,44.18,35.78,120.00,11.00,40.70
8.36,-79.07,49.44,35.61,120.00,11.50,39.20
8.49,-82.34,39.58,36.95,120.00,11.90,40.50
8.55,-89.32,30.91,34.72,120.00,12.40,40.20
8.62,-77.21,40.70,34.53,120.00,9.00,41.30
8.68,-78.29,48.36,33.38,120.00,10.80,41.00
8.81,-82.37,40.97,36.16,120.00,11.90,40.00
8.87,-84.34,37.49,36.21,120.00,12.50,41.30
8.94,-84.45,37.19,36.21,120.00,12.80,39.40
9.00,-83.02,42.48,31.59,120.00,10.40,40.00
9.13,-80.91,43.98,31.96,81.20,9.80,40.90
9.19,-79.50,46.66,32.89,120.00,9.40,39.60
9.25,-80.55,47.21,33.51,65.90,10.80,39.60
9.32,-80.85,43.74,34.56,120.00,10.30,40.40
9.44,-84.18,42.57,36.76,120.00,11.70,39.60
9.51,-85.82,38.97,35.38,120.00,11.40,40.10
9.57,-75.81,54.22,26.65,120.00,7.90,40.30
9.63,-79.61,51.08,29.52,120.00,9.00,39.90
9.76,-81.48,45.25,30.62,120.00,9.20,40.90
9.82,-81.74,45.44,29.85,120.00,10.40,39.20
9.89,-79.33,44.18,28.83,120.00,11.20,40.40
9.95,-84.39,41.51,29.18,120.00,11.00,40.00
10.08,-85.07,43.88,26.29,120.00,9.30,40.40
10.14,-82.21,45.25,28.19,120.00,10.50,40.60
10.21,-83.67,43.43,28.43,120.00,11.00,41.30
10.27,-89.08,37.74,28.30,120.00,11.00,41.00
10.40,-82.14,47.02,23.38,120.00,7.90,40.80
10.46,-61.91,72.29,17.24,120.00,7.00,41.90
10.52,-77.11,51.78,26.25,120.00,8.10,40.40
10.59,-78.52,50.35,26.54,120.00,9.00,40.00
10.71,-80.49,47.63,29.06,120.00,9.80,40.70
10.78,-85.55,40.47,31.65,120.00,9.10,40.20
10.84,-71.62,60.71,27.89,120.00,8.30,40.90
10.90,-77.70,51.93,27.40,120.00,8.90,39.60
11.03,-79.98,48.80,29.30,120.00,9.70,39.40
11.09,-81.45,47.10,29.41,120.00,9.90,40.30
11.16,-81.65,46.22,27.23,120.00,9.70,39.40
11.22,-77.89,59.81,21.42,120.00,8.10,40.20
11.35,-79.10,52.81,20.61,120.00,8.00,39.50
11.41,-84.08,48.15,27.21,120.00,9.80,41.00
11.47,-82.87,48.74,24.27,120.00,9.30,41.40
11.54,-82.22,49.58,25.45,120.00,9.50,41.10
11.66,-79.68,51.43,25.59,120.00,8.80,41.00
11.73,-77.65,49.34,24.87,120.00,9.30,40.30
11.79,-78.35,50.82,25.62,120.00,9.60,40.60
11.85,-80.58,51.32,25.84,66.80,10.10,40.90
11.98,-79.31,49.25,26.09,0.00,9.60,39.80
12.04,-81.47,49.82,26.59,120.00,8.50,42.30
12.11,-72.43,52.57,28.18,120.00,8.10,42.20
12.17,-71.04,63.08,7.46,11.60,8.10,42.20
12.30,-82.22,54.34,6.04,120.00,8.20,41.00
12.36,-47.09,100.38,-21.09,120.00,5.80,36.30
12.43,-59.52,77.02,-22.72,120.00,5.60,36.40
12.49,-71.37,60.10,-11.52,120.00,5.70,35.90
12.62,-59.34,71.03,-23.25,120.00,6.80,32.60
12.68,-62.68,67.38,-20.23,120.00,6.00,34.10
12.74,-73.48,57.04,-10.58,84.60,6.70,34.80
12.81,-78.31,62.18,-4.16,63.90,6.70,38.60
12.94,-78.70,58.23,-1.15,120.00,6.70,37.60
13.00,-80.13,54.77,5.91,24.00,6.80,39.20
13.06,-75.31,59.06,3.30,120.00,6.40,40.50
13.13,-75.75,60.89,1.08,120.00,6.90,39.40
13.25,-77.56,64.39,-1.72,120.00,7.30,36.90
13.32,-75.21,55.88,6.48,120.00,7.30,40.10
13.38,-79.69,58.61,4.19,120.00,6.90,40.00
13.44,-75.46,59.22,7.81,120.00,7.90,41.10
13.57,-80.58,53.04,2.90,120.00,7.80,40.10
13.64,-77.60,58.96,0.95,120.00,7.30,38.50
13.70,-80.91,54.63,4.06,120.00,8.10,38.40
13.76,-77.86,55.00,1.24,120.00,8.50,39.20
13.89,-81.30,58.58,-8.11,120.00,6.70,37.60
13.95,-77.36,57.67,-6.83,120.00,7.10,39.20
14.02,-79.11,54.41,-4.11,120.00,7.90,38.70
14.08,-83.53,48.82,-2.16,120.00,8.40,39.30
14.21,-73.90,59.06,-5.79,120.00,7.10,39.50
14.27,-78.52,58.99,-7.59,120.00,6.90,38.80
14.33,-80.09,55.86,-5.92,120.00,7.10,39.40
14.40,-80.83,51.74,-3.91,120.00,7.20,39.30
14.52,-81.26,57.40,-5.48,120.00,7.00,38.50
14.59,-76.68,63.49,-8.34,120.00,6.20,38.60
14.65,-76.86,64.46,-8.11,120.00,6.00,39.00
14.71,-80.55,58.40,-5.96,120.00,6.90,38.00
14.84,-81.73,51.63,-0.89,120.00,8.00,35.10
14.90,-80.42,51.13,0.62,120.00,8.00,38.00
14.97,-79.83,52.39,-4.09,120.00,7.50,39.40
15.03,-78.02,59.03,-5.92,120.00,7.30,39.00
15.16,-78.96,58.15,-5.60,120.00,7.20,41.10
15.22,-80.96,60.34,-1.97,120.00,7.40,39.80
15.29,-81.38,50.47,0.83,120.00,8.40,39.20
15.35,-81.98,44.67,2.17,120.00,9.20,39.40
15.48,-84.64,48.83,2.73,120.00,9.20,38.90
15.54,-84.75,47.10,3.14,120.00,8.90,38.10
15.60,-85.05,48.76,2.24,120.00,9.00,38.10
15.67,-84.34,45.97,0.68,120.00,9.10,36.20
15.79,-86.30,47.70,2.86,120.00,8.50,36.00
15.86,-80.31,57.20,-3.36,120.00,7.20,38.70
15.92,-81.19,56.17,-5.70,120.00,7.50,37.90
15.98,-83.69,52.32,-1.64,120.00,7.50,37.90
16.11,-82.26,53.58,-0.71,120.00,8.50,39.50
16.17,-81.84,48.57,4.29,120.00,8.80,39.50
16.24,-79.99,49.29,3.89,120.00,8.50,40.40
16.30,-82.93,54.55,0.91,120.00,7.90,39.60
16.43,-83.47,51.50,1.79,120.00,8.20,38.60
16.49,-83.65,49.91,0.67,120.00,9.00,38.10
16.56,-87.00,44.14,2.75,120.00,9.50,34.90
16.62,-87.29,41.48,1.50,120.00,9.50,33.80
16.74,-89.08,43.70,-1.79,99.60,9.00,35.10
16.81,-82.26,51.76,-4.70,120.00,8.30,34.90
16.87,-83.82,48.79,-3.64,120.00,8.30,34.70
16.93,-81.23,49.35,-3.73,120.00,8.40,35.40
17.06,-78.02,58.27,-6.02,120.00,7.30,37.50
17.12,-76.29,60.35,-6.67,120.00,7.10,38.40
17.19,-79.09,60.45,-5.92,58.90,6.90,37.30
17.25,-80.08,54.33,-1.13,120.00,8.40,39.40
17.38,-87.84,46.14,3.18,120.00,8.50,41.20
17.44,-85.19,39.70,-0.09,120.00,8.90,37.50
17.51,-83.20,47.44,-3.70,120.00,7.90,31.30
17.57,-84.63,50.79,-6.25,120.00,8.00,28.10
17.70,-83.98,50.94,-6.04,120.00,7.70,29.00
17.76,-82.97,50.47,-5.80,120.00,7.40,26.10
17.82,-82.75,51.65,-4.51,120.00,7.70,27.20
17.89,-83.14,47.50,-5.24,120.00,8.00,28.00
18.01,-86.28,44.67,-4.04,120.00,8.00,27.50
18.08,-84.38,47.03,-4.82,120.00,7.90,32.50
18.14,-84.84,44.08,-1.53,120.00,8.70,30.70
18.21,-86.54,47.94,-1.25,65.40,7.80,35.30
18.33,-84.08,48.01,-2.66,120.00,8.10,37.40
18.39,-83.81,49.69,-3.44,120.00,7.70,37.30
18.46,-86.16,45.30,-3.45,120.00,8.10,30.10
18.59,-85.47,41.47,-2.97,120.00,8.30,26.90
18.65,-87.19,43.75,-5.13,120.00,8.30,19.60
18.71,-86.05,45.79,-8.03,120.00,7.70,23.40
18.77,-83.22,48.26,-9.78,120.00,7.50,30.10
18.90,-83.62,49.68,-8.98,120.00,7.50,33.80
18.97,-87.21,46.38,-2.74,120.00,7.80,22.80
19.03,-86.29,45.56,-7.68,120.00,7.90,20.20
19.09,-84.10,46.82,-2.62,120.00,8.10,17.50
19.22,-85.44,54.30,-8.89,120.00,6.70,20.60
19.28,-82.14,56.24,-12.63,120.00,6.90,23.60
19.34,-83.96,50.09,-1.16,120.00,7.40,22.80
19.47,-85.03,50.85,-7.76,120.00,7.10,19.10
19.47,-83.23,50.45,-7.50,17.40,7.20,27.90
19.61,-82.21,52.01,-7.80,120.00,6.70,27.80
19.68,-81.09,51.84,-6.04,120.00,6.70,31.50
19.80,-84.16,49.32,-5.17,120.00,7.00,28.50
19.87,-84.96,47.14,-5.41,120.00,7.80,25.50
19.95,-80.13,49.77,-9.44,120.00,6.60,32.30
20.01,-83.25,52.80,-7.64,120.00,6.90,35.90
20.07,-78.42,53.49,-8.09,120.00,6.50,30.50
20.20,-83.83,51.18,-7.87,120.00,6.90,28.20
20.26,-86.85,46.90,-7.66,120.00,7.10,27.60
20.33,-78.94,49.40,-10.18,120.00,6.70,28.90
20.39,-80.89,52.64,-12.15,120.00,6.40,29.90
20.52,-78.31,56.24,-13.20,47.10,7.10,31.00
20.58,-82.48,51.09,-9.09,120.00,7.30,31.90
20.64,-81.59,52.48,-8.09,120.00,7.20,35.20
20.77,-80.15,51.45,-4.79,120.00,7.00,33.80
20.83,-83.40,54.21,-4.61,120.00,7.30,34.80
20.96,-82.23,57.46,-4.52,120.00,7.20,35.80
21.02,-80.56,57.71,-7.17,120.00,6.90,33.80
21.08,-76.28,58.51,-5.58,120.00,7.30,33.90
21.15,-74.86,60.41,-4.60,69.40,7.00,36.80
21.28,-76.68,58.70,-0.99,120.00,7.10,36.50
21.34,-74.18,64.58,-0.43,120.00,6.80,35.90
21.40,-71.31,64.61,-2.25,120.00,6.40,39.30
21.47,-71.69,63.09,-4.18,120.00,6.40,37.60
21.59,-72.57,63.03,-4.53,120.00,6.90,37.50
21.66,-73.10,64.41,-6.21,120.00,7.00,39.00
21.72,-71.92,67.73,-8.61,120.00,6.90,37.80
21.79,-72.97,60.41,-7.14,120.00,6.80,35.50
21.91,-75.17,60.13,-9.70,120.00,6.70,32.80
21.98,-78.24,54.60,-13.13,120.00,7.10,28.90
22.04,-83.78,56.96,-18.19,120.00,7.60,30.30
22.10,-75.99,51.79,-10.89,120.00,7.00,32.70
22.23,-76.39,56.68,-8.55,120.00,7.20,34.20
22.30,-78.51,62.69,-12.94,120.00,6.90,35.50
22.36,-77.20,59.09,-5.95,120.00,7.60,37.10
22.42,-83.73,53.73,2.72,120.00,7.50,41.20
22.55,-82.04,51.11,2.48,120.00,8.30,40.80
22.61,-83.54,48.79,5.32,120.00,8.20,38.10
22.68,-82.45,50.13,0.87,120.00,8.30,33.80
22.74,-87.93,47.22,4.66,120.00,8.40,31.60
22.87,-76.67,50.37,-7.43,23.40,7.70,35.40
22.93,-79.82,56.76,-6.21,120.00,7.10,35.90
22.99,-83.45,53.82,-3.96,120.00,7.20,33.30
23.06,-85.00,48.11,-2.47,120.00,8.40,34.10
23.18,-87.49,44.69,-1.87,120.00,8.70,33.40
23.25,-87.02,45.62,-3.11,120.00,8.20,33.40
23.31,-79.78,58.89,-7.48,120.00,6.70,36.80
23.37,-77.89,58.22,-9.78,120.00,7.30,37.30
23.50,-77.67,57.64,-8.72,120.00,6.80,35.60
23.56,-76.88,59.95,-6.34,120.00,7.30,37.00
23.63,-76.34,56.20,-8.08,120.00,6.80,38.60
23.69,-78.78,48.03,-3.42,120.00,8.00,37.90
23.82,-83.98,45.83,-3.62,120.00,8.50,36.20
23.88,-82.42,52.53,-7.45,120.00,7.80,34.60
23.95,-79.36,57.58,-9.89,120.00,7.00,37.00
24.01,-74.59,65.03,-8.98,120.00,6.60,39.00
24.14,-75.58,61.83,-7.68,120.00,6.90,37.30
24.20,-78.69,55.26,-8.18,120.00,7.00,34.60
24.26,-81.39,50.84,-4.46,120.00,7.40,33.60
24.39,-81.46,45.47,-2.96,120.00,7.90,29.20
24.45,-78.89,54.21,-10.14,120.00,7.20,32.80
24.52,-83.73,52.64,-9.64,120.00,6.70,32.10
24.58,-84.78,49.84,-7.64,120.00,7.70,23.90
24.71,-78.44,50.07,-8.46,120.00,7.00,31.50
24.77,-83.86,54.19,-7.53,120.00,7.20,33.30
24.84,-85.27,54.14,-7.69,120.00,6.40,33.40
24.90,-78.14,56.13,-8.29,120.00,6.80,37.20
25.02,-76.23,57.72,-17.31,120.00,6.20,37.80
25.09,-75.39,60.57,-11.58,94.30,6.40,36.20
25.15,-80.73,55.43,-7.87,120.00,6.50,35.10
25.21,-85.74,53.99,-6.03,120.00,7.10,31.40
25.34,-76.34,56.67,-8.70,120.00,6.30,35.90
25.41,-79.45,60.08,-9.56,120.00,6.30,34.70
25.47,-75.71,58.60,-8.29,120.00,6.50,36.10
25.53,-78.97,56.53,-7.21,120.00,6.60,35.50
25.66,-82.10,54.86,-7.59,120.00,6.50,36.20
25.72,-79.99,57.03,-8.43,120.00,6.90,37.60
25.79,-77.78,57.62,-7.84,120.00,6.50,37.80
25.85,-76.61,57.34,-9.14,120.00,6.60,38.70
25.98,-76.58,62.05,-10.25,120.00,6.20,40.10
26.04,-77.86,59.36,-9.32,120.00,6.20,39.40
26.11,-79.07,56.99,-9.24,120.00,6.70,34.90
26.23,-82.82,52.97,-7.60,120.00,6.60,33.00
26.30,-77.78,56.83,-12.46,120.00,6.30,34.20
26.36,-76.06,60.36,-15.73,120.00,6.30,32.30
26.42,-75.17,57.54,-13.22,120.00,6.70,32.50
26.55,-74.02,58.95,-15.72,120.00,6.10,34.10
26.61,-75.91,60.07,-17.27,120.00,6.10,36.80
26.67,-75.79,62.29,-17.74,120.00,6.10,33.20
26.74,-79.66,62.12,-14.52,120.00,6.30,30.80
26.87,-77.58,52.12,-9.06,120.00,6.80,29.40
26.93,-80.22,51.99,-11.11,120.00,6.60,27.10
26.99,-71.23,54.77,-14.65,120.00,5.90,35.40
27.05,-75.90,61.86,-13.56,120.00,5.50,36.00
27.18,-76.59,60.23,-12.58,120.00,5.40,34.20
27.24,-77.63,57.45,-10.92,120.00,5.70,25.80
27.31,-80.93,60.52,-11.72,120.00,5.90,26.60
27.43,-77.58,58.87,-12.37,120.00,5.50,27.10
27.50,-68.30,68.66,-20.83,120.00,4.80,34.50
27.56,-68.05,68.07,-20.84,120.00,5.10,38.20
27.62,-72.41,64.16,-17.94,120.00,4.90,34.20
27.75,-75.15,59.14,-12.85,120.00,5.70,23.50
27.81,-80.06,62.05,-11.87,120.00,4.90,24.90
27.94,-73.21,65.31,-12.04,120.00,4.70,37.70
28.01,-71.36,65.90,-12.37,20.10,4.80,31.90
28.07,-69.14,63.95,-12.26,120.00,4.60,20.40
28.20,-72.50,66.36,-14.21,120.00,4.80,13.70
28.26,-68.88,65.48,-14.76,120.00,4.70,12.20
28.32,-69.08,65.14,-16.71,120.00,4.00,15.10
28.39,-74.33,68.68,-17.55,120.00,4.40,22.30
28.51,-70.31,69.15,-16.65,120.00,4.50,26.40
28.58,-66.58,59.58,-8.32,120.00,6.00,120.00
28.64,-75.05,64.81,-9.24,0.00,5.70,14.90
28.70,-70.97,64.41,-8.80,120.00,5.60,15.20
28.83,-69.15,69.93,-13.77,120.00,5.30,21.00
28.89,-68.10,65.66,-9.22,120.00,5.00,23.20
28.96,-71.07,67.45,-11.75,120.00,5.50,22.20
29.02,-74.30,62.95,-9.64,120.00,5.80,19.40
29.15,-73.20,58.00,-9.97,120.00,6.00,20.40
29.21,-73.72,60.55,-10.11,120.00,5.20,30.20
29.27,-69.58,67.83,-16.02,120.00,4.60,120.00
29.34,-66.83,68.87,-15.83,120.00,4.70,34.00
29.46,-71.95,64.05,-12.99,120.00,5.40,24.10
29.53,-71.20,62.74,-12.53,120.00,5.10,20.10
29.59,-69.26,60.79,-13.39,120.00,5.30,23.20
29.65,-62.63,68.99,-15.12,120.00,4.60,44.00
29.78,-67.52,68.82,-16.12,120.00,4.40,35.70
29.84,-68.59,66.64,-15.59,0.00,4.40,23.70
29.91,-70.12,65.62,-15.78,120.00,4.20,23.10
29.97,-69.53,71.92,-17.91,120.00,4.50,39.70
30.10,-71.04,64.16,-7.08,120.00,4.90,38.00
30.16,-73.24,59.34,-6.54,120.00,6.10,33.50
30.22,-80.43,53.35,-8.61,120.00,6.70,23.50
30.35,-76.32,61.35,-16.28,120.00,5.50,29.10
30.42,-73.62,62.12,-16.82,120.00,5.90,29.70
30.48,-70.65,61.20,-11.76,120.00,6.40,29.30
30.54,-78.23,59.02,-5.05,120.00,6.30,23.80
30.67,-83.80,57.72,-4.04,120.00,7.30,21.70
30.73,-74.23,57.67,-17.32,120.00,7.20,33.70
30.79,-77.48,60.01,-8.98,120.00,7.10,31.90
30.86,-78.08,53.56,-1.43,120.00,7.60,29.80
30.98,-82.20,55.59,-3.99,120.00,7.50,27.60
31.05,-77.59,52.29,0.83,120.00,7.40,31.70
