# time (s), ax(cm/s^2), ay(cm/s^2), az(cm/s^2), distF (mm), distL (mm), distR (mm)
11.92,0.18,-89.22,38.76,3.20,10.00,3.30
11.99,-2.86,-102.28,27.87,3.00,8.90,2.90
12.05,2.81,-105.59,17.23,2.60,120.00,3.30
12.18,0.82,-105.97,12.35,2.50,120.00,3.20
12.24,1.36,-99.35,27.39,2.50,8.40,2.80
12.30,4.52,-97.11,26.34,2.90,120.00,2.80
12.37,2.52,-104.36,22.74,3.10,120.00,2.90
12.49,5.54,-99.30,23.44,3.80,6.50,3.00
12.56,1.20,-100.33,27.22,4.00,8.80,2.60
12.62,8.31,-96.64,35.71,3.50,12.10,2.60
12.68,-7.54,-104.85,13.75,2.50,11.90,1.70
12.81,-2.47,-103.43,13.72,2.30,120.00,2.50
12.88,-3.12,-108.92,10.49,2.40,120.00,3.00
12.94,3.36,-100.73,30.46,3.30,21.80,2.00
13.00,1.07,-79.69,54.00,3.40,8.90,2.90
13.13,9.19,-82.03,52.97,2.90,12.20,2.70
13.20,-0.06,-104.00,18.90,2.60,120.00,1.90
13.26,0.20,-99.27,26.03,2.90,120.00,2.30
13.32,1.42,-98.48,33.59,2.70,11.00,2.60
13.45,1.79,-100.28,32.74,2.50,9.00,1.90
13.51,-4.49,-102.54,16.07,2.40,19.50,2.10
13.58,-1.18,-106.15,12.71,3.00,120.00,1.70
13.64,-0.95,-98.13,35.26,3.00,11.00,2.90
13.77,-1.22,-88.87,49.30,3.20,8.90,2.90
13.83,0.82,-105.58,24.40,3.00,4.80,2.10
13.90,-0.14,-102.13,20.18,2.40,120.00,1.80
13.96,0.82,-102.62,21.84,2.30,120.00,1.70
14.09,0.18,-99.56,24.89,3.20,120.00,1.70
14.15,3.49,-102.39,21.44,2.70,120.00,1.90
14.22,4.14,-105.61,17.94,2.40,120.00,1.50
14.28,0.81,-107.47,19.33,3.30,120.00,1.50
14.41,-3.80,-89.11,41.09,2.90,8.80,2.60
14.47,-3.74,-100.86,27.72,2.80,8.50,2.60
14.54,-0.52,-105.09,20.37,2.10,120.00,2.50
14.60,0.22,-105.36,13.34,2.50,120.00,3.00
14.73,-0.36,-100.74,22.42,2.80,36.90,2.70
14.79,1.09,-98.11,29.14,2.50,12.60,2.60
14.85,-0.65,-110.20,23.31,3.10,18.60,3.10
14.98,-0.80,-82.54,42.36,2.70,8.40,3.30
15.04,-3.39,-96.72,37.95,2.90,11.10,2.80
15.11,1.14,-106.92,20.61,2.60,120.00,3.60
15.17,1.08,-104.03,15.38,2.60,120.00,3.20
15.29,-0.24,-102.74,13.86,2.20,120.00,2.80
15.36,-1.35,-104.39,25.28,2.90,120.00,2.80
15.42,0.42,-94.19,39.28,3.20,7.50,2.70
15.49,-0.45,-94.87,40.95,3.00,9.10,2.90
15.61,-4.42,-103.92,23.50,2.60,21.80,2.70
15.68,-1.86,-104.02,16.94,3.00,120.00,3.30
15.74,-2.08,-103.05,18.73,2.60,120.00,2.80
15.81,-1.04,-100.21,24.69,2.90,21.70,3.30
15.93,-1.14,-101.84,22.11,2.40,0.00,3.40
16.00,-1.03,-101.93,22.03,2.90,120.00,2.90
16.06,-0.66,-97.51,27.55,2.50,12.20,3.10
16.12,-2.44,-102.28,19.06,2.50,5.30,3.40
16.25,-3.29,-101.40,18.07,2.90,120.00,2.80
16.32,2.81,-103.06,22.79,2.70,120.00,3.50
16.38,-1.59,-97.74,31.87,2.90,5.00,3.10
16.44,-2.62,-95.84,32.33,3.10,6.70,3.50
16.57,3.48,-103.86,15.41,2.60,120.00,3.80
16.64,4.43,-104.92,13.82,2.40,120.00,3.90
16.70,3.06,-106.95,17.46,2.50,120.00,3.30
16.76,-2.01,-87.63,37.99,2.80,9.50,3.00
16.89,-5.72,-90.78,30.53,3.10,13.30,2.80
16.95,-5.18,-102.85,22.89,3.00,4.30,2.60
17.02,1.46,-104.74,16.08,3.10,120.00,2.10
17.08,1.10,-100.26,28.47,2.90,120.00,1.70
17.21,-0.45,-98.71,32.80,2.60,120.00,1.70
17.27,-0.19,-110.47,25.21,2.70,120.00,2.30
17.34,-1.81,-105.62,19.21,2.70,120.00,3.90
17.40,2.17,-104.50,12.32,1.90,120.00,2.60
17.53,-1.72,-90.89,33.56,3.30,12.20,3.10
17.59,-3.07,-91.39,36.24,3.10,6.30,2.60
17.65,-4.08,-99.01,20.94,2.20,120.00,2.60
17.72,2.14,-103.95,11.91,2.70,120.00,2.80
17.84,2.99,-109.58,18.58,3.10,120.00,0.90
17.91,-2.47,-96.76,30.34,3.20,11.60,2.50
17.97,0.43,-105.65,28.03,3.00,120.00,2.80
18.03,1.60,-104.68,20.04,2.40,120.00,2.80
18.16,0.32,-113.26,13.03,2.60,120.00,3.40
18.23,1.23,-88.43,45.49,3.40,3.40,2.20
18.29,1.23,-83.46,48.53,3.90,15.90,2.80
18.35,-2.44,-108.11,25.15,2.30,120.00,3.00
18.48,-2.09,-101.69,23.10,2.20,120.00,2.40
18.54,-1.57,-100.23,24.50,2.30,120.00,2.50
18.61,-0.43,-103.30,17.50,2.40,120.00,3.30
18.67,-2.04,-99.23,26.87,2.90,9.00,2.80
18.80,-4.15,-86.93,42.10,3.50,10.10,2.60
18.86,-6.92,-78.73,44.56,2.90,8.40,2.40
18.93,0.87,-104.21,12.07,2.00,120.00,2.10
18.99,2.09,-105.86,8.14,2.60,4.20,2.70
19.12,-1.56,-101.84,22.97,3.50,120.00,2.20
19.18,-3.66,-93.65,35.38,2.90,120.00,2.70
19.25,-2.59,-100.97,25.52,3.00,120.00,1.90
19.31,-0.12,-102.95,19.61,3.00,120.00,3.20
19.44,-1.43,-110.65,17.50,2.20,120.00,1.80
19.50,-3.01,-94.65,32.72,2.80,120.00,2.70
19.57,-0.52,-84.53,44.68,3.50,120.00,2.80
19.63,3.05,-104.21,17.60,2.20,120.00,3.10
19.76,2.13,-104.23,12.21,2.40,0.00,2.90
19.82,3.17,-104.54,23.30,3.10,120.00,1.60
19.89,-1.33,-87.48,36.66,2.60,120.00,2.70
19.95,-2.76,-106.09,26.09,1.90,120.00,2.30
20.08,2.36,-103.95,12.45,2.30,120.00,2.40
20.14,-2.68,-102.01,22.88,3.00,120.00,2.10
20.21,-0.65,-99.26,31.36,2.90,120.00,2.20
20.27,-3.20,-93.18,43.45,3.30,13.40,2.80
20.40,-5.87,-102.58,43.40,2.40,14.30,2.80
20.46,2.02,-97.03,32.20,4.30,120.00,2.30
20.53,-7.01,-95.85,30.19,5.10,120.00,3.10
20.59,3.64,-104.46,13.53,5.60,120.00,2.60
20.72,5.36,-103.55,-6.46,4.60,120.00,0.90
20.78,3.81,-105.52,-0.14,4.30,120.00,2.00
20.84,3.50,-110.50,10.11,4.40,120.00,1.90
20.91,0.11,-96.98,19.28,4.20,120.00,1.50
21.03,-3.34,-89.17,26.54,3.10,14.80,2.40
21.10,1.32,-106.38,15.62,3.00,120.00,2.10
21.16,5.00,-104.05,9.81,2.40,120.00,1.30
21.23,2.96,-104.68,15.77,2.90,120.00,1.30
21.35,-2.07,-98.24,23.94,2.10,15.90,2.80
21.42,-2.75,-103.72,16.29,2.90,94.30,3.10
21.48,0.67,-104.58,7.73,2.80,120.00,2.20
21.54,0.68,-108.87,7.91,3.10,120.00,3.40
21.67,-4.28,-98.94,19.87,2.70,120.00,3.10
21.74,-4.06,-97.59,20.64,2.60,120.00,3.30
21.80,0.56,-108.16,13.68,3.00,120.00,2.60
21.86,1.15,-104.27,7.71,2.80,120.00,2.40
21.99,-3.63,-99.35,12.45,2.70,120.00,3.10
22.05,-8.50,-101.95,10.54,2.40,120.00,3.30
22.12,6.91,-101.75,18.85,3.20,10.10,1.10
22.18,1.29,-106.21,20.95,3.10,120.00,3.00
22.31,1.78,-103.75,27.90,2.70,120.00,2.30
22.37,-6.24,-107.82,18.26,2.70,120.00,2.20
22.44,-10.81,-88.93,38.44,2.40,8.00,2.70
22.50,-4.24,-100.35,33.16,2.60,11.80,2.90
22.63,-1.93,-107.23,26.73,2.40,120.00,2.10
22.69,1.26,-104.27,12.34,2.60,120.00,2.60
22.75,-1.32,-102.92,13.54,3.00,120.00,2.30
22.82,-1.29,-104.01,15.81,3.10,120.00,2.40
22.95,-2.41,-104.81,23.66,2.70,120.00,2.70
23.01,-6.86,-95.36,28.28,2.60,8.60,3.00
23.07,-7.03,-92.47,25.12,2.70,6.80,3.00
23.14,3.60,-104.80,16.74,3.00,120.00,1.30
23.27,3.08,-104.71,14.39,2.60,120.00,1.00
23.33,-3.53,-99.87,26.47,3.10,120.00,2.80
23.39,-6.03,-93.63,36.29,2.90,120.00,3.10
23.46,-4.96,-94.35,28.58,3.00,120.00,2.80
23.58,-0.78,-104.49,18.55,2.00,120.00,1.90
23.65,1.88,-105.47,15.28,2.50,120.00,3.00
23.71,-3.21,-101.63,27.43,2.80,41.30,2.80
23.78,-7.81,-78.88,42.16,2.60,9.70,3.00
23.90,0.50,-107.12,17.65,2.90,120.00,2.60
23.97,2.33,-103.99,13.70,2.90,120.00,2.00
24.03,-1.90,-107.03,18.46,2.70,120.00,2.60
24.09,-6.75,-84.86,47.83,3.70,9.30,2.50
24.22,-4.84,-86.78,40.00,3.10,8.10,3.20
24.29,-1.77,-105.93,21.51,2.30,120.00,2.50
24.35,-0.47,-102.43,19.59,2.90,120.00,2.60
24.41,-0.85,-101.39,19.60,2.80,120.00,3.10
24.54,2.03,-104.08,11.92,3.10,120.00,2.30
24.61,0.59,-116.09,15.56,2.80,120.00,3.00
24.67,-8.52,-80.55,42.41,3.30,9.00,2.20
24.73,-0.73,-113.34,33.07,2.70,120.00,2.50
24.86,1.04,-104.64,14.83,2.50,120.00,1.90
24.92,2.32,-103.39,13.17,2.50,120.00,1.30
24.99,2.78,-107.43,18.62,2.50,120.00,2.30
25.05,-0.94,-100.96,25.31,2.70,120.00,2.10
25.18,-5.27,-99.54,20.20,3.20,120.00,2.40
25.24,-2.05,-101.40,21.59,2.30,120.00,2.40
25.30,-0.42,-102.28,19.14,2.70,120.00,2.50
25.37,-0.49,-102.97,18.42,2.30,0.00,1.90
25.50,-0.43,-104.33,20.19,2.40,120.00,2.30
25.56,-4.71,-93.62,39.20,3.10,120.00,2.80
25.62,-5.09,-89.45,46.34,3.00,120.00,2.70
25.69,-4.49,-78.51,48.00,3.20,120.00,2.80
25.81,-1.65,-103.31,19.42,2.30,120.00,2.70
25.88,-1.23,-102.58,18.06,2.60,120.00,2.30
25.94,-0.37,-102.60,18.01,2.90,120.00,2.30
26.01,-1.38,-102.04,18.78,2.30,120.00,2.30
26.13,-1.51,-102.00,18.33,2.60,120.00,2.40
26.20,-1.14,-102.53,14.76,3.20,120.00,2.50
26.26,2.06,-104.80,9.38,2.30,120.00,1.70
26.33,0.56,-108.09,19.84,3.00,0.00,2.20
26.45,-4.82,-90.36,33.14,3.00,120.00,2.30
26.52,-1.54,-94.29,28.52,2.50,120.00,2.30
26.58,2.48,-104.87,13.65,2.50,120.00,1.80
26.64,3.03,-103.51,12.59,2.80,120.00,1.50
26.77,0.94,-101.17,27.59,3.00,120.00,3.10
26.84,-9.12,-88.12,42.59,3.10,120.00,2.20
26.90,-10.81,-88.61,43.24,2.60,120.00,2.20
26.96,1.82,-106.33,21.47,2.60,120.00,2.10
27.09,3.69,-106.08,9.23,2.80,35.80,1.90
27.15,4.46,-107.24,11.72,2.30,120.00,2.20
27.22,-4.48,-89.77,39.07,3.00,120.00,3.00
27.28,-4.95,-90.89,47.16,2.80,120.00,3.20
27.41,-4.55,-102.21,23.01,3.00,120.00,2.10
27.47,1.20,-103.76,23.19,2.90,120.00,2.20
27.54,-3.30,-95.57,34.76,3.20,26.20,3.20
27.60,-2.84,-97.22,36.21,3.00,120.00,2.20
27.73,-0.26,-98.37,36.92,3.60,120.00,2.70
27.79,-3.61,-98.79,27.76,2.80,120.00,2.30
27.86,3.51,-106.18,17.33,2.80,120.00,3.20
27.98,2.28,-104.07,11.17,2.90,120.00,2.70
28.05,0.43,-108.58,20.34,2.60,120.00,2.40
28.11,-2.65,-96.11,45.80,2.90,120.00,2.80
28.18,-6.54,-75.84,47.94,2.80,1.70,2.90
28.30,-1.09,-108.58,27.31,2.20,120.00,2.50
28.37,2.04,-103.72,17.65,2.70,120.00,3.90
28.43,2.39,-103.02,17.29,2.70,120.00,3.30
28.50,-3.00,-92.90,31.82,3.20,120.00,2.50
28.62,-2.31,-85.85,43.18,3.20,120.00,3.50
28.69,-0.54,-106.59,22.47,2.90,120.00,2.50
28.75,-0.78,-104.86,22.29,2.90,120.00,1.70
28.88,4.19,-91.72,42.40,3.30,120.00,2.90
28.94,-3.58,-85.28,45.39,2.90,120.00,3.00
29.01,-4.16,-95.07,38.37,3.00,6.70,3.20
29.07,-4.28,-100.54,33.76,2.80,120.00,3.10
29.20,-3.74,-102.86,26.75,2.70,120.00,2.50
29.26,0.90,-103.91,15.97,2.40,120.00,2.60
29.33,4.05,-98.97,35.77,3.10,120.00,3.00
29.45,-6.56,-87.26,41.41,3.20,120.00,2.80
29.52,-5.82,-98.39,34.66,3.00,120.00,2.50
29.58,-6.85,-99.41,21.13,2.60,120.00,2.70
29.64,0.54,-103.82,21.28,2.60,120.00,2.50
29.77,-1.09,-106.11,16.85,2.70,120.00,2.40
29.83,2.56,-100.34,31.52,2.40,120.00,3.10
29.90,-6.05,-93.78,39.22,3.00,0.00,2.60
29.96,-4.96,-101.20,27.91,3.00,120.00,2.50
30.09,-2.35,-103.61,19.82,3.00,120.00,2.00
30.15,-1.61,-104.19,19.43,2.20,120.00,2.00
30.22,-7.91,-97.58,28.96,2.50,120.00,3.10
30.28,-6.76,-93.10,36.31,3.30,120.00,2.60
30.41,-6.84,-99.19,23.06,2.60,120.00,2.80
30.47,1.18,-103.61,14.10,2.50,120.00,1.30
30.54,1.62,-105.06,14.95,2.90,120.00,2.10
30.60,1.61,-105.71,15.84,2.50,72.50,2.60
30.73,-2.44,-87.82,45.45,3.50,120.00,2.70
30.79,-7.47,-78.70,48.97,3.30,9.80,3.20
30.86,2.22,-111.24,43.02,2.90,120.00,3.60
30.92,1.70,-98.15,25.76,3.80,120.00,3.20
31.05,5.88,-100.15,26.25,5.00,120.00,2.50
