# time (s), ax(cm/s^2), ay(cm/s^2), az(cm/s^2), distF (mm), distL (mm), distR (mm)
8.07,15.75,-101.25,18.32,1.80,33.70,1.90
8.14,20.89,-98.35,31.11,1.80,14.70,3.00
8.27,21.65,-101.37,22.79,2.40,16.90,3.10
8.33,8.57,-97.35,23.10,2.00,14.30,2.90
8.39,13.06,-102.66,19.32,2.10,120.00,2.50
8.46,14.18,-104.75,17.56,2.10,22.70,2.60
8.58,15.65,-100.08,26.75,1.90,12.90,3.10
8.71,13.78,-99.21,28.05,1.90,10.20,2.80
8.77,2.80,-100.57,27.25,1.10,9.10,2.50
8.84,8.83,-98.40,31.06,2.40,9.30,2.60
8.90,9.12,-99.22,31.12,1.80,10.10,2.40
9.03,3.99,-96.29,19.06,1.20,8.60,2.50
9.09,15.35,-97.60,32.81,2.00,8.40,2.30
9.16,-3.91,-97.94,15.66,1.70,9.10,2.60
9.28,12.99,-99.16,26.18,1.80,10.30,2.50
9.35,18.30,-108.02,14.42,2.20,38.50,1.60
9.41,13.59,-107.52,1.87,1.60,53.70,1.30
9.47,18.05,-103.28,10.33,2.00,43.50,1.30
9.60,21.56,-105.82,26.26,2.00,10.50,2.60
9.66,-2.22,-99.22,11.33,1.70,8.60,2.80
9.73,6.79,-102.86,19.46,1.70,9.10,2.90
9.79,12.20,-101.14,28.88,2.30,8.80,2.30
9.92,18.13,-101.92,32.82,2.30,9.90,2.80
9.98,14.40,-99.06,30.77,2.50,8.40,2.70
10.04,2.18,-106.35,16.90,1.80,7.60,2.40
10.11,-6.27,-104.40,15.58,2.30,7.50,2.50
10.23,-13.23,-109.91,3.24,2.00,7.50,2.80
10.29,32.51,-94.35,50.07,1.80,9.40,2.40
10.36,12.85,-96.28,35.93,1.80,8.40,2.90
10.42,6.89,-101.02,24.38,1.70,8.70,2.10
10.55,-3.89,-101.70,18.04,2.10,7.10,2.80
10.61,-4.96,-108.36,3.36,1.70,9.30,2.50
10.68,11.63,-99.17,30.88,2.10,9.70,3.10
10.74,11.03,-96.59,32.41,2.20,9.00,2.80
10.87,4.95,-99.18,25.93,1.80,8.70,2.40
10.93,3.79,-100.40,23.56,2.10,7.80,3.00
10.99,3.75,-103.70,16.00,1.70,11.00,2.60
11.06,5.84,-103.91,15.39,1.60,11.40,3.10
11.18,10.91,-101.40,19.66,1.70,12.80,2.40
11.25,-4.17,-98.03,18.54,2.10,7.50,2.70
11.31,-2.58,-100.74,16.80,2.10,9.10,2.70
11.37,14.43,-102.62,25.77,1.20,12.20,3.20
11.50,13.94,-100.99,25.31,1.80,12.80,3.20
11.56,7.06,-100.65,21.60,1.70,9.50,3.30
11.63,3.36,-100.59,18.16,1.70,10.00,3.40
11.69,6.94,-102.37,18.68,1.70,12.00,3.30
11.82,10.72,-104.82,21.89,1.40,10.60,2.70
11.88,8.42,-101.69,25.48,2.30,10.40,2.90
11.94,9.74,-100.96,31.87,1.40,12.70,3.40
12.01,11.49,-105.19,6.67,1.80,38.60,1.40
12.14,11.52,-105.11,13.98,2.30,21.90,2.20
12.20,10.32,-102.40,18.73,2.00,15.80,2.30
12.26,6.35,-96.19,32.69,2.50,9.50,2.70
12.33,5.66,-101.81,24.98,1.50,11.20,3.00
12.45,10.05,-103.22,15.55,1.50,20.50,2.40
12.52,10.40,-107.65,14.86,1.60,18.00,2.60
12.58,6.79,-99.21,28.75,2.10,9.40,2.70
12.64,4.36,-94.49,39.49,2.10,8.90,2.60
12.77,7.95,-92.76,43.48,1.60,9.00,2.40
12.83,7.54,-95.27,29.75,1.60,11.00,2.60
12.90,8.08,-104.00,12.34,1.90,21.90,2.40
12.96,7.36,-103.52,10.60,1.20,21.40,2.60
13.09,9.74,-108.36,20.31,1.30,12.20,3.10
13.15,6.56,-100.83,29.46,2.40,9.20,2.50
13.21,4.90,-84.44,56.90,2.00,7.70,2.60
13.28,2.21,-71.43,59.19,1.60,7.80,3.20
13.40,7.95,-103.66,27.34,1.60,11.80,2.50
13.47,11.16,-102.83,25.66,1.80,12.70,2.90
13.53,10.04,-101.15,28.24,2.10,11.10,3.10
13.60,8.51,-95.77,35.97,1.60,9.90,2.20
13.72,7.96,-98.13,33.87,2.20,10.10,2.60
13.79,4.27,-99.10,24.51,2.10,12.70,2.90
13.85,10.10,-103.72,14.22,1.20,17.50,3.10
13.91,14.41,-103.01,17.43,1.10,29.30,2.90
14.04,9.88,-98.39,27.57,1.30,11.80,3.10
14.11,10.26,-97.30,31.82,2.30,10.40,3.00
14.17,4.37,-101.14,20.51,2.20,8.20,2.20
14.23,-3.23,-100.67,15.55,1.90,8.50,2.40
14.36,6.45,-101.34,29.82,2.00,10.70,2.90
14.42,11.80,-99.51,28.49,1.90,11.70,3.00
14.49,8.07,-100.60,25.10,1.80,11.00,3.00
14.61,10.45,-100.38,25.55,1.90,14.10,2.70
14.67,7.02,-101.54,16.31,1.10,18.30,3.40
14.74,9.88,-102.95,16.86,2.10,18.20,3.20
14.80,10.27,-104.70,20.48,1.60,14.70,3.60
14.93,4.10,-92.91,40.80,1.90,8.40,2.90
15.05,2.93,-91.32,45.26,1.80,8.50,2.70
15.12,8.51,-105.31,17.33,2.20,17.70,3.00
15.18,8.09,-104.61,11.17,2.20,20.50,2.80
15.31,7.58,-104.07,9.27,1.80,25.20,2.30
15.37,7.70,-102.87,20.74,1.70,13.10,2.80
15.43,7.72,-96.31,36.63,2.30,9.70,2.00
15.50,4.10,-92.65,46.19,1.40,8.90,2.50
15.63,2.39,-84.72,54.85,1.70,8.70,2.40
15.69,10.03,-103.73,37.59,1.50,9.60,2.30
15.75,12.53,-101.18,31.70,1.50,13.10,2.70
15.82,7.97,-99.09,32.62,1.70,9.90,2.00
15.95,3.45,-93.17,36.33,2.10,9.60,2.20
16.01,7.18,-100.79,34.72,2.00,8.90,2.70
16.13,6.54,-92.54,44.53,1.90,9.10,2.30
16.20,8.60,-96.71,39.97,1.70,9.80,2.90
16.26,8.64,-97.10,37.72,1.70,10.00,2.40
16.39,16.55,-91.47,46.55,2.50,10.40,2.40
16.45,11.90,-94.19,35.82,2.00,9.00,2.70
16.51,3.28,-98.91,32.92,1.90,8.90,3.10
16.58,11.33,-103.05,13.92,2.10,13.10,3.30
16.71,15.28,-101.72,18.71,2.20,20.40,2.00
16.77,13.35,-102.75,13.32,2.10,33.80,1.80
16.83,11.51,-103.06,14.09,2.40,13.10,2.90
16.90,10.26,-104.56,26.41,2.40,8.70,2.60
17.02,5.35,-94.23,45.17,2.20,6.60,3.10
17.09,-2.55,-82.64,48.23,2.40,6.60,2.30
17.15,3.14,-92.66,42.86,2.40,7.00,2.60
17.21,12.88,-101.09,29.40,1.50,12.10,2.50
17.34,13.18,-100.98,19.82,1.80,13.70,2.60
17.40,10.10,-105.63,12.00,1.60,16.30,3.10
17.47,10.27,-105.26,25.90,2.10,8.60,2.30
17.53,3.09,-81.37,54.60,2.50,5.80,3.60
17.66,-5.38,-75.45,58.83,2.20,5.70,2.60
17.72,4.16,-95.29,43.15,1.60,7.60,2.50
17.78,7.21,-101.51,28.27,1.80,10.50,2.20
17.85,10.93,-102.40,20.82,1.80,13.40,2.40
17.98,13.95,-108.65,20.42,1.70,11.70,2.60
18.04,6.76,-93.08,37.08,2.30,7.40,2.50
18.10,5.60,-87.63,49.88,2.50,7.20,2.80
18.16,4.75,-83.89,51.96,1.80,7.20,2.80
18.23,9.79,-96.18,40.77,2.00,8.10,2.40
18.35,6.51,-100.05,30.05,2.10,9.00,2.30
18.42,-0.29,-102.66,12.93,2.10,8.80,2.40
18.48,7.30,-99.16,30.94,2.80,8.40,2.50
18.61,7.51,-96.08,36.29,1.80,7.70,2.20
18.67,8.53,-96.69,34.04,1.00,8.00,2.60
18.73,-4.41,-102.81,21.48,2.00,8.10,2.20
18.80,3.64,-96.48,35.69,1.20,7.70,2.20
18.92,5.96,-96.73,39.48,1.60,7.00,2.00
18.99,7.36,-97.53,41.12,1.60,6.70,2.20
19.05,6.59,-88.31,51.22,1.90,7.40,2.70
19.12,6.73,-90.14,51.04,2.30,6.80,3.20
19.24,1.51,-94.84,37.35,1.80,7.40,2.50
19.31,7.87,-106.40,34.06,2.10,9.70,2.30
19.37,23.30,-79.06,57.92,1.90,8.90,1.90
19.43,10.15,-94.23,43.83,2.20,8.10,3.10
19.56,8.81,-104.35,24.91,2.40,9.50,3.20
19.62,12.60,-103.98,20.88,2.10,10.60,1.50
19.69,19.89,-105.10,24.69,3.00,9.90,2.10
19.75,8.93,-98.97,25.60,1.60,10.30,3.20
19.88,-2.37,-99.19,20.20,2.40,8.70,2.30
19.94,-3.18,-104.44,22.64,2.10,6.90,3.20
20.00,7.95,-91.80,34.61,2.10,7.00,2.40
20.07,20.83,-99.49,39.22,3.90,8.10,2.50
20.19,13.22,-91.07,31.37,4.80,10.10,3.20
20.26,12.66,-102.06,23.62,2.80,11.20,2.60
20.32,10.50,-104.72,9.68,1.70,23.30,1.70
20.38,12.81,-108.25,3.72,1.70,24.60,2.70
20.51,10.27,-103.28,22.08,1.30,9.50,2.90
20.57,5.64,-93.43,38.96,2.30,6.60,2.40
20.63,4.16,-97.18,31.79,2.10,8.80,2.30
20.70,14.81,-97.83,37.43,2.40,10.30,2.50
20.82,13.67,-103.97,17.17,2.80,120.00,2.20
20.89,13.43,-104.19,6.22,2.30,22.70,1.70
20.95,12.13,-105.00,6.41,2.10,32.00,2.10
21.01,13.04,-104.12,22.20,3.20,11.40,1.90
21.14,2.65,-85.83,44.85,2.70,7.10,3.00
21.20,3.69,-83.12,57.43,3.60,5.90,2.70
21.27,6.92,-83.88,51.90,1.80,8.10,2.50
21.33,11.31,-105.55,21.88,1.50,11.70,1.40
21.46,11.04,-107.29,-0.16,1.90,12.70,1.20
21.52,10.86,-106.52,9.13,1.30,25.10,1.60
21.59,14.59,-89.12,30.51,1.40,8.20,2.80
21.65,-8.07,-98.29,28.43,2.10,6.60,2.60
21.78,1.85,-97.10,36.90,2.80,7.40,2.60
21.84,8.17,-98.95,36.98,1.70,8.00,2.50
21.90,10.50,-98.63,31.48,2.80,9.90,3.20
21.97,12.40,-100.87,25.26,2.40,10.70,3.00
22.09,2.89,-102.90,18.32,2.00,10.00,2.50
22.16,10.05,-93.27,35.86,2.20,8.00,2.60
22.22,4.00,-92.48,41.71,1.90,7.60,2.50
22.28,-5.54,-93.08,33.76,2.30,7.60,2.40
22.41,8.97,-99.16,40.73,1.60,8.40,3.50
22.47,7.37,-100.33,28.44,2.10,8.80,3.40
22.54,5.46,-98.87,18.93,2.20,10.00,2.30
22.60,11.34,-103.24,21.34,2.10,9.70,2.10
22.73,4.91,-100.79,21.94,2.30,9.00,3.10
22.79,0.38,-100.62,18.84,2.50,7.60,3.20
22.85,0.85,-104.71,17.07,1.90,8.10,2.90
22.92,3.08,-100.99,33.07,2.30,6.90,1.70
23.04,-0.47,-92.21,45.45,1.90,7.10,2.40
23.11,-0.24,-84.65,53.34,2.10,6.50,3.20
23.17,5.72,-99.52,37.96,2.50,8.10,2.20
23.23,4.46,-104.54,15.94,1.90,9.80,3.40
23.36,6.17,-103.33,18.29,1.70,9.70,3.20
23.42,5.45,-98.49,33.33,2.00,8.10,2.20
23.49,2.73,-93.19,43.57,2.00,6.80,2.30
23.55,2.03,-90.55,46.38,2.20,7.00,2.80
23.68,1.46,-89.66,45.39,2.10,7.40,2.00
23.74,2.94,-97.78,38.67,2.20,7.30,2.00
23.80,6.24,-104.18,19.24,1.60,9.00,2.90
23.87,5.02,-105.40,16.31,1.20,9.10,2.80
24.00,6.21,-100.29,27.70,2.70,9.10,2.20
24.06,2.05,-94.18,40.03,1.50,7.60,2.40
24.12,6.45,-93.79,41.25,2.00,9.20,1.80
24.19,-1.11,-94.49,31.77,2.50,9.20,1.70
24.31,10.54,-103.78,29.03,1.70,10.20,2.70
24.37,4.73,-95.83,39.06,2.20,8.30,3.00
24.44,3.34,-90.84,46.58,1.50,7.50,2.60
24.50,-2.38,-84.69,47.87,2.20,7.00,3.10
24.63,10.46,-101.35,33.88,2.60,9.60,2.10
24.69,9.17,-98.85,32.15,1.70,10.10,2.70
24.76,10.69,-103.21,22.75,2.60,11.10,3.10
24.82,6.29,-103.17,30.74,2.30,8.00,2.50
24.95,0.76,-85.05,50.79,1.90,6.90,3.30
25.01,-1.09,-79.67,59.38,1.90,7.00,2.50
25.07,2.09,-90.42,48.05,1.70,7.60,2.60
25.14,4.95,-102.89,31.60,2.30,8.90,2.20
25.26,8.08,-102.05,26.95,2.20,10.30,2.30
25.33,6.56,-105.20,28.34,1.90,8.30,2.80
25.39,0.87,-90.95,45.61,2.20,7.10,2.50
25.45,-0.69,-83.40,54.06,2.20,6.40,2.70
25.58,3.86,-95.03,44.33,1.80,7.70,2.60
25.64,4.33,-96.73,36.18,1.70,7.60,2.60
25.71,7.54,-101.18,25.87,2.00,9.60,2.70
25.77,9.73,-102.85,21.20,2.30,10.40,3.10
25.90,6.38,-107.10,24.44,2.30,8.30,2.70
25.96,0.16,-82.64,53.64,2.10,6.70,2.40
26.02,-1.10,-78.19,55.63,2.00,7.60,2.30
26.09,6.34,-96.48,40.72,2.10,7.80,2.50
26.21,5.80,-101.86,28.99,2.40,8.90,2.40
26.28,4.10,-103.14,15.86,2.10,10.80,2.90
26.34,4.67,-102.71,29.27,2.10,8.40,2.80
26.40,2.22,-97.69,36.76,1.70,7.60,2.10
26.53,8.00,-83.73,56.85,2.30,7.80,2.70
26.60,-6.38,-96.01,35.76,2.00,7.30,2.60
26.66,-3.24,-91.58,42.40,1.90,7.10,2.80
26.72,5.36,-90.75,50.81,2.50,8.60,2.40
26.85,3.41,-92.45,42.88,1.90,9.10,2.30
26.91,9.92,-99.96,29.94,1.20,12.60,2.90
26.98,11.82,-101.57,21.25,2.10,16.40,2.80
27.04,13.56,-101.91,20.52,1.80,18.90,3.20
27.17,11.27,-99.63,28.72,2.00,11.70,2.60
27.23,8.94,-96.71,33.97,1.70,9.80,2.90
27.29,8.19,-96.42,35.55,1.60,8.70,2.30
27.36,6.27,-98.00,38.61,2.30,9.00,2.60
27.48,5.43,-87.52,48.82,1.70,7.80,2.50
27.55,4.65,-85.66,49.58,1.30,8.40,2.70
27.61,11.56,-105.71,17.53,1.70,31.20,2.40
27.67,12.99,-104.32,9.33,2.10,50.30,2.30
27.80,12.04,-105.67,8.61,1.90,48.10,1.40
27.86,9.56,-102.75,27.61,1.90,10.70,2.70
27.93,6.92,-85.73,47.44,1.50,8.20,2.30
27.99,-0.27,-86.78,41.31,2.00,8.90,2.20
28.12,6.80,-102.70,28.44,1.50,10.90,3.20
28.18,10.71,-100.63,25.68,1.30,12.50,2.20
28.24,8.15,-106.34,13.40,1.70,18.60,2.10
28.31,1.11,-86.42,42.63,2.30,8.10,2.60
28.43,4.10,-85.86,51.17,1.70,8.00,3.00
28.50,3.05,-92.71,47.06,1.70,8.30,2.80
28.56,3.48,-93.78,43.04,1.90,9.20,2.30
28.69,4.05,-98.69,34.21,2.30,8.90,1.60
28.75,4.74,-100.59,31.29,1.60,9.60,1.90
28.81,4.33,-100.08,28.11,1.80,10.00,2.00
28.88,2.76,-104.19,18.65,2.00,9.50,2.00
29.01,5.93,-101.64,32.72,2.10,9.40,2.20
29.07,0.47,-82.50,52.12,2.30,7.30,2.10
29.13,4.50,-94.57,39.67,2.70,8.90,2.10
29.20,7.95,-101.27,32.32,1.40,9.50,2.50
29.32,8.66,-103.72,12.99,1.40,23.00,2.70
29.38,7.86,-107.81,9.01,2.00,17.40,2.30
29.45,9.41,-104.38,25.51,1.40,9.80,2.50
29.51,6.22,-95.52,36.55,2.30,8.40,2.00
29.64,3.31,-95.18,40.33,1.60,9.40,2.40
29.70,10.94,-103.80,29.04,1.90,12.70,2.80
29.77,12.87,-104.45,8.52,1.60,40.50,1.20
29.83,9.73,-104.96,13.17,1.80,17.90,1.90
29.96,5.64,-97.50,29.85,1.40,9.30,1.90
30.02,10.78,-99.24,38.26,2.20,9.50,2.00
30.08,2.44,-95.92,34.87,1.90,9.00,1.90
30.15,6.99,-95.29,42.39,1.70,9.30,2.90
30.27,5.88,-94.34,37.44,2.40,10.10,2.30
30.34,6.35,-100.68,24.76,1.90,11.10,2.80
30.40,0.59,-98.39,-0.77,2.20,31.10,2.10
30.46,13.05,-105.53,11.54,1.70,43.10,2.30
30.59,5.91,-103.36,12.34,2.50,14.60,1.90
30.65,4.47,-96.67,28.70,2.30,9.40,2.80
30.72,6.56,-95.55,40.08,2.00,8.10,2.50
30.78,-2.50,-102.30,37.16,1.90,9.20,2.60
30.91,10.61,-90.68,45.68,2.10,10.60,3.00
30.97,14.56,-89.08,36.51,2.00,9.30,2.40
31.03,7.57,-103.47,18.77,1.60,15.30,3.20
31.10,6.04,-103.00,9.11,1.70,120.00,1.90
31.23,15.88,-103.69,6.40,2.20,69.60,2.40
31.29,17.66,-105.16,11.66,2.40,50.40,1.70
31.35,13.77,-99.80,22.44,1.90,12.10,1.70
31.42,14.72,-93.30,35.81,2.40,120.00,3.70
31.54,2.87,-84.51,24.47,2.00,10.60,3.30
31.61,13.45,-107.06,4.04,1.80,60.40,2.30
31.67,13.75,-104.49,0.07,2.30,54.20,2.80
31.73,12.66,-105.29,-1.31,1.30,53.80,2.50
31.86,11.50,-101.90,7.66,2.00,45.20,1.80
31.93,10.17,-101.43,9.01,1.90,36.90,2.10
31.99,11.01,-101.77,6.79,1.90,51.50,1.30
32.05,13.32,-103.55,3.33,1.70,57.00,1.90
32.18,13.20,-102.34,-1.53,1.40,51.20,3.60
