# time (s), ax(cm/s^2), ay(cm/s^2), az(cm/s^2), distF (mm), distL (mm), distR (mm)
4.76,-8.53,-98.21,29.49,10.30,120.00,2.40
4.89,-2.90,-104.69,22.10,10.00,120.00,2.80
4.95,-3.22,-101.93,22.51,9.80,120.00,2.40
5.02,-4.32,-107.81,23.68,9.70,120.00,2.80
5.08,-6.65,-83.35,42.54,10.60,113.70,2.50
5.21,-12.89,-95.83,35.75,10.70,120.00,2.30
5.27,-10.38,-101.48,24.75,9.80,17.00,2.30
5.33,-0.83,-103.39,19.19,9.40,120.00,2.60
5.40,-0.04,-105.46,17.71,9.30,5.80,2.70
5.53,-7.40,-95.87,28.45,10.40,120.00,2.30
5.59,-7.87,-100.15,26.92,10.00,120.00,2.60
5.65,-4.43,-102.33,22.66,9.40,120.00,3.10
5.72,-3.33,-101.84,21.86,10.20,20.80,3.00
5.78,-4.88,-101.09,24.40,10.30,120.00,2.90
5.91,-6.65,-98.97,28.19,10.30,120.00,2.70
5.97,-7.48,-101.66,25.24,9.60,120.00,2.70
6.04,-0.59,-103.87,16.71,8.70,42.10,2.20
6.17,0.87,-103.84,16.93,9.10,120.00,2.30
6.23,-5.61,-100.99,23.22,10.10,120.00,2.90
6.29,-7.13,-97.96,24.93,9.90,120.00,2.60
6.36,-2.23,-102.98,19.15,8.90,43.50,2.80
6.48,1.14,-103.59,14.32,8.40,120.00,2.30
6.55,-0.56,-104.22,16.85,8.60,120.00,2.60
6.61,-5.09,-97.32,25.70,10.10,120.00,2.90
6.68,-4.99,-101.84,21.31,9.60,120.00,2.60
6.80,-1.10,-103.72,14.15,8.50,120.00,2.00
6.87,0.18,-103.91,15.19,8.50,120.00,1.40
6.93,-3.49,-100.51,18.13,9.20,30.80,2.50
6.99,-2.98,-100.45,19.60,9.10,25.20,2.20
7.12,1.90,-104.52,7.65,8.10,50.80,1.10
7.19,2.37,-103.30,13.57,8.20,34.80,2.00
7.25,0.46,-102.56,16.19,9.10,120.00,2.20
7.31,-2.34,-101.87,14.96,8.70,59.00,1.70
7.44,2.78,-104.44,12.19,7.90,46.90,2.20
7.51,3.12,-103.86,12.31,8.10,120.00,1.60
7.57,-0.52,-103.41,13.41,8.60,120.00,2.00
7.63,-1.73,-100.98,17.84,9.10,120.00,2.40
7.76,-2.76,-100.26,20.40,9.20,120.00,2.20
7.82,-0.45,-103.09,12.93,8.00,58.20,1.60
7.89,3.62,-105.05,4.82,7.20,54.00,1.70
7.95,2.48,-103.76,9.89,7.90,120.00,1.50
8.08,-0.29,-101.65,16.08,8.60,42.70,1.90
8.14,0.52,-103.63,10.70,7.40,51.10,2.50
8.20,2.73,-104.69,9.08,7.30,46.40,1.10
8.27,-0.26,-100.56,20.20,8.90,120.00,1.60
8.39,-1.82,-100.50,20.04,8.70,120.00,2.00
8.46,-1.97,-102.71,12.99,8.10,120.00,2.00
8.52,3.57,-103.74,10.97,7.80,42.10,1.90
8.59,2.40,-105.33,10.88,7.40,47.80,1.90
8.71,0.61,-110.21,12.93,8.20,120.00,1.90
8.78,-5.16,-90.96,38.29,9.70,120.00,3.30
8.84,-6.80,-94.81,30.78,9.20,120.00,4.20
8.90,-1.86,-104.31,14.56,8.60,120.00,2.20
9.03,3.58,-106.86,14.89,8.70,28.30,1.50
9.10,-1.07,-93.90,27.04,9.90,4.00,2.90
9.16,-7.67,-100.78,22.15,9.40,120.00,2.70
9.22,-0.59,-104.21,12.08,8.00,52.00,2.10
9.35,4.33,-103.85,15.70,8.30,54.40,2.00
9.42,-2.48,-101.00,20.82,9.30,120.00,2.30
9.48,-0.93,-103.86,12.21,8.40,49.20,2.40
9.61,4.16,-103.33,11.19,7.30,120.00,1.80
9.67,1.90,-104.05,11.32,7.50,46.80,1.20
9.73,0.76,-104.59,15.67,9.20,120.00,2.00
9.80,-4.08,-88.66,32.54,10.00,120.00,2.30
9.92,-3.58,-106.01,14.58,8.10,120.00,1.40
9.99,2.51,-104.25,6.24,7.20,43.10,1.50
10.05,0.70,-108.81,7.98,7.40,120.00,1.20
10.12,-5.22,-92.79,31.23,9.80,120.00,2.10
10.24,-5.85,-97.28,25.79,9.20,120.00,2.30
10.31,-1.73,-104.58,12.60,7.90,40.10,1.30
10.37,0.55,-104.17,10.30,7.60,62.30,1.60
10.43,-2.05,-98.12,24.14,9.20,120.00,2.20
10.56,-5.72,-96.00,27.54,9.30,120.00,2.10
10.63,-4.58,-101.81,20.96,8.80,120.00,1.40
10.69,2.14,-104.44,9.17,7.70,48.60,1.60
10.75,-0.80,-102.74,16.34,7.90,120.00,1.60
10.88,-2.38,-100.21,21.33,8.80,120.00,2.30
10.94,-2.45,-103.44,15.45,8.60,120.00,1.70
11.01,2.69,-104.57,8.31,7.40,54.60,1.50
11.07,2.03,-106.60,9.25,7.10,44.20,1.50
11.20,-4.28,-95.01,26.19,8.70,120.00,2.10
11.26,-1.20,-104.79,11.64,7.70,48.10,1.10
11.33,1.23,-104.65,5.65,7.10,50.90,1.00
11.39,1.12,-104.30,11.40,8.30,120.00,1.50
11.52,-4.61,-96.70,26.95,9.30,120.00,3.20
11.58,-4.46,-94.88,30.00,9.20,120.00,3.00
11.65,-1.61,-104.66,7.84,7.30,48.40,1.50
11.71,3.29,-103.89,0.01,6.20,45.80,1.90
11.84,3.36,-105.89,-2.87,6.50,48.10,1.60
11.90,-4.59,-97.98,24.23,9.20,120.00,3.20
11.97,-5.88,-96.27,27.52,9.10,120.00,2.60
12.03,-4.63,-105.21,19.79,8.70,35.20,2.70
12.16,2.83,-104.67,2.92,7.80,44.10,1.90
12.22,-1.48,-105.47,12.78,8.10,47.70,2.30
12.28,-4.36,-100.35,21.16,8.70,1.30,2.80
12.35,-7.06,-97.24,27.26,8.30,120.00,2.90
12.47,-2.26,-106.13,7.06,7.50,40.70,1.30
12.54,-0.40,-105.25,6.28,7.40,43.00,1.20
12.60,-4.13,-101.14,21.38,8.80,120.00,3.10
12.67,-7.51,-94.64,30.24,8.60,120.00,2.50
12.79,-7.63,-97.69,25.92,8.40,120.00,3.00
12.86,-7.03,-103.91,14.81,7.60,43.00,2.80
12.92,-1.01,-102.67,14.68,8.30,120.00,2.20
12.98,-3.21,-100.86,16.64,7.90,120.00,1.80
13.11,-0.57,-104.04,9.05,7.20,49.40,2.10
13.17,0.11,-104.31,7.68,7.00,44.20,1.70
13.24,-2.11,-107.49,13.63,8.20,41.60,2.00
13.30,-7.34,-101.59,23.97,8.50,120.00,2.90
13.43,-5.47,-103.51,15.37,7.80,120.00,2.10
13.49,0.02,-104.36,8.36,7.40,51.50,1.30
13.56,-3.56,-100.47,18.51,7.60,120.00,3.10
13.62,-4.06,-99.55,20.00,8.50,120.00,3.00
13.75,-3.22,-102.33,14.74,7.60,43.40,2.40
13.81,-0.57,-104.60,3.16,7.10,45.10,2.30
13.88,-2.37,-106.26,6.04,7.00,52.40,1.60
13.94,-2.77,-100.89,23.53,8.10,120.00,1.90
14.07,-6.41,-105.11,18.96,7.70,120.00,2.60
14.13,-4.55,-104.73,13.96,7.60,40.50,2.20
14.20,-1.53,-103.52,11.54,7.00,56.50,1.40
14.26,-1.70,-103.91,17.29,7.50,120.00,2.60
14.39,-2.67,-99.69,22.24,7.30,120.00,2.70
14.45,-6.35,-98.71,23.89,8.10,120.00,2.70
14.52,-1.46,-103.51,11.96,7.20,47.10,0.70
14.58,-1.20,-103.45,10.58,7.00,120.00,0.90
14.71,-2.39,-104.68,10.52,7.40,120.00,2.20
14.77,-1.35,-100.31,20.45,7.30,120.00,2.00
14.83,-4.88,-100.81,20.03,8.10,120.00,2.60
14.89,-2.70,-103.75,13.09,7.40,43.00,1.40
15.02,-0.84,-103.23,12.71,7.00,53.60,0.80
15.08,-2.48,-107.18,13.03,7.10,40.90,0.90
15.15,-4.14,-95.83,26.54,8.30,0.60,2.70
15.21,-4.99,-96.16,28.83,7.80,120.00,2.90
15.34,-4.63,-104.21,19.04,7.40,26.10,1.40
15.40,-1.36,-103.54,14.07,7.40,120.00,0.80
15.47,-2.68,-103.38,14.94,7.00,50.10,1.30
15.53,-2.92,-102.39,19.75,7.30,120.00,3.20
15.66,-4.99,-97.90,27.31,8.00,120.00,3.40
15.72,-3.20,-96.39,27.14,7.40,120.00,3.40
15.78,-4.23,-102.79,17.45,7.50,120.00,2.40
15.85,-1.50,-103.64,9.01,7.20,57.60,2.10
15.97,-1.72,-103.44,8.45,7.20,50.60,2.20
16.04,-4.81,-110.74,15.91,7.20,57.20,2.60
16.10,-5.40,-91.77,34.83,7.70,120.00,2.20
16.16,-7.62,-101.21,28.30,8.20,120.00,2.70
16.29,-3.68,-104.47,15.58,7.10,120.00,2.00
16.35,-0.82,-104.33,10.53,6.50,54.90,1.70
16.42,-1.62,-106.85,16.73,7.50,37.80,1.10
16.48,-5.58,-96.77,23.80,7.00,120.00,3.00
16.61,-4.16,-104.04,15.96,6.80,49.80,1.30
16.67,-1.69,-103.56,10.63,6.50,54.30,1.60
16.74,-1.90,-103.83,9.65,6.70,56.10,1.80
16.80,-4.71,-105.40,16.00,7.60,49.00,2.50
16.93,-6.09,-96.77,28.30,7.20,120.00,2.70
16.99,-7.61,-93.76,32.85,7.30,120.00,2.30
17.06,-8.23,-105.24,20.51,7.60,50.40,2.80
17.12,-4.77,-103.40,15.77,6.90,120.00,2.00
17.25,-7.43,-108.73,13.06,7.30,120.00,2.60
17.31,-4.94,-102.27,23.22,7.60,120.00,3.00
17.38,-10.85,-88.30,37.15,7.80,120.00,2.20
17.44,-5.55,-103.48,24.79,8.20,81.30,2.20
17.57,-2.33,-102.25,21.03,7.80,120.00,1.70
17.63,-3.62,-100.90,22.39,6.90,120.00,1.70
17.69,-3.52,-102.36,21.91,7.90,120.00,1.70
17.76,-5.43,-103.77,28.06,7.20,120.00,2.70
17.89,0.65,-83.23,47.53,7.60,120.00,2.50
17.95,-4.58,-93.37,44.98,7.90,120.00,2.30
18.01,-6.15,-103.08,31.99,7.90,120.00,3.00
18.08,-1.08,-99.40,14.86,6.80,120.00,2.40
18.20,0.57,-101.57,26.02,6.50,120.00,2.10
18.27,1.27,-102.62,21.32,7.00,120.00,1.70
18.33,2.55,-102.62,19.21,6.20,120.00,2.30
18.40,0.62,-102.36,19.18,7.10,29.30,2.50
18.52,-0.20,-102.97,15.67,7.30,120.00,1.90
18.59,-2.60,-110.37,18.29,7.20,120.00,2.10
18.65,2.64,-91.83,41.42,8.40,120.00,2.40
18.71,-4.12,-98.58,39.28,7.30,120.00,2.50
18.84,-2.92,-104.49,22.00,6.90,46.10,2.20
18.91,-1.50,-102.31,19.80,6.60,120.00,2.00
18.97,-3.40,-108.80,17.83,7.10,120.00,2.60
19.03,-1.07,-94.85,38.38,8.30,120.00,2.40
19.16,-1.67,-90.42,42.95,8.30,120.00,2.80
19.23,-7.45,-93.98,38.24,7.40,120.00,3.20
19.29,-3.63,-102.58,25.51,6.90,0.00,2.70
19.35,-1.23,-102.54,21.31,6.50,120.00,1.80
19.48,0.85,-102.49,16.91,6.70,120.00,1.50
19.54,-3.34,-110.50,21.17,7.30,47.00,2.30
19.61,-7.62,-97.22,34.03,7.70,120.00,2.10
19.67,3.76,-80.78,55.64,7.80,120.00,2.50
19.80,-10.06,-103.67,33.72,6.90,120.00,2.20
19.86,-5.26,-101.69,30.01,7.50,120.00,2.40
19.92,-1.79,-104.00,29.82,7.30,120.00,2.70
19.99,-3.57,-100.66,37.44,7.40,120.00,2.30
20.12,0.41,-81.87,53.07,7.80,123.90,2.70
20.18,-8.82,-98.28,36.25,7.60,120.00,3.10
20.24,-0.02,-97.54,34.12,7.50,120.00,2.90
20.31,3.63,-97.47,36.35,7.40,120.00,2.60
20.43,2.13,-102.75,19.27,6.50,49.50,1.50
20.50,3.74,-104.38,13.43,6.10,51.60,1.60
20.56,4.64,-104.32,4.36,5.90,59.10,1.60
20.62,-0.21,-111.84,7.23,7.10,70.40,1.30
20.75,4.93,-96.15,16.78,7.60,29.70,1.60
20.82,3.13,-94.69,36.93,8.10,29.00,2.50
20.88,-5.07,-102.25,28.56,8.40,120.00,2.50
20.94,-2.36,-98.19,28.04,8.10,120.00,2.20
21.07,-1.40,-104.23,22.50,8.10,120.00,1.40
21.14,-4.35,-104.66,29.60,7.70,120.00,3.50
21.20,-0.56,-99.07,37.99,8.20,16.60,3.20
21.26,-0.92,-90.36,49.24,8.00,120.00,2.70
21.39,-4.27,-98.91,39.65,7.60,120.00,3.20
21.45,-2.05,-98.66,33.36,7.40,120.00,3.00
21.52,-1.29,-105.07,18.98,7.20,120.00,1.80
21.58,-2.40,-105.26,25.65,8.10,120.00,2.90
21.71,-2.94,-96.86,36.69,7.90,120.00,2.90
21.77,-0.10,-86.96,51.38,7.90,120.00,2.80
21.83,-4.14,-95.48,42.27,7.60,120.00,3.30
21.90,-7.29,-101.08,33.01,7.30,120.00,3.00
22.02,-6.46,-104.61,17.85,7.40,120.00,2.40
22.09,-6.46,-100.79,26.78,7.50,120.00,3.00
22.15,-5.52,-97.38,35.51,7.70,120.00,3.00
22.22,-5.32,-91.40,44.86,7.80,120.00,3.00
22.34,-11.00,-97.32,35.46,7.50,120.00,2.70
22.41,-11.29,-100.44,28.11,8.00,120.00,2.80
22.47,-8.81,-102.25,21.98,7.20,120.00,2.50
22.53,-10.27,-102.70,23.36,7.30,120.00,2.80
22.66,-5.23,-91.29,44.87,8.70,120.00,2.60
22.73,-4.31,-84.22,52.26,8.00,120.00,2.70
22.79,-11.83,-96.05,42.67,7.70,120.00,1.90
22.85,-13.57,-100.72,30.38,7.40,120.00,2.30
22.98,-10.64,-101.75,20.24,7.30,40.60,3.50
23.04,-10.01,-101.60,18.29,7.40,31.50,2.80
23.11,-12.74,-107.27,13.64,7.00,120.00,3.50
23.17,-8.17,-93.22,39.03,7.80,120.00,2.50
23.30,-6.84,-88.11,49.92,8.20,120.00,2.80
23.36,-11.30,-94.38,42.99,7.40,120.00,3.00
23.43,-10.68,-98.39,31.73,7.00,120.00,2.80
23.49,-9.09,-104.91,19.24,6.40,120.00,3.00
23.62,-6.15,-99.52,30.30,6.90,120.00,1.90
23.68,-7.13,-89.85,46.19,7.00,120.00,2.50
23.75,-13.24,-96.27,37.93,7.00,120.00,2.40
23.81,-13.80,-97.48,31.87,6.50,120.00,1.90
23.94,-11.01,-100.87,26.10,6.80,120.00,1.90
24.00,-10.69,-99.55,28.49,7.10,120.00,2.20
24.06,-14.23,-101.48,22.39,6.50,120.00,3.30
24.13,-5.40,-86.69,45.86,7.20,120.00,2.50
24.26,-10.28,-85.79,53.53,7.30,120.00,2.50
24.32,-12.73,-89.81,42.82,7.60,120.00,2.40
24.38,-11.73,-101.37,28.44,6.60,120.00,2.90
24.45,-10.17,-99.99,27.42,6.90,120.00,3.00
24.57,-11.90,-103.96,23.28,6.30,24.10,2.90
24.63,-8.62,-94.22,44.59,6.70,120.00,3.30
24.70,-6.85,-82.04,54.72,6.70,120.00,2.00
24.76,-13.40,-98.11,38.38,6.50,120.00,3.00
24.89,-11.83,-100.13,31.29,7.20,120.00,3.40
24.95,-10.64,-96.66,41.01,6.60,120.00,2.50
25.01,-7.82,-85.18,52.53,6.60,120.00,2.30
25.08,-12.19,-93.42,37.40,6.10,120.00,3.10
25.20,-10.56,-98.92,32.16,6.10,120.00,3.10
25.27,-10.38,-99.18,30.64,5.90,120.00,3.10
25.33,-11.26,-101.12,33.20,6.00,120.00,3.30
25.40,-10.60,-91.56,48.33,6.40,0.00,2.00
25.52,-5.60,-83.02,56.89,5.80,120.00,3.20
25.59,-11.26,-95.42,45.15,5.90,120.00,2.60
25.65,-10.78,-96.63,40.54,5.60,120.00,2.60
25.71,-6.51,-95.99,34.53,5.20,120.00,2.40
25.84,-6.15,-101.87,22.16,5.40,120.00,1.60
25.90,-6.49,-101.50,22.11,5.70,40.60,2.20
25.96,-7.84,-101.77,19.82,5.30,120.00,2.10
26.03,-9.05,-105.30,21.31,5.60,120.00,3.10
26.16,-7.87,-97.50,34.01,5.80,120.00,3.20
26.22,-9.49,-88.42,49.93,5.90,120.00,2.40
26.28,-10.14,-99.45,32.84,5.70,120.00,2.50
26.35,-8.91,-101.83,28.17,5.90,120.00,2.30
26.47,-8.01,-102.47,22.83,5.40,120.00,2.40
26.53,-8.90,-88.86,43.16,5.30,120.00,3.20
26.60,-9.71,-90.05,44.48,6.20,120.00,2.70
26.66,-10.16,-101.35,34.00,5.80,120.00,2.00
26.79,-7.24,-100.30,27.76,5.50,120.00,2.60
26.85,-6.94,-100.71,27.73,5.40,120.00,2.10
26.91,-8.52,-101.44,31.94,5.90,120.00,2.60
26.98,-11.84,-86.86,49.65,6.00,120.00,2.20
27.10,-12.15,-88.23,51.44,6.20,120.00,1.90
27.17,-11.92,-90.85,47.69,6.20,120.00,2.00
27.23,-11.91,-96.16,40.01,5.30,120.00,2.70
27.29,-12.04,-90.85,49.41,5.80,120.00,2.60
27.42,-14.72,-82.84,48.43,5.60,120.00,2.80
27.49,-6.80,-100.83,34.05,5.20,120.00,2.50
27.55,-6.07,-101.71,29.32,5.30,120.00,1.40
27.61,-8.82,-99.27,29.60,4.90,20.10,1.80
27.74,-9.39,-98.36,30.41,5.50,120.00,1.00
27.80,-6.15,-100.26,27.94,5.20,120.00,1.30
27.87,-9.38,-102.63,27.97,5.40,120.00,1.60
27.93,-11.00,-99.33,36.82,5.50,120.00,3.10
28.06,-5.99,-88.61,45.98,5.10,120.00,2.90
28.12,-6.51,-89.79,44.72,5.50,120.00,2.60
28.18,-10.75,-96.47,38.38,5.90,120.00,2.30
28.25,-8.45,-100.89,30.99,5.90,120.00,2.40
28.37,-11.29,-104.93,29.46,5.30,120.00,3.10
28.44,-7.30,-87.11,45.53,5.50,120.00,2.60
28.50,-6.65,-86.04,50.93,5.30,120.00,2.60
28.57,-14.87,-90.90,47.61,5.70,120.00,3.30
28.69,-14.04,-95.12,43.55,5.40,120.00,2.80
28.76,-13.69,-91.87,42.82,5.30,120.00,2.70
28.82,-13.08,-92.83,43.57,5.10,120.00,2.80
28.88,-13.02,-97.62,37.99,5.40,120.00,2.50
29.01,-11.79,-94.86,41.97,4.90,120.00,3.60
29.07,-17.22,-91.72,43.53,5.20,120.00,1.90
29.14,-15.38,-89.65,48.14,5.50,120.00,1.30
29.20,-17.07,-90.13,48.81,4.90,120.00,1.90
29.33,-15.86,-87.20,48.14,5.30,120.00,1.90
29.39,-15.04,-91.40,41.71,5.30,120.00,2.70
29.45,-11.97,-93.89,43.60,5.50,120.00,2.80
29.52,-11.19,-96.88,40.10,5.50,120.00,2.60
29.65,-13.13,-96.33,38.52,5.30,120.00,3.20
29.71,-14.70,-93.82,40.56,5.10,120.00,3.10
29.77,-20.69,-103.35,29.35,5.00,48.00,2.70
29.84,-13.46,-89.67,47.58,5.50,120.00,2.60
29.96,-13.43,-93.12,45.50,5.40,120.00,3.10
30.03,-14.72,-96.09,40.28,5.40,120.00,2.90
30.09,-14.90,-94.37,42.43,5.90,120.00,3.10
30.15,-15.75,-93.63,43.02,5.40,120.00,2.80
30.28,-13.98,-94.42,43.76,5.60,120.00,2.60
30.34,-17.24,-92.63,40.29,6.20,120.00,2.80
30.41,-19.63,-93.10,43.12,5.30,120.00,2.10
30.47,-15.06,-95.00,40.23,5.60,120.00,3.10
