# time (s), motion, state, mx, my, mz, distF (cm), distL (cm), distR (cm), x(cm), y(cm), yaw
5.18,1.00,0.00,-45.10,-9.00,-38.00,17.50,11.20,16.50,0.00,0.00,0.00
5.24,1.00,0.00,-42.00,-5.70,-38.10,19.60,9.50,12.20,0.00,0.00,0.00
5.31,1.00,0.00,-38.40,-4.30,-37.70,54.30,8.80,13.00,0.00,0.00,0.00
5.37,1.00,3.00,-38.40,-4.30,-37.70,50.50,8.50,15.60,0.00,0.00,0.00
5.43,1.00,0.00,-36.50,-1.80,-36.30,51.60,8.20,12.30,0.00,0.00,0.00
5.49,1.00,0.00,-37.40,0.90,-35.90,48.50,8.20,8.40,0.00,0.00,0.00
5.56,1.00,0.00,-37.40,0.90,-35.90,40.10,8.30,15.90,0.00,0.00,0.00
5.62,1.00,3.00,-39.60,-5.10,-35.90,33.30,6.90,82.20,0.00,0.00,0.00
5.69,1.00,0.00,-31.80,11.20,-31.40,52.70,8.80,13.00,0.00,0.00,0.00
5.75,1.00,0.00,-31.70,9.90,-32.00,58.60,9.10,31.20,0.00,0.00,0.00
5.81,1.00,3.00,-31.70,9.90,-32.00,120.00,10.30,54.70,0.00,0.00,0.00
5.88,1.00,0.00,-32.30,16.10,-31.40,120.00,11.50,31.50,0.00,0.00,0.00
5.94,1.00,0.00,-33.30,19.30,-30.60,18.30,13.70,51.10,0.00,0.00,0.00
6.00,1.00,0.00,-32.70,18.40,-33.00,13.40,15.30,41.20,0.00,0.00,0.00
6.07,1.00,0.00,-33.90,19.10,-32.30,120.00,16.00,40.90,0.00,0.00,0.00
6.13,1.00,0.00,-33.30,19.30,-29.30,16.20,16.00,13.90,0.00,0.00,0.00
6.19,1.00,0.00,-31.10,17.80,-28.60,120.00,14.00,120.00,0.00,0.00,0.00
6.26,1.00,3.00,-31.10,14.70,-28.90,120.00,16.00,120.00,0.00,0.00,0.00
6.32,1.00,3.00,-31.50,19.60,-27.10,120.00,18.10,120.00,0.00,0.00,0.00
6.38,1.00,3.00,-31.20,21.40,-27.70,120.00,18.70,120.00,0.00,0.00,0.00
6.45,1.00,3.00,-32.40,21.40,-26.90,120.00,16.80,61.30,0.00,0.00,0.00
6.51,1.00,3.00,-31.10,16.10,-27.80,120.00,19.30,30.00,0.00,0.00,0.00
6.57,1.00,3.00,-35.00,23.30,-25.40,120.00,22.70,46.90,0.00,0.00,0.00
6.64,1.00,3.00,-33.30,22.30,-27.50,120.00,23.10,50.70,0.00,0.00,0.00
6.70,1.00,3.00,-33.30,22.30,-27.50,120.00,23.50,42.80,0.00,0.00,0.00
6.76,1.00,3.00,-35.60,25.00,-29.30,120.00,17.70,120.00,0.00,0.00,0.00
6.83,1.00,3.00,-36.00,26.80,-29.80,120.00,19.10,120.00,0.00,0.00,0.00
6.89,1.00,3.00,-37.10,25.40,-26.00,120.00,39.90,45.10,0.00,0.00,0.00
6.95,1.00,3.00,-37.10,25.40,-26.00,120.00,120.00,44.30,0.00,0.00,0.00
7.02,1.00,0.00,-34.10,25.40,-27.50,120.00,17.90,120.00,0.00,0.00,0.00
7.14,1.00,3.00,-34.20,20.60,-29.80,120.00,8.50,120.00,0.00,0.00,0.00
7.21,1.00,3.00,-35.00,22.90,-27.70,120.00,25.20,120.00,0.00,0.00,0.00
7.27,1.00,0.00,-35.00,22.90,-27.70,120.00,26.70,17.30,0.00,0.00,0.00
7.33,1.00,0.00,-35.10,25.70,-28.90,120.00,18.30,120.00,0.00,0.00,0.00
7.40,1.00,3.00,-35.00,24.10,-26.90,120.00,31.10,26.30,0.00,0.00,0.00
7.46,1.00,3.00,-34.20,25.30,-23.60,120.00,24.60,120.00,0.00,0.00,0.00
7.52,1.00,3.00,-31.20,21.80,-22.90,120.00,20.70,16.40,0.00,0.00,0.00
7.59,1.00,3.00,-29.60,20.00,-24.80,120.00,18.40,15.00,0.00,0.00,0.00
7.65,1.00,0.00,-31.70,15.70,-33.80,31.40,8.40,109.20,0.00,0.00,0.00
7.78,1.00,1.00,-29.30,-0.90,-31.40,4.40,3.10,120.00,0.00,0.00,0.00
7.84,1.00,1.00,-28.90,3.10,-33.30,6.20,3.30,120.00,0.00,0.00,0.00
7.91,1.00,1.00,-25.40,4.50,-32.00,4.20,2.80,120.00,0.00,0.00,0.00
7.97,0.00,1.00,-25.40,4.50,-32.00,8.00,4.40,120.00,0.00,0.00,0.00
8.03,1.00,0.00,-25.30,7.30,-19.70,27.00,12.10,39.10,0.00,0.00,0.00
8.10,1.00,0.00,-24.10,3.60,-21.70,26.10,12.30,21.50,0.00,0.00,0.00
8.16,1.00,3.00,-23.90,3.00,-17.50,32.10,11.70,120.00,0.00,0.00,0.00
8.22,1.00,3.00,-26.00,1.60,-18.70,120.00,11.40,57.30,0.00,0.00,0.00
8.29,1.00,3.00,-25.70,1.00,-17.00,120.00,11.60,79.20,0.00,0.00,0.00
8.35,1.00,3.00,-25.40,1.50,-20.00,28.00,11.60,52.50,0.00,0.00,0.00
8.41,1.00,0.00,-25.40,1.50,-20.00,25.80,11.80,38.90,0.00,0.00,0.00
8.48,1.00,3.00,-26.00,0.10,-20.90,27.30,11.50,42.30,0.00,0.00,0.00
8.54,1.00,4.00,-24.50,-1.20,-26.00,15.30,10.90,42.10,0.00,0.00,0.00
8.60,1.00,0.00,-24.50,-1.20,-26.00,6.20,11.20,37.20,0.00,0.00,0.00
8.67,1.00,0.00,-23.90,0.70,-25.40,22.90,20.90,7.70,0.00,0.00,0.00
8.73,1.00,3.00,-25.60,5.50,-9.60,120.00,20.90,7.80,0.00,0.00,0.00
8.79,1.00,3.00,-25.60,5.50,-9.60,120.00,13.10,15.80,0.00,0.00,0.00
8.86,0.00,3.00,-28.70,-4.90,-6.10,120.00,10.10,124.00,0.00,0.00,0.00
8.92,0.00,3.00,-31.80,-7.80,-3.70,120.00,10.40,120.00,0.00,0.00,0.00
8.98,1.00,3.00,-32.30,-7.00,-1.20,120.00,10.40,120.00,0.00,0.00,0.00
9.05,1.00,3.00,-32.40,-6.40,-0.60,120.00,9.30,120.00,0.00,0.00,0.00
9.11,1.00,1.00,-34.40,-6.60,-0.40,120.00,5.90,120.00,0.00,0.00,0.00
9.17,1.00,3.00,-31.10,-7.30,-0.90,34.80,6.30,0.00,0.00,0.00,0.00
9.23,1.00,1.00,-39.60,-14.40,-0.40,7.10,5.50,120.00,0.00,0.00,0.00
9.30,1.00,1.00,-40.50,-16.40,-2.10,7.20,6.40,120.00,0.00,0.00,0.00
9.36,1.00,1.00,-44.30,-22.10,-4.30,6.40,6.80,120.00,0.00,0.00,0.00
9.42,1.00,1.00,-44.70,-22.00,-5.50,5.80,7.80,120.00,0.00,0.00,0.00
9.49,1.00,1.00,-44.70,-22.30,-4.20,5.90,7.70,120.00,0.00,0.00,0.00
9.55,1.00,4.00,-43.40,-21.20,-3.00,5.60,7.30,120.00,0.00,0.00,0.00
9.61,1.00,4.00,-43.40,-21.20,-3.00,5.50,6.40,120.00,0.00,0.00,0.00
9.68,1.00,4.00,-37.10,-23.50,-13.20,5.30,6.50,120.00,0.00,0.00,0.00
9.74,1.00,0.00,-34.10,-18.80,-15.40,11.10,5.60,120.00,0.00,0.00,0.00
9.80,1.00,0.00,-32.00,-17.90,-17.00,25.60,5.60,29.80,0.00,0.00,0.00
9.87,0.00,0.00,-27.70,-13.00,-16.30,33.10,4.50,27.30,0.00,0.00,0.00
9.93,0.00,0.00,-27.10,-10.90,-15.80,31.00,4.50,32.30,0.00,0.00,0.00
9.99,1.00,0.00,-25.60,-11.20,-15.10,28.20,4.80,32.50,0.00,0.00,0.00
10.06,1.00,3.00,-23.90,-3.70,-14.80,26.90,4.50,42.70,0.00,0.00,0.00
10.12,1.00,0.00,-23.20,-1.80,-17.50,21.80,4.40,25.60,0.00,0.00,0.00
10.18,1.00,0.00,-21.80,-0.10,-16.40,20.60,4.30,40.00,0.00,0.00,0.00
10.25,1.00,0.00,-21.80,-0.10,-16.40,14.00,4.40,23.20,0.00,0.00,0.00
10.31,1.00,0.00,-19.70,2.80,-17.20,10.40,6.20,8.30,0.00,0.00,0.00
10.37,1.00,0.00,-22.10,4.50,-17.50,10.30,16.50,10.40,0.00,0.00,0.00
10.44,1.00,0.00,-20.60,11.80,-17.00,10.50,18.90,5.90,0.00,0.00,0.00
10.50,1.00,0.00,-20.60,11.80,-17.00,10.20,21.10,6.90,0.00,0.00,0.00
10.56,1.00,4.00,-21.70,19.10,-26.20,9.00,20.60,10.40,0.00,0.00,0.00
10.63,1.00,4.00,-24.10,28.90,-25.30,9.10,22.70,6.00,0.00,0.00,0.00
10.69,1.00,0.00,-24.10,28.90,-25.30,9.10,24.00,7.80,0.00,0.00,0.00
10.75,1.00,0.00,-23.30,30.80,-23.80,9.50,23.30,6.90,0.00,0.00,0.00
10.82,1.00,0.00,-28.40,34.80,-13.50,8.30,28.10,7.10,0.00,0.00,0.00
10.88,1.00,0.00,-28.60,35.00,-12.10,8.70,9.00,8.00,0.00,0.00,0.00
10.94,1.00,0.00,-28.10,35.40,-11.80,8.30,5.70,11.10,0.00,0.00,0.00
11.01,1.00,0.00,-27.40,31.10,-11.10,4.90,5.40,16.20,0.00,0.00,0.00
11.07,1.00,0.00,-26.30,31.10,-7.00,4.20,5.20,18.10,0.00,0.00,0.00
11.13,1.00,0.00,-25.00,27.50,-5.80,3.20,5.30,51.60,0.00,0.00,0.00
11.20,1.00,5.00,-25.00,27.50,-5.80,3.60,7.80,46.70,0.00,0.00,0.00
11.26,1.00,5.00,-29.80,17.90,9.00,4.40,22.00,55.40,0.00,0.00,0.00
11.32,1.00,5.00,-29.80,17.90,9.00,13.00,21.60,54.30,0.00,0.00,0.00
11.39,0.00,5.00,-31.80,14.40,12.10,15.90,22.50,46.90,0.00,0.00,0.00
11.45,0.00,5.00,-32.90,10.00,14.70,7.90,23.30,18.10,0.00,0.00,0.00
11.51,0.00,5.00,-32.90,10.00,14.70,120.00,22.30,36.20,0.00,0.00,0.00
11.58,0.00,5.00,-36.00,13.30,13.80,120.00,21.00,52.20,0.00,0.00,0.00
11.64,0.00,5.00,-34.70,14.50,13.50,120.00,20.20,57.20,0.00,0.00,0.00
11.71,1.00,5.00,-33.50,9.90,16.00,120.00,21.10,45.40,0.00,0.00,0.00
11.77,1.00,5.00,-33.90,4.50,12.30,4.20,25.30,17.40,0.00,0.00,0.00
11.83,1.00,5.00,-29.20,3.00,11.20,6.00,24.40,15.80,0.00,0.00,0.00
11.90,1.00,5.00,-29.20,3.00,11.20,10.00,13.30,10.70,0.00,0.00,0.00
11.96,1.00,5.00,-33.60,18.10,11.10,9.30,13.40,11.00,0.00,0.00,0.00
12.02,1.00,5.00,-34.40,16.60,14.40,10.40,24.50,15.30,0.00,0.00,0.00
12.09,1.00,5.00,-34.40,16.60,14.40,120.00,26.00,16.90,0.00,0.00,0.00
12.15,1.00,5.00,-38.40,14.40,16.10,120.00,25.60,15.30,0.00,0.00,0.00
12.21,1.00,5.00,-38.90,13.90,15.40,120.00,26.60,15.30,0.00,0.00,0.00
12.28,1.00,5.00,-38.90,9.00,17.90,120.00,24.90,19.00,0.00,0.00,0.00
12.40,1.00,5.00,-43.80,5.20,17.80,120.00,23.00,26.30,0.00,0.00,0.00
12.47,1.00,5.00,-45.10,7.30,19.70,120.00,22.60,29.20,0.00,0.00,0.00
12.53,1.00,5.00,-46.90,9.70,17.90,16.50,22.30,35.40,0.00,0.00,0.00
12.59,1.00,5.00,-46.90,9.70,17.90,120.00,21.60,39.40,0.00,0.00,0.00
12.66,1.00,5.00,-46.90,11.20,17.90,120.00,21.80,44.20,0.00,0.00,0.00
12.72,1.00,5.00,-45.10,10.90,19.70,120.00,21.20,43.50,0.00,0.00,0.00
12.78,1.00,5.00,-42.90,9.70,19.70,2.20,21.20,44.50,0.00,0.00,0.00
12.85,1.00,5.00,-42.90,9.70,19.70,120.00,20.90,47.20,0.00,0.00,0.00
12.91,1.00,5.00,-47.20,2.20,20.00,120.00,18.40,49.80,0.00,0.00,0.00
12.97,1.00,5.00,-46.20,1.20,21.20,120.00,16.90,71.70,0.00,0.00,0.00
13.03,1.00,5.00,-46.20,1.20,21.20,120.00,15.70,120.00,0.00,0.00,0.00
13.10,1.00,5.00,-47.40,-0.40,22.00,120.00,11.50,120.00,0.00,0.00,0.00
13.16,1.00,3.00,-47.50,-0.30,18.80,120.00,9.10,120.00,0.00,0.00,0.00
13.23,1.00,3.00,-47.50,-0.30,18.80,120.00,9.50,12.40,0.00,0.00,0.00
13.29,1.00,3.00,-47.50,-4.90,18.10,120.00,9.90,9.30,0.00,0.00,0.00
13.35,1.00,3.00,-48.60,-5.70,20.00,120.00,9.80,11.40,0.00,0.00,0.00
13.42,1.00,3.00,-49.60,-7.80,19.40,120.00,12.80,8.20,0.00,0.00,0.00
13.48,1.00,3.00,-49.90,-8.20,17.60,120.00,9.10,11.50,0.00,0.00,0.00
13.54,1.00,5.00,-51.60,-7.90,18.50,20.90,8.10,12.40,0.00,0.00,0.00
13.61,1.00,3.00,-54.10,-10.60,19.60,120.00,6.40,8.40,0.00,0.00,0.00
13.67,1.00,3.00,-54.10,-10.60,19.60,120.00,6.40,10.50,0.00,0.00,0.00
13.73,1.00,3.00,-55.20,-13.50,16.90,120.00,5.50,5.00,0.00,0.00,0.00
13.80,1.00,3.00,-52.00,-13.80,15.50,120.00,4.80,4.90,0.00,0.00,0.00
13.86,1.00,3.00,-50.50,-16.00,13.50,120.00,5.60,3.50,0.00,0.00,0.00
13.92,1.00,3.00,-50.50,-16.00,13.50,120.00,6.00,3.40,0.00,0.00,0.00
13.99,1.00,3.00,-54.40,-22.70,10.60,23.10,6.50,2.70,0.00,0.00,0.00
14.05,1.00,3.00,-52.30,-24.50,8.40,19.60,7.30,3.60,0.00,0.00,0.00
14.11,1.00,3.00,-52.20,-25.70,4.80,21.30,10.10,2.80,0.00,0.00,0.00
14.18,1.00,3.00,-56.80,-27.50,4.30,21.70,8.50,3.30,0.00,0.00,0.00
14.24,1.00,3.00,-58.50,-30.00,0.90,20.30,10.20,2.70,0.00,0.00,0.00
14.30,1.00,3.00,-57.70,-30.00,-1.20,19.50,18.60,2.00,0.00,0.00,0.00
14.37,1.00,3.00,-57.70,-30.00,-1.20,18.50,18.00,2.30,0.00,0.00,0.00
14.43,1.00,3.00,-60.40,-31.70,-4.60,19.00,21.90,3.10,0.00,0.00,0.00
14.49,1.00,3.00,-60.40,-31.70,-4.60,18.10,19.80,4.50,0.00,0.00,0.00
14.56,1.00,3.00,-45.10,-30.00,-1.90,15.30,11.50,5.40,0.00,0.00,0.00
14.62,1.00,0.00,-26.50,-19.90,-8.70,120.00,18.00,4.50,0.00,0.00,0.00
14.68,0.00,0.00,-26.50,-19.90,-8.70,18.70,16.20,3.20,0.00,0.00,0.00
14.75,1.00,3.00,-27.70,-17.20,2.80,120.00,16.80,3.70,0.00,0.00,0.00
14.81,1.00,3.00,-29.60,-16.60,6.00,120.00,15.80,4.90,0.00,0.00,0.00
14.87,1.00,3.00,-32.00,-16.40,5.40,120.00,16.00,5.50,0.00,0.00,0.00
14.94,1.00,3.00,-29.60,-17.00,5.50,16.40,14.00,6.40,0.00,0.00,0.00
15.00,1.00,3.00,-29.20,-13.30,4.60,19.60,13.40,25.20,0.00,0.00,0.00
15.07,1.00,3.00,-25.40,-16.40,2.50,20.70,12.50,22.10,0.00,0.00,0.00
15.13,1.00,0.00,-25.00,-19.10,-5.10,120.00,12.80,16.50,0.00,0.00,0.00
15.19,1.00,0.00,-26.20,-24.10,-5.10,57.60,11.70,16.40,0.00,0.00,0.00
15.26,0.00,0.00,-23.90,-17.50,1.00,16.40,10.30,17.10,0.00,0.00,0.00
15.32,1.00,0.00,-23.90,-17.50,1.00,120.00,10.00,16.50,0.00,0.00,0.00
15.38,1.00,3.00,-22.90,-14.50,6.10,120.00,8.10,18.10,0.00,0.00,0.00
15.45,1.00,0.00,-20.50,-9.70,7.30,11.10,7.90,18.70,0.00,0.00,0.00
15.51,1.00,0.00,-20.50,-9.70,7.30,10.00,7.00,20.00,0.00,0.00,0.00
15.57,1.00,3.00,-21.80,-9.00,10.30,120.00,7.00,17.30,0.00,0.00,0.00
15.63,1.00,0.00,-18.20,-9.70,6.00,18.10,6.30,13.40,0.00,0.00,0.00
15.70,1.00,0.00,-15.40,-5.70,7.20,40.60,8.70,11.70,0.00,0.00,0.00
15.76,1.00,0.00,-17.90,11.80,14.50,29.10,12.20,30.50,0.00,0.00,0.00
15.82,1.00,0.00,-18.20,10.90,16.10,120.00,14.00,14.30,0.00,0.00,0.00
15.88,1.00,3.00,-20.60,6.90,19.60,120.00,26.20,27.40,0.00,0.00,0.00
15.95,1.00,0.00,-20.60,6.90,19.60,120.00,20.80,5.80,0.00,0.00,0.00
16.01,1.00,3.00,-21.70,10.60,21.10,120.00,17.40,3.40,0.00,0.00,0.00
16.08,1.00,3.00,-24.50,9.70,22.30,120.00,30.60,2.90,0.00,0.00,0.00
16.14,1.00,3.00,-26.30,7.00,24.80,120.00,22.80,2.30,0.00,0.00,0.00
16.20,1.00,3.00,-26.30,7.00,24.80,120.00,120.00,2.60,0.00,0.00,0.00
16.27,1.00,3.00,-31.70,4.90,28.00,120.00,120.00,3.40,0.00,0.00,0.00
16.33,1.00,3.00,-30.00,0.10,30.00,120.00,120.00,4.00,0.00,0.00,0.00
16.39,1.00,3.00,-30.00,0.10,30.00,120.00,120.00,4.40,0.00,0.00,0.00
16.46,1.00,3.00,-30.80,9.00,27.50,120.00,120.00,3.90,0.00,0.00,0.00
16.52,1.00,3.00,-27.40,3.60,26.80,120.00,120.00,4.00,0.00,0.00,0.00
16.58,1.00,3.00,-27.20,1.50,25.10,120.00,120.00,9.80,0.00,0.00,0.00
16.65,1.00,3.00,-27.20,1.50,25.10,120.00,120.00,14.50,0.00,0.00,0.00
16.71,1.00,3.00,-30.20,-0.30,28.00,120.00,120.00,41.40,0.00,0.00,0.00
16.78,1.00,3.00,-32.60,-2.40,29.30,120.00,120.00,57.70,0.00,0.00,0.00
16.84,1.00,3.00,-31.50,-4.30,27.10,120.00,0.00,61.20,0.00,0.00,0.00
16.90,1.00,3.00,-33.90,-6.10,28.70,120.00,120.00,56.20,0.00,0.00,0.00
16.97,1.00,3.00,-36.30,-5.80,27.50,120.00,120.00,58.40,0.00,0.00,0.00
17.03,1.00,4.00,-29.60,-7.80,26.00,120.00,120.00,58.40,0.00,0.00,0.00
17.09,1.00,3.00,-26.90,-14.80,23.90,120.00,120.00,57.00,0.00,0.00,0.00
17.16,1.00,3.00,-28.10,-13.20,25.30,66.00,120.00,59.00,0.00,0.00,0.00
17.22,1.00,4.00,-26.00,-15.10,24.80,47.90,120.00,64.80,0.00,0.00,0.00
17.28,1.00,4.00,-24.80,-13.90,24.50,40.40,45.30,89.50,0.00,0.00,0.00
17.35,1.00,4.00,-28.00,-4.90,27.70,55.20,25.60,120.00,0.00,0.00,0.00
17.41,1.00,0.00,-27.70,-7.20,28.40,120.00,31.10,116.60,0.00,0.00,0.00
17.47,1.00,4.00,-28.10,-9.30,27.10,60.50,33.60,120.00,0.00,0.00,0.00
17.54,1.00,3.00,-30.20,-8.70,30.20,120.00,120.00,120.00,0.00,0.00,0.00
17.60,1.00,3.00,-31.50,-10.90,32.90,120.00,120.00,64.40,0.00,0.00,0.00
17.66,1.00,3.00,-33.60,-11.20,31.80,120.00,120.00,49.80,0.00,0.00,0.00
