# time (s), motion, state, mx, my, mz, distF (cm), distL (cm), distR (cm), x(cm), y(cm), yaw
2.57,1.00,0.00,-42.80,-3.70,-51.70,4.40,24.20,7.90,4.80,10.80,-36.27
2.63,1.00,1.00,-43.80,-9.10,-50.20,4.00,16.40,8.10,4.50,10.90,-30.89
2.69,1.00,0.00,-44.30,-10.30,-53.10,4.50,19.10,7.80,4.20,11.00,-24.30
2.76,1.00,3.00,-44.30,-10.30,-53.10,5.60,16.80,8.30,3.90,11.20,-16.52
2.82,1.00,3.00,-41.40,-10.00,-48.90,6.70,15.60,7.50,3.90,11.70,-16.77
2.88,1.00,3.00,-42.20,-14.40,-47.10,7.00,16.40,7.70,3.90,12.20,-16.09
2.94,1.00,0.00,-47.70,-15.40,-49.30,9.80,19.10,7.40,3.90,12.20,-16.09
3.16,1.00,0.00,-49.90,-12.70,-51.90,6.10,39.00,6.10,4.00,13.00,80.50
3.22,1.00,0.00,-53.70,-9.70,-54.40,4.40,120.00,6.20,4.10,12.70,84.72
3.28,1.00,0.00,-55.20,-3.10,-57.00,5.10,22.90,6.20,4.10,12.70,84.72
3.46,1.00,1.00,-53.10,-13.80,-52.80,5.30,16.60,7.00,4.10,12.70,84.72
3.46,1.00,1.00,-53.10,-13.80,-52.80,4.90,14.80,6.90,4.00,17.50,-39.58
3.69,1.00,0.00,-44.70,-1.20,-52.60,4.10,23.10,6.90,4.00,18.10,-48.96
3.75,1.00,0.00,-44.70,-1.20,-52.60,5.70,15.30,7.20,4.20,18.30,-35.66
3.82,1.00,3.00,-41.00,-10.60,-46.90,6.90,12.20,7.80,3.80,18.20,-34.73
3.88,1.00,0.00,-40.70,-7.30,-50.10,5.00,14.80,7.20,3.80,19.00,-28.89
3.94,1.00,3.00,-40.20,-9.10,-49.20,6.00,13.80,7.10,4.20,20.20,-29.76
4.00,1.00,0.00,-42.20,-7.30,-49.60,4.70,16.60,6.70,3.70,19.30,-33.76
4.07,1.00,3.00,-39.00,-4.50,-49.50,6.10,18.80,6.80,3.70,19.50,-21.78
4.13,1.00,0.00,-42.00,-4.20,-54.60,5.30,16.10,6.40,3.80,20.20,-25.22
4.19,1.00,0.00,-39.50,0.00,-50.50,4.40,18.80,6.20,3.20,20.90,-18.88
4.26,1.00,0.00,-39.90,1.60,-52.20,5.50,22.00,6.10,3.30,22.00,-28.39
4.32,1.00,0.00,-39.90,1.60,-52.20,7.20,21.20,6.50,3.50,22.10,-27.57
4.38,1.00,0.00,-36.80,-5.20,-49.20,7.50,16.10,6.60,3.30,22.30,-29.36
4.44,1.00,0.00,-37.10,0.90,-46.80,5.70,22.50,5.40,3.30,22.70,-28.91
4.51,1.00,0.00,-37.20,0.30,-50.20,5.10,19.80,6.00,3.30,22.70,-27.72
4.57,1.00,3.00,-32.70,-1.50,-45.90,6.40,22.20,6.50,3.00,22.90,-15.58
4.63,1.00,3.00,-32.70,-1.50,-45.90,5.50,20.30,6.00,2.70,23.40,-11.60
4.69,1.00,0.00,-33.30,-3.60,-43.10,6.40,15.60,5.90,2.20,23.80,-10.67
4.81,1.00,0.00,-33.90,-4.50,-44.00,6.70,16.90,6.50,3.00,23.50,-5.83
4.88,1.00,0.00,-32.60,-5.50,-42.80,12.20,27.30,5.80,2.70,24.60,-8.74
4.94,1.00,0.00,-36.00,-6.90,-48.40,12.40,26.80,6.20,3.10,25.90,-7.98
5.00,1.00,3.00,-36.50,-7.60,-45.40,18.30,32.40,6.60,3.20,27.10,-8.81
5.00,1.00,3.00,-34.70,-8.70,-43.40,13.50,25.10,5.90,3.10,27.70,-16.02
5.13,1.00,0.00,-37.50,-5.70,-47.20,11.00,23.20,5.90,2.90,27.90,-16.13
5.19,1.00,4.00,-38.90,-9.30,-47.50,7.20,17.10,6.60,2.70,28.00,-20.55
5.27,1.00,0.00,-45.00,-9.10,-53.50,6.30,14.10,6.20,3.70,30.70,-0.10
5.38,1.00,0.00,-40.20,-1.80,-50.20,7.00,120.00,5.70,3.90,31.50,3.52
5.44,1.00,0.00,-33.90,-3.70,-45.10,4.10,15.80,6.20,3.40,30.70,-28.30
5.50,1.00,3.00,-32.70,-4.90,-45.90,4.00,13.10,7.90,3.20,30.70,-28.03
5.57,1.00,4.00,-33.50,-6.90,-43.40,2.70,13.70,6.40,3.20,31.00,-38.38
5.63,1.00,3.00,-30.80,-4.80,-39.20,2.80,11.00,7.60,3.40,30.90,-40.04
5.69,1.00,0.00,-26.00,1.60,-39.20,6.50,23.00,6.40,3.80,31.10,-37.18
5.75,1.00,3.00,-26.00,1.60,-39.20,6.20,22.70,6.00,3.80,31.10,-41.23
5.82,1.00,3.00,-26.00,5.80,-34.40,5.20,120.00,6.30,4.00,31.20,-51.51
5.88,0.00,5.00,-25.00,4.50,-34.20,5.20,19.70,6.70,3.90,31.20,-54.35
5.94,0.00,3.00,-25.00,4.50,-34.20,6.00,14.80,6.90,3.70,31.10,-53.41
6.00,1.00,3.00,-26.50,7.60,-32.70,5.80,13.80,7.30,3.60,31.10,-49.53
6.07,1.00,3.00,-27.10,11.70,-27.80,5.30,120.00,7.60,3.30,31.50,-56.90
6.13,1.00,5.00,-24.20,11.40,-23.90,4.90,120.00,6.20,3.50,31.70,-59.44
6.22,1.00,5.00,-24.70,13.80,-25.40,4.80,120.00,6.10,3.50,31.70,-59.44
6.49,0.00,5.00,-25.00,10.30,-23.30,5.20,120.00,6.40,3.50,31.70,-59.44
6.49,0.00,5.00,-25.00,10.30,-23.30,4.70,62.40,6.30,3.50,31.70,-59.44
6.74,1.00,3.00,-28.10,1.60,-8.50,120.00,23.00,6.70,3.30,32.30,-48.90
6.85,1.00,5.00,-29.80,-1.80,-9.00,12.30,17.70,7.20,3.20,32.90,-35.05
6.91,1.00,5.00,-29.20,-1.50,-5.80,3.00,19.80,7.90,3.10,33.10,-34.45
6.97,1.00,3.00,-28.60,-0.90,-8.80,120.00,19.30,7.40,2.40,32.90,-20.93
7.04,1.00,3.00,-28.60,-0.90,-8.80,120.00,22.40,7.30,1.70,33.00,-9.76
7.10,1.00,3.00,-27.40,1.60,-28.90,120.00,120.00,6.30,2.50,33.20,-21.07
7.24,1.00,3.00,-29.80,-10.60,-19.60,120.00,20.00,7.20,2.50,33.30,-21.44
7.30,1.00,3.00,-32.60,-11.70,-19.40,120.00,18.10,7.40,2.60,33.20,-20.80
7.37,1.00,3.00,-32.60,-11.70,-19.40,120.00,17.30,8.60,2.70,33.40,-11.12
7.43,1.00,3.00,-30.20,-8.40,-13.50,10.60,17.20,8.90,3.00,34.90,-9.46
7.49,1.00,3.00,-28.60,-8.50,-14.40,120.00,17.60,8.40,3.50,37.20,-9.56
7.56,1.00,3.00,-31.20,-14.50,-22.10,120.00,15.10,8.70,3.80,39.30,11.36
7.63,1.00,1.00,-48.40,-24.20,-39.20,8.10,7.70,7.90,2.70,39.10,11.95
7.85,1.00,4.00,-53.40,-25.30,-42.90,5.30,5.60,7.50,2.90,39.20,7.37
7.92,0.00,4.00,-53.40,-25.30,-42.90,6.20,4.10,8.20,2.40,39.50,5.98
7.98,1.00,4.00,-40.40,-25.70,-38.40,8.50,4.40,8.20,1.90,39.70,0.64
8.04,1.00,1.00,-39.60,-25.00,-37.70,14.60,5.50,7.90,2.50,41.30,-10.47
8.14,1.00,0.00,-34.10,-17.80,-37.70,25.10,7.30,6.80,2.10,42.10,-16.61
8.21,1.00,1.00,-30.80,-17.80,-31.10,34.70,6.50,7.60,-0.30,46.50,-18.65
8.29,1.00,1.00,-27.20,-11.80,-36.00,14.80,10.80,5.70,2.40,42.80,-21.82
8.35,1.00,0.00,-26.00,-9.30,-34.70,11.90,12.10,6.30,2.50,43.10,-23.89
8.42,1.00,0.00,-24.20,-7.60,-32.30,7.60,23.20,5.70,-3.80,53.90,-20.27
8.48,1.00,0.00,-24.20,-7.60,-32.30,6.60,24.80,6.10,-7.10,59.80,-18.97
8.54,0.00,3.00,-21.10,-2.10,-31.80,6.90,16.60,5.90,2.60,45.40,-29.61
8.65,1.00,0.00,-20.00,-2.10,-29.60,6.40,22.20,5.80,3.90,43.90,-32.08
8.71,1.00,3.00,-23.80,-3.90,-31.10,7.20,14.50,6.50,2.30,46.10,-21.30
8.77,1.00,1.00,-24.70,0.30,-36.00,5.60,19.10,6.60,2.00,46.40,-16.97
8.84,1.00,0.00,-22.40,0.70,-37.10,5.00,35.30,6.30,2.00,46.40,-16.97
8.84,1.00,0.00,-20.50,-0.40,-33.60,6.00,56.80,6.10,1.60,48.70,-15.77
9.01,1.00,0.00,-19.40,-5.20,-32.30,8.40,40.60,5.90,1.40,49.40,-13.83
9.09,1.00,3.00,-21.50,0.90,-33.60,5.40,59.30,5.70,1.40,49.40,-13.83
9.29,1.00,0.00,-21.50,0.90,-33.60,4.60,120.00,6.00,1.40,49.40,-13.83
9.54,1.00,0.00,-20.50,-2.80,-35.10,5.30,120.00,6.40,1.40,49.40,-13.83
9.75,1.00,3.00,-22.10,-5.20,-26.90,8.30,120.00,6.20,1.90,57.20,11.00
9.81,1.00,0.00,-19.00,-9.30,-27.50,21.40,40.60,5.60,2.50,57.80,8.82
9.87,1.00,0.00,-17.90,-11.80,-23.60,22.70,23.00,6.00,2.80,58.70,6.09
9.93,1.00,0.00,-20.60,-18.40,-26.50,22.70,36.80,5.70,2.00,59.60,18.56
9.99,1.00,0.00,-25.00,-25.30,-27.20,22.60,120.00,7.10,2.30,60.30,7.63
10.06,1.00,0.00,-26.00,-24.70,-27.10,22.50,52.00,7.60,7.70,59.60,-1.05
10.18,1.00,0.00,-23.80,-24.70,-23.50,21.10,4.20,8.10,3.20,60.60,5.95
10.24,1.00,0.00,-23.60,-24.10,-27.20,18.80,5.20,7.90,3.40,61.00,1.61
10.31,1.00,0.00,-23.60,-25.60,-23.60,18.60,4.50,8.20,3.40,61.50,0.72
10.37,1.00,0.00,-20.80,-24.70,-20.50,18.90,3.80,8.30,4.10,62.00,-100.57
10.44,1.00,0.00,-20.80,-24.70,-20.50,19.50,3.60,8.60,4.30,62.60,-112.28
10.50,1.00,0.00,-19.00,-17.80,-19.40,17.70,4.00,8.20,3.90,63.60,-6.74
10.56,1.00,0.00,-16.00,-11.70,-20.20,17.10,5.00,7.80,3.90,63.90,-3.39
10.63,1.00,0.00,-16.00,-11.70,-20.20,16.80,4.10,8.80,5.00,62.30,-1.09
10.69,1.00,0.00,-14.40,-14.50,-18.80,16.10,3.50,9.40,3.80,64.90,-5.63
10.75,1.00,0.00,-16.60,-16.40,-13.00,15.80,3.40,9.30,3.90,65.60,-8.98
10.81,1.00,0.00,-18.40,-17.20,-11.70,15.00,5.10,9.30,4.00,66.00,-3.44
10.88,1.00,0.00,-16.90,-14.10,-14.20,15.10,5.40,8.80,3.90,67.30,-2.18
10.94,1.00,0.00,-14.80,-13.20,-11.40,14.40,6.30,8.60,3.90,68.40,-8.27
11.00,1.00,0.00,-13.50,-11.20,-13.20,13.70,5.90,8.80,4.20,69.10,-105.72
11.06,1.00,3.00,-17.30,-14.80,-8.40,13.10,4.70,9.60,4.40,69.70,88.42
11.13,1.00,0.00,-16.30,-13.90,-8.10,11.80,5.50,8.70,3.60,71.10,-12.77
11.19,1.00,0.00,-12.70,-13.20,-9.60,10.60,120.00,8.00,3.60,72.00,-17.33
11.25,1.00,0.00,-11.50,-13.90,-7.80,9.20,47.40,8.40,4.10,72.40,-100.88
11.32,1.00,0.00,-13.60,-10.30,-3.90,8.40,31.80,8.80,4.40,73.10,-98.49
11.38,1.00,0.00,-12.40,-8.40,-2.50,7.30,30.60,8.30,4.40,73.90,-84.56
11.52,1.00,0.00,-12.40,-8.40,-2.50,7.40,33.60,8.40,4.40,73.90,-84.56
11.70,1.00,0.00,-10.30,-11.10,-2.80,5.90,37.40,8.50,4.40,73.90,-84.56
11.92,1.00,0.00,-11.80,-7.60,1.80,5.90,17.00,8.60,4.40,73.90,-84.56
12.05,1.00,0.00,-15.40,7.60,12.00,4.60,6.10,6.50,2.60,76.10,-27.99
12.11,1.00,0.00,-16.70,5.80,15.40,4.30,6.60,6.60,2.60,75.90,-24.62
12.19,1.00,5.00,-17.50,4.80,14.70,3.70,6.60,6.40,2.60,75.90,-24.62
12.44,1.00,0.00,-17.50,4.80,14.70,4.10,6.30,6.50,2.60,75.90,-24.62
12.44,1.00,5.00,-17.50,4.80,14.70,5.00,6.50,6.40,2.60,75.90,-24.62
12.64,1.00,5.00,-20.20,-4.90,16.70,5.80,10.40,6.20,2.80,76.00,-24.75
12.83,1.00,5.00,-26.90,-11.40,22.90,5.50,11.30,6.10,2.90,76.00,-24.71
12.89,0.00,5.00,-26.90,-12.60,21.40,6.50,12.80,6.00,2.70,76.20,-33.06
12.96,0.00,5.00,-28.10,-11.70,20.50,6.70,13.20,6.60,2.60,76.20,-35.78
13.02,1.00,5.00,-34.40,-10.90,25.30,6.00,14.50,7.20,2.30,76.40,-36.40
13.08,1.00,5.00,-37.80,-9.70,26.30,5.20,16.10,7.40,2.30,76.40,-36.40
13.08,1.00,5.00,-41.40,-14.40,27.80,5.50,21.00,6.70,2.40,76.40,-26.49
13.29,1.00,5.00,-41.00,-14.80,26.20,5.50,15.40,7.20,2.40,76.40,-27.99
13.35,1.00,5.00,-41.00,-14.80,26.20,5.60,29.90,6.80,2.40,76.40,-26.93
13.45,1.00,5.00,-44.40,-14.40,25.60,6.00,29.80,7.10,2.40,76.40,-26.93
13.60,1.00,5.00,-47.50,-10.30,27.70,6.60,18.30,7.60,2.30,76.80,-19.92
13.66,1.00,5.00,-45.90,-9.70,28.10,6.60,17.60,7.40,2.30,76.70,-10.60
13.73,1.00,5.00,-47.80,-11.40,27.70,7.40,120.00,7.50,2.30,76.80,-10.73
13.79,1.00,5.00,-49.30,-10.30,29.20,8.20,21.00,7.40,2.30,76.80,-12.04
13.85,1.00,5.00,-51.00,-13.90,28.90,9.90,21.10,6.60,2.30,76.70,-9.02
13.92,1.00,5.00,-52.30,-17.50,28.70,10.80,120.00,6.70,2.40,76.60,-0.76
13.98,1.00,5.00,-51.30,-15.70,29.20,9.40,33.10,7.00,2.40,76.60,-0.76
14.21,1.00,5.00,-53.20,-18.10,26.00,8.60,120.00,6.90,2.40,76.60,-0.76
14.42,1.00,5.00,-57.30,-14.40,29.60,120.00,35.00,7.30,2.40,76.60,-0.76
14.42,1.00,5.00,-56.80,-13.80,29.50,120.00,30.60,7.40,2.40,76.60,-0.76
14.67,1.00,5.00,-58.60,-15.70,29.80,120.00,45.30,7.40,2.40,76.60,-0.76
14.86,1.00,5.00,-65.80,-14.40,29.30,0.00,47.70,7.30,2.40,76.60,-0.76
14.86,1.00,5.00,-65.80,-14.70,27.50,120.00,43.10,7.50,2.40,76.60,-0.76
15.15,1.00,5.00,-65.50,-15.10,28.60,120.00,40.30,7.60,2.40,76.60,-0.76
15.37,1.00,5.00,-68.90,-16.00,28.00,120.00,26.50,7.50,2.40,76.60,-0.76
15.55,1.00,5.00,-75.00,-16.60,26.80,120.00,20.10,8.60,2.40,76.60,-0.76
15.70,1.00,5.00,-73.70,-17.50,23.90,120.00,20.60,8.40,2.40,76.60,-0.76
15.70,1.00,5.00,-73.40,-19.10,25.90,120.00,20.20,8.60,2.40,76.60,-0.76
15.95,1.00,5.00,-75.00,-18.80,27.50,120.00,16.30,9.10,2.40,76.60,-0.76
15.95,1.00,5.00,-74.30,-17.80,28.10,40.40,15.70,9.30,2.40,76.60,-0.76
16.18,1.00,5.00,-77.40,-13.00,28.40,120.00,11.90,10.50,2.40,76.60,-0.76
16.18,1.00,3.00,-75.90,-6.40,28.40,120.00,8.30,12.60,2.40,76.60,-0.76
16.54,1.00,3.00,-75.90,-3.40,29.20,120.00,6.50,11.70,2.40,76.60,-0.76
16.78,1.00,1.00,-63.20,33.00,24.50,6.70,4.50,120.00,2.40,76.60,-0.76
17.06,1.00,1.00,-62.80,30.30,24.50,3.80,4.50,21.20,2.40,76.60,-0.76
17.31,0.00,1.00,-59.20,33.80,22.70,5.10,3.70,120.00,2.40,76.60,-0.76
17.31,1.00,1.00,-66.20,36.50,20.20,5.60,4.00,120.00,2.40,76.60,-0.76
17.50,1.00,1.00,-64.90,33.20,21.80,7.20,3.50,120.00,2.40,76.60,-0.76
17.50,1.00,1.00,-65.00,38.90,17.20,5.60,3.20,120.00,2.40,76.60,-0.76
17.94,1.00,1.00,-66.40,34.40,22.10,5.40,3.30,120.00,2.40,76.60,-0.76
17.94,1.00,1.00,-63.80,34.80,21.10,4.90,3.30,120.00,2.40,76.60,-0.76
18.33,1.00,1.00,-62.80,40.70,17.20,5.00,4.00,120.00,2.40,76.60,-0.76
18.33,1.00,1.00,-61.40,31.50,24.80,4.40,4.30,120.00,2.40,76.60,-0.76
18.53,1.00,1.00,-61.90,37.80,19.60,4.10,4.30,1.50,2.40,76.60,-0.76
18.53,1.00,1.00,-61.60,30.90,24.70,4.60,2.80,120.00,2.40,76.60,-0.76
18.78,1.00,1.00,-65.00,31.50,24.20,7.40,3.60,120.00,2.40,76.60,-0.76
18.96,1.00,1.00,-67.30,35.70,21.20,5.80,3.00,120.00,2.40,76.60,-0.76
18.96,1.00,1.00,-68.30,37.20,19.40,7.50,3.60,120.00,2.40,76.60,-0.76
19.23,1.00,1.00,-71.30,35.40,20.50,8.30,3.30,120.00,2.40,76.60,-0.76
19.23,1.00,1.00,-71.30,35.40,20.50,8.40,3.30,0.00,2.40,76.60,-0.76
19.74,1.00,1.00,-68.30,32.30,22.00,7.50,2.90,120.00,2.40,76.60,-0.76
19.74,1.00,1.00,-78.50,34.80,19.30,4.40,3.50,10.90,2.40,76.60,-0.76
19.92,1.00,1.00,-78.50,38.30,13.80,4.30,3.90,19.70,2.40,76.60,-0.76
20.13,1.00,1.00,-87.90,40.70,4.50,3.70,3.50,11.90,2.40,76.60,-0.76
20.13,1.00,1.00,-97.80,35.10,-1.00,1.90,2.90,13.10,2.40,76.60,-0.76
20.43,1.00,1.00,-100.00,35.60,-2.10,2.40,3.00,10.90,2.40,76.60,-0.76
20.68,1.00,1.00,-103.80,28.90,-8.10,4.00,3.80,12.00,2.40,76.60,-0.76
20.68,1.00,1.00,-106.90,24.50,-15.20,2.50,3.30,120.00,2.40,76.60,-0.76
20.91,1.00,1.00,-108.80,20.20,-16.00,2.90,2.70,120.00,2.40,76.60,-0.76
20.91,1.00,1.00,-107.60,25.60,-16.00,2.80,4.30,120.00,2.40,76.60,-0.76
21.22,1.00,1.00,-108.70,25.70,-15.80,2.60,4.80,120.00,2.40,76.60,-0.76
21.46,1.00,1.00,-108.70,24.70,-16.10,1.80,2.80,120.00,2.40,76.60,-0.76
21.46,1.00,1.00,-107.20,25.00,-15.40,2.60,2.50,120.00,2.40,76.60,-0.76
21.75,1.00,1.00,-107.60,24.50,-17.00,3.00,3.40,120.00,2.40,76.60,-0.76
21.93,1.00,1.00,-108.40,23.30,-15.20,3.00,2.60,120.00,2.40,76.60,-0.76
21.93,1.00,1.00,-107.50,23.50,-13.90,2.60,1.90,120.00,2.40,76.60,-0.76
22.20,1.00,1.00,-106.70,24.70,-14.70,2.10,2.30,120.00,2.40,76.60,-0.76
22.20,1.00,1.00,-108.80,24.10,-16.00,2.80,3.20,120.00,2.40,76.60,-0.76
22.62,1.00,1.00,-108.10,23.30,-14.80,2.90,2.80,14.90,2.40,76.60,-0.76
22.84,1.00,1.00,-109.00,21.50,-19.00,3.40,3.50,120.00,2.40,76.60,-0.76
23.07,1.00,1.00,-108.20,19.30,-17.60,2.30,2.40,120.00,2.40,76.60,-0.76
23.07,1.00,1.00,-109.60,21.40,-18.50,2.60,3.90,120.00,2.40,76.60,-0.76
23.35,1.00,1.00,-107.60,23.30,-15.50,3.40,3.60,120.00,2.40,76.60,-0.76
23.35,1.00,1.00,-109.60,25.30,-17.50,2.30,3.80,120.00,2.40,76.60,-0.76
23.62,1.00,1.00,-107.90,23.90,-18.40,2.70,5.10,120.00,2.40,76.60,-0.76
23.87,1.00,1.00,-108.40,23.60,-19.60,2.50,2.40,120.00,2.40,76.60,-0.76
23.87,1.00,1.00,-109.30,22.30,-22.00,1.90,3.90,120.00,2.40,76.60,-0.76
24.06,1.00,1.00,-108.80,18.40,-23.60,3.40,2.70,120.00,2.40,76.60,-0.76
24.34,1.00,1.00,-111.40,9.10,-23.90,5.00,2.60,66.70,2.40,76.60,-0.76
24.59,1.00,1.00,-111.40,8.40,-22.90,4.90,2.40,120.00,2.40,76.60,-0.76
24.59,1.00,1.00,-111.20,7.00,-26.30,4.70,3.30,120.00,2.40,76.60,-0.76
24.84,1.00,1.00,-111.50,10.00,-26.30,4.80,4.50,120.00,2.40,76.60,-0.76
24.84,1.00,1.00,-112.00,8.20,-28.90,5.30,4.40,120.00,2.40,76.60,-0.76
25.22,1.00,1.00,-111.50,9.30,-27.10,4.30,3.80,120.00,2.40,76.60,-0.76
25.22,1.00,1.00,-112.00,9.30,-27.80,5.20,4.10,120.00,2.40,76.60,-0.76
25.51,1.00,1.00,-111.40,8.40,-28.70,5.70,5.20,120.00,2.40,76.60,-0.76
25.71,1.00,1.00,-111.10,5.70,-27.70,4.70,2.90,54.30,2.40,76.60,-0.76
25.71,1.00,1.00,-111.50,-3.10,-21.70,6.10,3.10,120.00,2.40,76.60,-0.76
25.90,1.00,3.00,-106.90,-13.80,-23.60,120.00,12.90,11.60,2.40,76.60,-0.76
26.21,1.00,3.00,-103.60,-20.60,-14.80,10.80,12.10,10.90,2.40,76.60,-0.76
26.21,0.00,5.00,-95.10,-33.20,-25.10,2.00,7.20,9.60,2.40,76.60,-0.76
26.48,0.00,3.00,-87.60,-39.60,-13.90,120.00,6.70,9.20,0.60,95.90,62.62
26.60,0.00,3.00,-81.20,-42.50,-7.90,25.30,6.10,9.10,-4.80,107.30,38.01
26.70,1.00,3.00,-78.50,-43.20,-7.20,120.00,6.50,8.80,-4.80,107.30,38.01
26.70,1.00,3.00,-66.70,-45.40,1.30,16.50,7.70,9.60,10.00,76.40,49.00
26.98,1.00,3.00,-63.50,-39.20,9.30,13.30,8.80,11.10,10.00,76.30,49.61
27.04,1.00,3.00,-57.10,-39.30,8.70,8.80,11.00,10.20,10.30,76.70,51.53
27.10,1.00,3.00,-57.10,-39.30,8.70,7.50,11.20,10.10,10.40,76.90,54.81
27.17,1.00,3.00,-51.40,-42.30,5.20,6.50,10.80,8.80,10.60,77.00,58.58
27.23,1.00,5.00,-52.20,-41.10,5.20,6.90,11.40,8.60,10.60,76.90,59.39
27.29,1.00,3.00,-52.20,-41.10,5.20,6.20,11.60,8.60,10.80,76.60,61.24
27.35,1.00,3.00,-55.30,-37.50,11.70,7.40,10.60,8.10,11.20,77.50,62.64
27.42,1.00,3.00,-60.80,-42.90,2.80,8.20,9.50,8.00,12.80,74.80,52.38
27.42,1.00,3.00,-65.20,-43.20,1.30,9.40,9.90,8.00,12.50,76.60,59.92
27.54,1.00,0.00,-59.50,-40.70,6.00,6.70,10.60,7.80,10.00,82.80,77.24
27.61,1.00,3.00,-58.00,-41.60,6.30,6.60,10.80,8.10,10.00,82.80,77.24
27.61,1.00,0.00,-54.60,-46.30,-7.20,5.90,10.20,7.00,10.00,82.80,77.24
27.90,1.00,0.00,-68.30,-41.10,-0.40,23.30,8.50,6.20,10.00,82.80,77.24
28.07,0.00,0.00,-69.70,-45.90,-7.90,19.00,8.10,6.80,10.00,82.80,77.24
28.07,1.00,0.00,-62.80,-45.30,-8.80,7.50,10.30,5.10,20.80,78.50,70.25
28.28,1.00,3.00,-62.60,-44.00,-2.10,9.90,9.50,6.40,11.40,80.70,58.72
28.34,1.00,0.00,-57.60,-44.00,-3.90,7.10,10.20,5.20,17.80,79.10,60.12
28.41,1.00,0.00,-57.60,-44.00,-3.90,7.60,9.90,5.60,13.50,81.20,68.10
28.47,1.00,0.00,-51.60,-41.70,-3.90,5.60,10.30,6.20,9.70,82.50,70.68
28.53,1.00,0.00,-51.60,-41.70,-3.90,5.20,10.50,6.10,4.00,84.50,76.52
28.59,1.00,0.00,-47.70,-38.90,1.50,6.00,9.30,5.90,14.20,81.40,72.99
28.66,1.00,0.00,-52.50,-41.10,-0.10,6.40,10.20,5.90,15.60,81.30,78.46
28.72,1.00,0.00,-55.60,-40.50,-1.00,9.40,9.40,6.50,30.20,81.00,78.69
28.78,1.00,0.00,-59.70,-43.20,-5.40,11.90,9.10,6.30,26.80,78.80,73.02
28.84,1.00,0.00,-57.00,-40.70,-4.50,9.30,9.40,6.20,27.70,79.00,67.86
28.91,1.00,0.00,-57.00,-40.70,-4.50,12.70,8.60,5.80,28.50,78.80,58.11
28.98,1.00,0.00,-54.90,-44.70,-9.40,6.40,9.90,5.20,28.80,78.30,65.85
29.08,1.00,0.00,-54.10,-44.00,-10.20,4.60,10.50,5.00,29.40,77.80,68.26
29.14,1.00,0.00,-51.60,-45.10,-6.40,6.00,9.90,5.40,30.00,78.20,65.06
