# time (s), ax(cm/s^2), ay(cm/s^2), az(cm/s^2), distF (mm), distL (mm), distR (mm)
10.63,-6.79,-5.02,101.67,4.10,12.10,4.30
10.70,-6.75,-5.03,101.64,3.50,12.70,5.00
10.82,-6.81,-4.99,101.64,3.80,11.60,4.90
10.88,-6.88,-4.90,101.67,3.70,12.70,5.00
10.95,-6.72,-4.93,101.68,4.40,12.10,4.30
11.01,-6.72,-5.05,101.66,3.00,12.20,5.10
11.14,-6.86,-5.10,101.70,4.10,12.00,4.60
11.20,-6.72,-5.04,101.76,3.50,12.10,4.40
11.27,-6.78,-5.00,101.66,3.50,12.20,4.30
11.40,-6.79,-5.05,101.75,3.60,12.10,4.90
11.46,-6.84,-5.00,101.64,3.70,11.70,4.70
11.52,-6.87,-5.01,101.64,4.20,12.20,5.10
11.59,-6.87,-5.10,101.70,3.80,11.80,4.40
11.71,-6.77,-5.04,101.64,3.30,12.20,4.40
11.78,-6.76,-5.03,101.72,3.90,11.60,5.20
11.84,-6.65,-5.04,101.65,3.80,11.60,4.80
11.91,-6.72,-5.15,101.63,3.70,12.00,4.90
12.03,-6.78,-5.00,101.60,4.10,11.50,4.90
12.10,-6.77,-5.04,101.64,4.20,11.90,4.90
12.16,-6.93,-5.11,101.67,3.60,11.30,4.40
12.22,-6.68,-5.06,101.73,3.70,12.60,4.80
12.35,-6.45,-5.26,101.59,4.20,12.00,4.80
12.41,-7.05,-5.50,101.56,4.00,11.60,4.60
12.48,-7.28,-4.75,101.64,4.10,12.30,5.40
12.54,-6.49,-6.10,101.55,3.50,11.80,4.50
12.67,-3.49,-9.04,102.01,3.70,11.60,4.40
12.73,-9.83,10.11,100.63,5.30,11.70,5.90
12.79,-8.96,-7.60,102.76,4.70,12.40,6.20
12.86,-7.79,-4.68,102.26,5.00,10.90,6.00
12.98,-17.36,-11.43,102.81,4.80,11.40,6.10
13.05,-9.83,1.58,100.45,6.00,11.80,6.10
13.11,-10.68,-0.52,100.63,6.30,11.70,6.30
13.17,-8.81,1.21,100.01,6.30,10.80,6.00
13.30,-8.40,0.99,102.69,6.50,11.50,6.20
13.36,-10.46,-4.69,101.60,5.40,11.20,6.20
13.43,-10.47,0.51,102.17,5.00,11.00,5.70
13.49,-7.72,5.49,94.69,5.20,11.60,5.70
13.62,-8.63,-4.16,101.74,4.40,11.30,4.60
13.68,-9.91,-6.52,101.03,4.70,12.00,4.20
13.75,-9.74,1.56,101.57,4.40,12.70,4.60
13.81,-10.17,-8.54,101.59,4.20,13.10,4.10
13.94,-9.45,-7.03,101.72,4.30,12.30,4.00
14.00,-9.07,-8.94,101.07,4.80,12.80,4.30
14.06,-11.38,-25.54,99.73,4.50,12.50,4.30
14.13,-10.19,-3.66,104.35,5.10,11.50,5.70
14.25,-14.69,7.21,92.57,6.50,11.20,5.70
14.32,-10.94,-3.88,101.65,5.30,11.90,5.60
14.38,-10.75,-6.15,102.69,4.70,11.40,5.40
14.45,-9.67,-4.58,100.53,4.80,11.80,4.50
14.57,-9.49,-3.94,101.81,5.20,11.80,4.10
14.64,-9.05,-6.37,101.43,4.10,12.00,4.30
14.70,-9.13,-5.60,101.39,4.60,12.40,4.30
14.76,-9.06,-5.18,101.10,4.10,13.10,4.20
14.89,-9.20,-6.07,101.42,4.30,12.40,4.60
15.02,-8.75,-5.90,101.67,3.90,12.80,4.40
15.08,-8.61,-7.78,101.36,3.90,12.00,3.80
15.15,-9.28,-9.48,103.51,4.00,12.20,4.40
15.21,-9.41,3.97,101.29,5.60,10.90,6.00
15.34,-9.92,-4.05,102.33,5.10,11.90,5.50
15.40,-8.54,0.68,101.09,5.30,11.70,5.10
15.47,-8.92,-0.94,99.60,4.70,11.60,5.00
15.53,-9.76,-8.36,102.78,4.30,11.80,4.30
15.66,-9.42,-7.91,101.09,4.50,11.70,4.00
15.72,-10.47,-5.29,101.04,4.70,12.10,4.50
15.79,-10.99,-8.51,100.92,4.00,12.20,4.40
15.85,-10.03,-3.89,101.64,4.60,11.80,4.10
15.98,-10.86,-10.76,101.98,3.90,12.60,4.20
16.04,-10.73,-4.90,101.50,4.20,11.70,4.20
16.10,-9.84,-5.13,101.69,4.50,12.80,4.00
16.17,-8.65,-1.92,101.25,5.00,11.80,3.90
16.29,-7.39,-5.55,101.32,4.40,12.00,4.30
16.36,-10.27,-1.70,102.19,4.30,12.30,4.50
16.42,-12.78,-6.59,98.28,5.30,10.60,4.70
16.49,-5.01,-1.63,102.20,5.60,11.40,4.70
16.61,-8.45,-4.57,102.42,5.30,10.90,5.00
16.68,-7.89,-3.80,102.11,6.00,11.00,5.50
16.74,-12.16,6.08,99.04,6.60,11.00,5.50
16.81,-9.91,1.23,101.15,7.50,10.80,5.40
16.93,-9.94,3.02,103.87,7.10,10.80,5.60
17.00,-11.42,8.17,83.05,6.50,11.10,5.20
17.06,-9.26,-1.97,102.87,6.70,11.20,5.00
17.13,-12.12,-4.82,100.75,6.30,11.70,4.40
17.25,-12.68,-3.45,103.04,6.70,11.70,4.60
17.32,-9.69,-2.88,101.82,6.70,10.80,4.70
17.38,-10.32,-1.00,101.84,6.30,10.90,4.90
17.44,-9.59,-0.43,101.50,6.20,11.10,4.30
17.57,-10.19,-1.99,101.34,6.30,11.60,4.90
17.63,-10.03,-1.55,101.39,6.80,11.20,4.70
17.70,-9.28,0.08,101.23,6.50,11.00,4.50
17.76,-10.52,-1.87,101.40,6.40,11.30,4.80
17.89,-10.67,-0.25,101.84,6.60,10.90,5.10
17.95,-9.88,-1.24,101.42,6.30,10.80,5.30
18.02,-8.31,0.18,102.38,6.90,10.70,4.50
18.08,-8.07,-2.72,103.02,6.00,10.80,4.60
18.21,-8.39,0.39,101.03,5.90,11.20,4.60
18.27,-7.33,-0.95,101.73,6.50,11.10,4.50
18.34,-5.30,-1.31,103.34,6.10,10.70,5.00
18.40,-2.35,-1.65,98.19,6.50,10.60,4.70
18.53,-6.21,-0.05,102.40,7.50,10.40,5.00
18.59,-5.05,-0.57,96.00,7.20,11.00,4.90
18.66,-7.46,0.52,105.15,6.90,11.00,4.80
18.72,-6.55,-0.69,102.72,7.70,11.50,4.40
18.85,-7.87,-2.14,101.71,7.30,11.50,4.90
18.91,-5.88,-1.54,101.64,8.50,11.30,4.90
18.97,-5.66,-2.03,101.94,8.00,11.20,4.80
19.04,-4.93,-2.12,102.06,7.80,11.20,4.40
19.17,-3.88,-1.87,100.66,8.30,11.60,4.90
19.23,-3.87,0.18,100.32,8.30,11.60,5.10
19.29,-4.68,-1.12,102.29,8.80,11.50,5.20
19.36,-4.99,0.05,101.19,7.80,11.70,4.90
19.48,-5.78,-0.78,102.06,8.60,11.90,5.00
19.55,-3.30,-0.68,101.62,8.40,11.70,5.00
19.61,-2.80,0.34,101.31,8.50,12.00,5.20
19.67,-3.00,2.22,102.64,8.90,11.80,5.20
19.80,-3.45,-0.93,100.48,9.00,13.10,4.80
19.86,-2.64,-2.08,100.86,9.00,12.10,4.50
19.93,-5.94,-0.92,102.08,10.10,12.70,5.10
19.99,-3.94,-1.62,102.01,10.00,12.80,5.10
20.12,-2.22,-1.02,102.11,9.70,12.60,4.30
20.18,-0.80,-1.28,101.46,9.30,13.10,4.80
20.24,-0.76,-0.43,102.14,10.60,13.00,5.10
20.31,-4.18,-0.24,104.99,10.10,13.00,4.40
20.44,-3.77,-1.57,102.54,10.80,13.60,4.90
20.50,-2.00,-1.03,101.59,9.80,13.70,4.30
20.56,-1.93,-2.11,99.65,11.00,14.50,4.90
20.63,-3.78,-1.79,103.15,10.10,15.30,5.20
20.76,-4.64,-2.29,101.57,11.20,15.50,4.60
20.82,-3.77,-1.32,101.89,10.90,15.00,5.10
20.88,-3.89,-2.00,101.49,10.80,15.90,4.60
20.95,-2.66,-1.37,101.33,11.70,15.30,4.70
21.08,-4.44,0.27,100.40,11.60,15.70,4.60
21.14,-4.99,-1.61,103.41,12.60,15.30,4.70
21.20,-2.73,-1.07,101.98,11.90,15.40,4.90
21.27,-1.97,-1.23,102.06,12.20,14.70,4.80
21.39,-1.85,-0.15,101.79,11.10,15.10,4.90
21.46,-0.87,-0.62,101.79,11.90,15.30,5.40
21.52,-2.89,-1.70,101.59,11.50,15.10,5.00
21.58,-0.23,-1.62,103.46,12.60,14.50,4.80
21.71,-5.88,-1.16,102.58,13.10,15.60,4.50
21.78,-4.58,-0.80,102.06,12.80,15.60,4.80
21.84,-2.67,-0.89,102.00,12.60,16.00,4.90
21.90,-0.88,-0.20,102.25,13.50,16.60,4.70
22.03,-0.90,-0.74,101.82,13.20,15.80,5.00
22.09,-2.33,-1.45,101.22,14.10,16.20,5.30
22.16,-2.17,-2.47,102.69,13.90,16.20,5.60
22.22,-4.29,-2.70,103.10,15.00,16.30,4.70
22.35,-1.45,-1.96,101.88,13.80,17.10,4.70
22.41,-3.64,-5.15,100.65,15.30,17.20,5.00
22.48,-2.89,-3.03,101.59,15.50,17.30,5.10
22.54,-1.18,-2.16,102.59,15.60,17.20,4.90
22.67,-2.75,-0.78,104.43,16.20,17.30,5.10
22.73,-7.41,-6.32,99.30,15.50,18.50,5.10
22.79,-5.70,-9.59,98.58,15.60,18.20,5.10
22.86,-4.70,-2.15,103.34,16.50,16.60,5.60
22.99,-4.01,-3.68,101.55,16.00,17.10,5.20
23.05,-6.34,-4.63,104.18,15.80,17.70,5.40
23.11,-5.21,-2.42,104.14,14.20,16.40,5.30
23.18,-5.24,-3.68,102.12,14.20,16.10,5.30
23.31,-5.17,-3.85,100.81,13.40,15.30,5.40
23.37,-0.08,1.20,101.53,12.80,16.60,5.70
23.43,-3.65,-5.69,104.32,12.50,15.70,5.60
23.50,-4.38,-2.24,105.49,11.70,15.60,5.90
23.62,-5.12,-6.14,96.58,11.10,15.80,6.10
23.69,-4.32,-1.97,104.86,10.80,16.50,6.20
23.75,-3.55,-4.80,104.32,9.90,15.70,6.50
23.82,-3.52,-6.10,101.68,9.70,16.20,6.70
23.94,-3.58,-3.23,99.33,9.70,17.60,6.60
24.01,-1.84,-9.33,101.79,8.90,17.10,7.10
24.07,-4.62,-7.90,101.93,8.90,18.40,7.70
24.13,-5.80,-5.80,102.44,8.60,17.00,8.00
24.26,-5.55,-6.27,102.00,9.20,16.00,7.50
24.33,-2.92,-6.45,101.68,8.90,17.30,7.50
24.39,-4.13,-4.54,103.17,9.00,16.70,8.00
24.45,-5.47,-4.11,103.75,8.70,17.60,8.10
24.58,-10.82,-4.63,99.30,8.90,19.10,8.10
24.64,-8.14,-20.69,99.79,8.10,19.20,8.80
24.71,-7.42,-17.61,101.79,7.50,20.80,9.40
24.77,-6.78,-12.38,101.02,7.70,20.50,9.30
24.90,-6.05,-11.22,93.71,7.70,21.10,9.80
24.96,-3.31,-8.34,96.11,7.90,19.80,10.00
25.02,-6.78,-12.50,101.75,7.90,20.40,11.30
25.09,-3.88,-12.16,105.00,8.10,20.10,12.00
25.21,-1.32,-5.25,102.03,8.00,19.80,13.00
25.28,-3.61,-13.49,103.42,8.00,20.00,14.90
25.34,-3.65,-7.98,100.47,8.70,19.10,15.50
25.41,-3.02,-9.43,102.08,7.90,20.80,16.70
25.53,-0.23,-7.75,99.66,9.20,19.50,16.90
25.60,-0.41,-8.34,100.60,8.30,18.70,16.60
25.66,-4.26,-9.98,105.02,8.80,18.10,16.40
25.79,-2.22,-7.59,102.85,8.90,18.10,16.80
25.85,-3.12,-8.40,103.49,9.30,19.20,16.90
25.92,-3.36,-9.38,102.14,9.20,20.60,16.10
25.98,-3.14,-12.16,101.52,9.50,22.70,15.90
26.10,-8.89,-15.41,100.54,8.90,20.70,16.20
26.17,12.17,-5.87,107.54,9.00,19.70,16.50
26.23,-17.47,6.17,99.85,8.80,28.50,16.50
26.29,19.57,0.63,98.44,7.80,120.00,16.00
26.42,1.09,-14.67,102.03,8.30,31.20,15.40
26.49,0.47,-14.89,101.09,8.50,26.20,16.00
26.55,0.67,-14.63,101.43,8.10,22.60,15.60
26.61,0.66,-14.37,101.32,8.40,24.60,15.90
26.74,-1.16,-13.76,101.00,8.90,25.80,15.90
26.80,0.86,-15.48,100.73,8.20,30.30,15.90
26.87,0.46,-15.39,101.36,8.30,23.90,15.90
26.93,-2.17,-14.83,101.56,8.60,17.50,15.90
27.06,3.70,-14.14,102.45,8.20,30.50,15.50
27.12,6.82,4.38,102.07,8.50,24.20,16.10
27.19,3.70,-9.79,97.41,8.30,27.10,15.40
27.25,-0.57,-16.61,97.11,9.30,23.90,14.30
27.38,-0.74,-8.40,96.51,10.00,20.80,14.90
27.44,0.49,-10.17,100.88,10.10,21.50,14.70
27.51,-0.46,-5.65,103.40,9.80,18.50,15.00
27.57,-0.19,-7.55,102.42,10.40,20.20,14.90
27.70,1.63,-8.78,102.91,10.40,19.90,14.70
27.76,1.26,-8.76,101.95,10.50,21.90,14.20
27.83,-1.05,-8.48,101.46,10.70,20.00,14.20
27.95,-0.24,-9.59,102.04,10.90,21.20,14.10
28.02,-0.71,-9.14,101.59,10.40,19.40,13.90
28.08,3.56,-7.18,101.20,10.20,20.00,14.10
28.14,0.55,-7.95,101.86,11.00,18.70,14.10
28.27,0.62,-7.69,101.99,10.30,20.00,14.20
28.34,0.71,-7.83,101.83,10.60,19.90,14.60
28.40,0.62,-7.78,101.78,10.40,18.90,14.10
28.46,0.70,-7.81,101.90,10.50,20.30,14.80
28.59,1.03,-7.01,102.05,10.40,20.10,14.40
28.66,5.01,-8.51,101.83,10.60,21.50,14.80
28.72,1.81,-5.69,102.23,10.80,19.00,14.30
28.78,-0.09,-4.12,101.90,10.60,19.40,13.70
28.91,1.92,-1.78,103.42,10.50,20.40,13.30
28.97,1.10,-7.94,101.64,11.20,23.30,12.00
29.04,2.86,-2.20,100.93,11.00,31.40,12.60
29.10,1.40,-4.28,102.62,11.10,33.10,11.90
29.23,0.60,-9.45,100.17,11.00,37.90,11.10
29.29,1.51,-5.11,104.39,11.20,49.80,11.10
29.36,-0.97,-13.65,100.86,10.70,47.00,10.90
29.42,0.15,-10.42,98.34,11.30,50.70,10.70
29.55,-0.09,-9.37,102.81,11.80,51.30,11.50
29.61,-0.94,-8.65,101.40,11.80,48.90,11.60
29.67,-1.06,-9.19,101.90,12.00,120.00,11.10
29.74,0.69,-6.63,103.55,12.10,39.20,10.80
29.87,1.92,-7.73,100.17,12.50,39.90,11.80
29.93,0.01,-10.50,102.17,12.60,120.00,11.00
29.99,1.21,-6.28,104.18,13.10,30.10,10.80
30.06,0.94,-8.97,100.90,13.40,40.40,10.60
30.19,2.62,-7.35,101.62,14.20,120.00,10.90
30.25,2.59,-7.46,101.72,14.00,28.20,11.10
30.31,0.96,-7.61,103.03,14.70,29.00,10.70
30.38,1.97,-6.22,101.57,13.90,33.10,10.90
30.50,4.13,-6.72,99.47,14.60,27.30,11.10
30.57,3.57,-5.85,102.36,14.70,120.00,11.40
30.63,2.15,-6.03,101.79,14.60,31.00,10.70
30.70,3.83,-3.96,100.67,14.80,33.10,11.10
30.82,3.56,-4.35,102.35,15.30,35.30,10.90
30.89,2.86,-1.40,103.60,15.00,34.40,11.00
30.95,2.04,-8.86,101.66,16.00,29.70,10.50
31.02,0.35,-3.45,103.02,16.30,120.00,10.30
31.14,0.71,-6.65,102.04,17.30,27.40,10.20
31.21,3.16,-8.22,102.42,17.80,34.40,10.90
