0.27,1.09,0.99,0.00,0.01,0.00
0.31,1.31,1.02,0.00,0.02,0.00
0.70,2.31,2.11,1.00,0.05,0.00
0.04,1.90,3.14,2.00,0.04,0.00
0.14,1.95,3.11,2.00,0.04,0.00
0.26,2.23,3.12,2.00,0.05,0.00
0.71,2.51,2.54,1.00,0.06,0.00
0.18,0.79,0.68,0.00,0.01,0.00
0.08,0.51,0.60,0.00,0.00,0.00
0.02,0.29,0.49,0.00,0.00,0.00
0.07,0.26,0.28,0.00,0.00,0.00
0.01,0.11,0.19,0.00,0.00,0.00
0.01,0.08,0.14,0.00,0.00,0.00
0.02,0.12,0.21,0.00,0.00,0.00
0.12,0.52,0.77,0.00,0.00,0.00
0.14,0.66,0.76,0.00,0.00,0.00
0.19,0.84,0.85,0.00,0.01,0.00
0.19,0.77,0.86,0.00,0.01,0.00
0.00,0.00,0.00,0.00,0.00,0.00
6.74,23.74,17.10,4.00,5.64,0.00
5.77,20.40,14.67,4.00,4.16,0.00
4.78,17.19,12.17,4.00,2.95,0.00
4.09,14.47,10.59,4.00,2.09,0.00
3.22,11.38,8.28,4.00,1.30,0.00
2.57,9.13,6.60,4.00,0.83,0.00
2.12,7.50,5.42,4.00,0.56,0.00
1.73,6.15,4.44,4.00,0.38,0.00
1.40,5.00,3.60,3.00,0.25,0.00
1.13,4.00,2.94,2.00,0.16,0.00
0.88,3.10,2.26,1.00,0.10,0.00
1.71,5.92,5.93,1.00,0.35,0.00
2.05,8.08,6.50,2.00,0.65,0.00
2.18,8.85,6.62,3.00,0.78,0.00
2.24,8.05,6.67,3.00,0.65,0.00
1.29,4.52,3.59,2.00,0.20,0.00
0.86,3.02,2.23,1.00,0.09,0.00
0.67,2.40,1.72,0.00,0.06,0.00
0.20,1.55,1.87,0.00,0.02,0.00
0.91,3.34,4.76,1.00,0.11,0.00
2.01,7.93,7.85,2.00,0.63,0.00
2.59,10.99,8.57,3.00,1.21,0.00
2.32,10.43,8.87,4.00,1.09,0.00
0.40,8.95,11.93,4.00,0.80,0.00
2.47,12.03,10.91,4.00,1.45,0.00
3.82,14.81,10.84,4.00,2.19,0.00
4.12,14.06,11.30,4.00,1.98,0.00
2.37,8.98,6.65,3.00,0.81,0.00
1.82,6.76,5.44,2.00,0.46,0.00
0.80,3.93,4.73,2.00,0.15,0.00
1.07,4.08,5.93,2.00,0.17,0.00
1.80,7.14,7.16,3.00,0.51,0.00
1.27,7.24,7.16,3.00,0.52,0.00
1.35,6.57,7.06,2.00,0.43,0.00
0.46,2.72,4.59,1.00,0.07,0.00
1.19,4.01,4.76,1.00,0.16,0.00
1.30,5.08,4.93,2.00,0.26,0.00
1.39,6.00,5.09,3.00,0.36,0.00
2.22,7.44,5.90,4.00,0.55,0.00
1.76,6.44,4.54,4.00,0.42,0.00
1.67,6.23,4.38,3.00,0.39,0.00
1.54,5.42,4.14,2.00,0.29,0.00
0.85,3.35,2.71,1.00,0.11,0.00
0.69,2.36,2.21,0.00,0.06,0.00
0.59,2.00,1.93,0.00,0.04,0.00
0.49,2.07,1.66,0.00,0.04,0.00
0.69,2.44,1.77,0.00,0.06,0.00
0.41,1.68,1.38,0.00,0.03,0.00
0.20,0.98,1.07,0.00,0.01,0.00
0.26,0.89,1.30,0.00,0.01,0.00
0.27,1.32,1.34,0.00,0.02,0.00
0.54,2.13,1.68,0.00,0.05,0.00
0.66,2.40,1.73,0.00,0.06,0.00
0.44,1.78,1.37,0.00,0.03,0.00
0.37,1.28,1.21,0.00,0.02,0.00
0.18,0.64,0.60,0.00,0.00,0.00
0.17,0.64,0.56,0.00,0.00,0.00
0.19,0.69,0.56,0.00,0.00,0.00
0.11,0.47,0.41,0.00,0.00,0.00
0.02,0.39,0.53,0.00,0.00,0.00
0.00,0.28,0.47,0.00,0.00,0.00
0.13,0.69,0.89,0.00,0.00,0.00
0.27,1.25,1.12,0.00,0.02,0.00
0.50,1.85,1.32,0.00,0.03,0.00
0.56,2.00,1.41,0.00,0.04,0.00
0.39,1.56,1.18,0.00,0.02,0.00
0.12,0.99,1.18,0.00,0.01,0.00
0.16,1.00,1.09,0.00,0.01,0.00
0.47,1.75,1.34,0.00,0.03,0.00
0.68,2.40,1.75,0.00,0.06,0.00
0.58,2.27,1.63,0.00,0.05,0.00
0.58,2.07,1.63,0.00,0.04,0.00
0.14,1.29,1.80,0.00,0.02,0.00
0.20,1.19,1.51,0.00,0.01,0.00
0.33,1.63,1.59,0.00,0.03,0.00
0.58,1.98,1.56,0.00,0.04,0.00
0.51,1.77,1.31,0.00,0.03,0.00
0.51,1.86,1.30,0.00,0.03,0.00
0.29,1.43,1.32,0.00,0.02,0.00
0.11,0.94,1.23,0.00,0.01,0.00
0.17,0.92,0.98,0.00,0.01,0.00
0.39,1.35,1.00,0.00,0.02,0.00
0.24,1.04,0.86,0.00,0.01,0.00
0.11,0.72,0.85,0.00,0.01,0.00
0.11,0.75,0.90,0.00,0.01,0.00
0.34,1.22,0.90,0.00,0.01,0.00
0.40,1.48,1.04,0.00,0.02,0.00
0.45,1.58,1.11,0.00,0.02,0.00
0.40,1.42,1.01,0.00,0.02,0.00
0.33,1.18,0.86,0.00,0.01,0.00
0.16,0.75,0.71,0.00,0.01,0.00
0.01,0.42,0.56,0.00,0.00,0.00
0.08,0.44,0.46,0.00,0.00,0.00
0.22,0.74,0.63,0.00,0.01,0.00
0.26,0.91,0.71,0.00,0.01,0.00
0.15,0.78,0.72,0.00,0.01,0.00
0.05,0.64,0.82,0.00,0.00,0.00
0.18,0.91,0.94,0.00,0.01,0.00
0.42,1.53,1.13,0.00,0.02,0.00
0.32,1.40,1.12,0.00,0.02,0.00
0.15,1.00,1.16,0.00,0.01,0.00
0.06,0.78,1.01,0.00,0.01,0.00
0.47,1.65,1.42,0.00,0.03,0.00
0.27,1.45,1.60,0.00,0.02,0.00
0.06,1.15,1.63,0.00,0.01,0.00
0.12,1.25,1.67,0.00,0.02,0.00
0.49,1.68,1.23,0.00,0.03,0.00
0.48,1.66,1.21,0.00,0.03,0.00
0.39,1.51,1.08,0.00,0.02,0.00
0.23,1.09,1.01,0.00,0.01,0.00
0.01,0.78,1.04,0.00,0.01,0.00
0.21,0.94,0.76,0.00,0.01,0.00
0.23,0.96,0.75,0.00,0.01,0.00
0.04,0.69,0.92,0.00,0.00,0.00
0.22,1.00,0.95,0.00,0.01,0.00
0.41,1.57,1.16,0.00,0.02,0.00
0.51,1.84,1.28,0.00,0.03,0.00
0.36,1.45,1.12,0.00,0.02,0.00
0.17,0.88,0.94,0.00,0.01,0.00
0.02,0.50,0.67,0.00,0.00,0.00
0.21,0.75,0.56,0.00,0.01,0.00
0.27,0.96,0.70,0.00,0.01,0.00
0.14,0.75,0.74,0.00,0.01,0.00
0.04,0.72,0.95,0.00,0.01,0.00
0.23,1.11,1.03,0.00,0.01,0.00
0.43,1.57,1.10,0.00,0.02,0.00
0.41,1.49,1.06,0.00,0.02,0.00
0.28,1.09,0.85,0.00,0.01,0.00
0.08,0.62,0.78,0.00,0.00,0.00
0.02,0.36,0.53,0.00,0.00,0.00
0.16,0.62,0.67,0.00,0.00,0.00
0.09,0.53,0.77,0.00,0.00,0.00
0.11,0.59,0.83,0.00,0.00,0.00
0.25,1.17,1.13,0.00,0.01,0.00
0.33,1.35,1.03,0.00,0.02,0.00
0.17,0.98,1.04,0.00,0.01,0.00
0.03,0.74,0.99,0.00,0.01,0.00
0.29,1.09,0.80,0.00,0.01,0.00
0.41,1.46,1.06,0.00,0.02,0.00
0.34,1.35,0.99,0.00,0.02,0.00
0.18,0.94,0.95,0.00,0.01,0.00
0.04,0.74,0.97,0.00,0.01,0.00
0.33,1.29,1.03,0.00,0.02,0.00
0.44,1.63,1.14,0.00,0.03,0.00
0.52,1.84,1.33,0.00,0.03,0.00
0.36,1.47,1.24,0.00,0.02,0.00
0.02,1.00,1.32,0.00,0.01,0.00
0.41,2.01,2.08,1.00,0.04,0.00
0.55,2.40,1.93,1.00,0.06,0.00
0.32,1.95,2.10,1.00,0.04,0.00
0.02,1.49,2.05,1.00,0.02,0.00
0.49,1.90,1.37,0.00,0.04,0.00
0.44,1.75,1.38,0.00,0.03,0.00
0.01,1.29,1.74,0.00,0.02,0.00
0.41,2.02,1.96,0.00,0.04,0.00
0.69,2.72,1.95,0.00,0.07,0.00
0.57,2.37,1.98,0.00,0.06,0.00
0.11,1.34,1.71,0.00,0.02,0.00
0.40,1.87,1.82,0.00,0.04,0.00
0.55,2.26,1.69,0.00,0.05,0.00
0.32,1.76,1.80,0.00,0.03,0.00
0.05,1.37,1.81,0.00,0.02,0.00
0.62,2.37,1.91,0.00,0.06,0.00
0.41,2.18,2.21,0.00,0.05,0.00
0.04,1.90,2.58,1.00,0.04,0.00
0.55,2.89,2.89,2.00,0.08,0.00
0.93,3.57,2.52,2.00,0.13,0.00
0.56,2.59,2.37,2.00,0.07,0.00
0.12,1.46,1.96,1.00,0.02,0.00
0.28,1.33,1.16,0.00,0.02,0.00
0.24,1.25,1.25,0.00,0.02,0.00
0.12,1.16,1.46,0.00,0.01,0.00
0.45,1.92,1.60,0.00,0.04,0.00
0.54,2.15,1.55,0.00,0.05,0.00
0.28,1.52,1.59,0.00,0.02,0.00
0.07,0.79,1.18,0.00,0.01,0.00
