# time (s), motion, state, mx, my, mz, distF (cm), distL (cm), distR (cm)
2.93,1.00,0.00,-44.60,-26.80,7.90,12.40,22.30,5.10
2.99,1.00,0.00,-42.80,-27.50,6.40,7.20,26.90,5.60
3.06,1.00,0.00,-41.60,-28.70,7.90,7.10,38.80,5.50
3.12,1.00,0.00,-40.20,-28.30,5.80,7.50,120.00,5.10
3.19,1.00,0.00,-40.20,-28.30,5.80,9.00,120.00,4.60
3.25,1.00,0.00,-37.80,-29.30,0.10,10.30,120.00,4.40
3.31,1.00,0.00,-37.80,-29.30,0.10,10.20,120.00,4.70
3.38,1.00,0.00,-42.60,-28.10,4.80,7.90,42.50,5.40
3.44,1.00,0.00,-42.60,-28.10,4.80,10.10,55.90,5.10
3.51,1.00,0.00,-42.20,-29.60,3.40,7.50,69.60,4.90
3.57,1.00,0.00,-42.00,-30.20,3.10,7.70,120.00,5.10
3.63,1.00,0.00,-42.00,-30.20,3.10,13.00,120.00,5.10
3.70,1.00,0.00,-42.20,-30.80,-1.50,16.90,120.00,4.60
3.76,1.00,0.00,-40.50,-31.70,2.50,17.30,120.00,4.90
3.82,1.00,0.00,-38.00,-30.90,-0.30,15.90,21.20,4.80
3.89,1.00,0.00,-34.80,-30.30,2.20,14.30,24.50,4.80
3.95,1.00,0.00,-36.50,-26.30,5.80,13.70,24.40,5.60
4.01,1.00,0.00,-37.50,-28.30,8.40,10.20,28.50,5.90
4.08,1.00,0.00,-38.00,-27.50,10.50,10.80,50.60,6.50
4.14,1.00,0.00,-45.70,-24.80,13.00,9.40,49.90,6.30
4.21,1.00,0.00,-41.60,-26.80,10.20,10.10,38.60,6.40
4.27,1.00,0.00,-41.60,-26.80,10.20,8.60,26.80,5.80
4.33,1.00,0.00,-37.10,-27.40,11.10,7.90,24.00,5.50
4.40,1.00,0.00,-37.10,-27.40,11.10,3.40,23.60,5.50
4.46,1.00,0.00,-34.40,-25.70,11.40,3.00,25.10,6.30
4.52,1.00,0.00,-35.60,-22.00,12.10,4.00,26.10,6.50
4.59,1.00,0.00,-39.50,-19.90,16.30,4.30,29.70,6.90
4.65,1.00,0.00,-40.50,-19.10,13.80,5.40,33.30,5.90
4.72,1.00,0.00,-40.50,-19.10,13.80,5.50,33.30,6.00
4.78,1.00,0.00,-34.40,-23.50,8.10,8.80,34.10,5.80
4.84,1.00,0.00,-34.40,-23.50,8.10,8.10,28.70,6.50
4.91,1.00,0.00,-39.20,-20.00,15.80,14.50,20.00,6.50
4.97,1.00,0.00,-37.20,-23.30,10.20,16.40,21.10,5.90
5.03,1.00,0.00,-40.50,-28.70,2.80,17.30,20.40,5.40
5.10,1.00,0.00,-38.90,-30.30,2.20,15.90,22.40,5.50
5.16,1.00,0.00,-39.00,-30.20,3.10,16.90,21.50,5.30
5.23,1.00,0.00,-39.90,-29.60,4.50,16.90,20.80,5.40
5.29,1.00,0.00,-39.90,-29.60,4.50,15.20,21.20,5.50
5.35,1.00,0.00,-41.30,-26.80,4.60,12.00,20.70,5.90
5.42,1.00,0.00,-42.20,-28.40,5.50,17.10,22.70,5.00
5.48,1.00,0.00,-41.00,-31.40,1.00,16.90,26.60,4.40
5.55,1.00,0.00,-41.00,-32.10,-0.60,17.40,120.00,5.10
5.61,1.00,0.00,-37.10,-31.10,1.50,16.80,120.00,5.10
5.67,1.00,0.00,-36.80,-29.80,3.60,16.10,25.20,5.00
5.74,1.00,0.00,-38.00,-28.70,4.60,14.10,22.60,5.30
5.80,1.00,0.00,-41.10,-27.40,8.80,11.50,22.50,5.20
5.87,1.00,0.00,-41.30,-23.60,12.30,9.60,20.00,6.10
5.93,1.00,0.00,-41.40,-26.60,11.10,12.40,20.50,5.70
5.99,1.00,0.00,-40.70,-26.90,8.10,18.20,20.10,5.60
6.06,1.00,0.00,-42.30,-30.60,1.80,18.60,28.00,4.20
6.12,1.00,0.00,-43.70,-33.80,0.10,18.40,120.00,4.80
6.18,1.00,0.00,-40.40,-31.10,-0.10,16.00,120.00,4.80
6.25,1.00,0.00,-39.50,-28.30,5.80,11.60,27.60,5.40
6.31,1.00,0.00,-41.00,-24.80,9.70,10.50,22.70,5.20
6.38,1.00,0.00,-42.80,-24.50,13.80,15.20,20.10,6.00
6.44,1.00,0.00,-45.00,-24.10,12.30,14.70,19.40,6.60
6.50,1.00,0.00,-46.80,-26.80,9.00,13.30,19.20,5.30
6.57,1.00,0.00,-46.50,-29.80,5.10,16.90,23.10,4.90
6.63,1.00,0.00,-44.30,-30.60,2.80,16.90,120.00,4.80
6.70,1.00,0.00,-37.80,-30.30,4.20,16.50,120.00,5.50
6.76,1.00,0.00,-39.80,-29.50,5.80,17.70,120.00,5.30
6.82,1.00,0.00,-39.80,-29.50,5.80,17.10,47.10,5.40
6.89,1.00,0.00,-40.20,-27.50,7.60,17.70,34.90,4.90
6.95,1.00,0.00,-44.70,-30.00,6.00,12.60,24.60,4.70
7.01,1.00,0.00,-44.70,-30.00,6.00,14.10,26.50,4.70
7.08,1.00,0.00,-42.80,-28.00,7.20,17.10,51.70,5.50
7.14,1.00,0.00,-39.80,-28.70,7.90,17.40,39.50,5.20
7.27,1.00,0.00,-39.80,-28.70,7.90,17.90,120.00,4.60
7.33,1.00,0.00,-39.20,-33.00,0.10,17.60,120.00,4.70
7.40,1.00,0.00,-39.20,-33.00,0.10,17.00,120.00,4.80
7.46,1.00,0.00,-38.10,-30.00,4.20,16.80,25.10,5.40
7.53,1.00,0.00,-35.60,-28.90,7.00,16.30,25.20,5.60
7.59,1.00,0.00,-33.60,-25.40,10.00,14.10,22.00,4.90
7.65,1.00,0.00,-35.10,-28.40,7.00,16.40,26.60,4.40
7.71,1.00,0.00,-35.10,-28.40,7.00,16.00,29.10,4.50
7.78,1.00,0.00,-39.90,-29.60,4.80,16.20,120.00,4.40
7.84,1.00,0.00,-39.90,-29.60,4.80,16.20,22.80,4.80
7.90,1.00,0.00,-32.00,-26.80,5.40,15.60,17.50,4.30
7.97,1.00,0.00,-32.00,-26.80,5.40,16.20,17.70,4.80
8.03,1.00,0.00,-32.30,-27.70,9.30,15.40,18.20,4.60
8.10,1.00,0.00,-32.70,-27.10,7.90,15.30,20.00,4.50
8.16,1.00,0.00,-38.90,-30.30,6.30,17.60,23.70,4.60
8.22,1.00,0.00,-37.50,-29.00,5.80,18.10,26.90,5.30
8.29,1.00,0.00,-37.50,-29.00,5.80,14.90,17.70,4.20
8.35,1.00,0.00,-32.40,-29.00,5.40,15.30,16.20,4.20
8.41,1.00,0.00,-27.80,-28.10,4.80,16.60,14.20,4.30
8.48,1.00,0.00,-29.30,-27.40,6.70,17.00,15.70,4.60
8.54,1.00,0.00,-29.50,-25.30,6.10,10.90,15.50,4.90
8.60,1.00,0.00,-35.00,-21.80,13.00,9.50,21.80,5.40
8.67,1.00,0.00,-36.60,-20.50,15.10,6.70,25.60,5.10
8.73,0.00,0.00,-39.50,-21.40,11.70,6.50,28.60,5.10
8.79,1.00,0.00,-39.00,-25.30,9.70,3.20,33.70,4.60
8.86,1.00,0.00,-41.00,-27.10,5.10,9.00,120.00,5.20
8.92,1.00,0.00,-41.00,-27.10,5.10,9.80,31.90,5.10
8.98,1.00,0.00,-39.20,-28.90,2.70,17.30,24.10,5.40
9.05,1.00,0.00,-39.00,-28.70,-0.30,17.10,27.90,5.00
9.11,1.00,0.00,-37.20,-30.20,1.80,17.50,120.00,4.60
9.17,1.00,0.00,-37.10,-29.30,1.50,16.50,120.00,5.20
9.24,1.00,0.00,-35.10,-28.10,4.20,16.40,39.80,5.30
9.30,1.00,0.00,-35.90,-25.70,6.00,15.30,36.30,5.30
9.37,1.00,0.00,-42.30,-25.60,10.90,16.10,20.10,5.50
9.43,1.00,0.00,-42.30,-24.80,8.40,14.20,20.80,5.60
9.49,1.00,0.00,-36.60,-30.00,3.00,15.40,29.50,4.90
9.56,1.00,0.00,-36.30,-30.80,0.90,17.20,120.00,4.90
9.62,1.00,0.00,-36.30,-30.80,-0.40,16.40,120.00,5.10
9.69,1.00,0.00,-34.40,-29.60,-0.10,17.00,120.00,4.90
9.75,1.00,0.00,-34.40,-29.60,-0.10,15.50,120.00,4.40
9.81,1.00,0.00,-32.60,-27.70,1.90,15.70,27.90,5.40
9.88,1.00,0.00,-34.20,-28.30,5.10,15.60,30.00,5.30
9.94,1.00,0.00,-35.70,-27.10,5.80,16.20,32.90,5.70
10.00,1.00,0.00,-37.50,-32.10,2.80,16.50,120.00,4.80
10.07,1.00,0.00,-37.40,-30.80,0.10,15.40,120.00,4.50
10.13,1.00,0.00,-34.40,-31.10,1.90,15.50,120.00,4.90
10.19,1.00,0.00,-32.60,-26.60,6.70,14.50,25.20,5.60
10.26,1.00,0.00,-32.60,-26.60,6.70,13.90,24.90,5.30
10.32,1.00,0.00,-35.70,-25.60,6.40,15.90,25.80,5.20
10.39,1.00,0.00,-35.70,-25.60,6.40,16.00,120.00,4.90
10.45,1.00,0.00,-39.80,-32.10,-2.80,16.10,120.00,4.60
10.51,1.00,0.00,-37.50,-32.90,-2.10,14.60,120.00,4.50
10.58,1.00,0.00,-37.50,-32.90,-2.10,16.40,23.60,4.50
10.64,1.00,0.00,-29.50,-27.10,4.60,15.60,20.00,4.80
10.71,1.00,0.00,-29.50,-27.10,4.60,15.90,20.20,4.80
10.77,1.00,0.00,-32.00,-28.30,5.40,15.10,20.50,5.00
10.83,1.00,0.00,-32.00,-28.30,5.40,16.00,19.80,4.30
10.90,1.00,0.00,-34.40,-27.40,6.30,16.60,21.70,5.10
10.96,1.00,0.00,-32.30,-29.30,4.80,14.20,18.70,4.60
11.02,1.00,0.00,-29.30,-25.70,6.70,16.50,18.10,4.90
11.09,1.00,0.00,-31.20,-28.70,1.00,16.10,17.50,4.70
11.15,1.00,0.00,-34.10,-33.00,-1.20,15.90,25.00,3.80
11.22,1.00,0.00,-34.10,-33.00,-1.20,16.40,24.50,4.00
11.28,1.00,0.00,-34.20,-29.50,1.80,14.30,19.80,4.50
11.34,1.00,0.00,-33.50,-27.50,7.20,16.40,17.60,4.60
11.41,1.00,0.00,-29.80,-29.80,6.10,15.70,16.80,4.90
11.47,1.00,0.00,-29.30,-25.00,6.30,17.30,14.40,4.30
11.53,1.00,0.00,-26.50,-25.30,3.90,17.80,13.20,4.50
11.60,1.00,0.00,-25.40,-25.60,3.90,17.20,13.30,3.90
11.66,1.00,0.00,-25.40,-25.60,3.90,17.10,14.10,3.90
11.73,1.00,0.00,-33.20,-28.00,6.40,15.30,16.30,4.00
11.79,1.00,0.00,-31.70,-29.50,5.80,15.30,16.10,3.50
11.85,1.00,0.00,-31.80,-26.90,4.80,13.80,15.70,3.90
11.92,1.00,0.00,-32.30,-28.90,6.30,13.70,15.30,3.90
11.98,1.00,0.00,-27.10,-25.70,6.00,16.50,11.50,3.00
12.04,1.00,0.00,-27.10,-25.70,6.00,13.70,12.00,3.60
12.11,1.00,0.00,-28.60,-26.20,7.80,15.10,12.80,3.30
12.17,1.00,0.00,-31.10,-27.70,4.50,12.30,14.30,3.80
12.24,1.00,0.00,-31.10,-27.70,4.50,18.10,12.30,3.30
12.30,1.00,0.00,-28.70,-26.00,7.20,16.30,13.60,3.70
12.36,1.00,0.00,-29.30,-26.90,8.80,10.20,14.80,4.20
12.43,1.00,0.00,-32.30,-24.20,8.50,10.30,16.30,4.70
12.49,1.00,0.00,-33.20,-24.80,7.20,10.40,22.80,5.10
12.56,1.00,0.00,-37.50,-25.60,9.70,15.40,35.00,5.50
12.62,1.00,0.00,-38.90,-26.60,7.30,17.50,46.10,5.50
12.68,1.00,0.00,-38.90,-26.60,7.30,19.40,32.60,5.30
12.75,1.00,0.00,-39.20,-26.60,4.20,18.70,31.60,5.20
12.81,1.00,0.00,-38.90,-27.70,5.20,18.90,28.20,5.50
12.88,1.00,0.00,-41.10,-29.60,1.90,17.50,28.20,5.60
12.94,1.00,0.00,-41.90,-30.00,3.00,16.10,120.00,5.40
13.00,1.00,0.00,-39.20,-31.50,0.10,15.00,120.00,5.70
13.07,1.00,0.00,-40.50,-30.90,1.30,12.10,39.70,5.50
13.13,1.00,0.00,-40.50,-30.90,1.30,14.20,32.10,5.80
13.20,1.00,0.00,-45.40,-30.00,0.10,14.70,25.40,4.90
13.26,1.00,0.00,-45.40,-30.00,0.10,14.10,26.20,5.10
13.32,1.00,0.00,-46.50,-29.80,0.60,15.60,30.70,5.30
13.38,1.00,0.00,-43.50,-32.10,0.30,14.90,120.00,6.00
13.45,1.00,0.00,-40.40,-31.10,-0.40,14.80,120.00,5.60
13.51,1.00,0.00,-38.30,-29.00,0.30,13.90,120.00,5.30
13.57,1.00,0.00,-38.40,-28.40,4.20,16.20,34.90,6.00
13.64,1.00,0.00,-37.50,-26.80,5.80,15.10,39.90,5.60
13.70,1.00,0.00,-38.90,-26.90,5.20,15.40,39.60,5.60
13.76,1.00,0.00,-39.20,-27.70,5.50,15.50,52.50,5.40
13.83,1.00,0.00,-41.00,-28.00,3.60,17.90,51.80,5.70
13.89,1.00,0.00,-41.00,-28.70,4.60,18.00,54.30,5.50
13.95,1.00,0.00,-41.00,-28.70,4.60,16.20,67.00,6.00
14.01,1.00,0.00,-38.40,-29.60,1.50,14.90,30.40,4.90
14.08,1.00,0.00,-33.90,-30.20,2.10,14.80,22.20,4.80
14.14,1.00,0.00,-35.10,-28.90,1.90,15.70,25.90,4.40
14.21,1.00,0.00,-31.70,-30.20,-1.00,15.20,23.10,4.70
14.27,1.00,0.00,-27.70,-26.00,3.90,16.40,19.30,4.60
14.33,1.00,0.00,-25.00,-26.30,3.60,18.50,18.60,5.00
14.40,1.00,0.00,-26.20,-24.10,4.60,18.30,17.00,4.80
14.46,1.00,0.00,-25.00,-24.10,3.90,17.80,17.50,4.90
14.53,1.00,0.00,-25.40,-25.30,1.80,16.90,17.70,4.80
14.59,0.00,0.00,-25.40,-25.30,1.80,17.40,17.60,4.90
14.65,1.00,0.00,-24.50,-25.40,3.00,17.00,18.20,4.80
14.72,1.00,0.00,-27.20,-28.00,-0.60,17.20,19.00,4.70
14.78,1.00,0.00,-27.20,-28.00,-0.60,13.80,21.20,4.50
14.84,1.00,0.00,-27.20,-28.00,-0.60,16.20,20.00,4.90
14.91,1.00,0.00,-32.90,-26.90,0.10,13.00,22.70,4.30
14.97,1.00,0.00,-37.20,-28.30,1.30,10.70,27.70,4.50
15.03,1.00,0.00,-37.20,-28.30,1.30,10.90,39.40,4.70
15.10,1.00,0.00,-39.50,-28.00,3.60,13.60,48.40,5.00
15.16,1.00,0.00,-38.00,-27.10,4.60,16.60,49.90,4.70
15.23,1.00,0.00,-38.00,-27.10,4.60,19.00,31.00,5.10
15.29,1.00,0.00,-37.50,-29.80,1.00,17.60,39.40,5.40
15.35,1.00,0.00,-38.30,-28.70,-1.80,17.80,34.10,5.30
15.42,1.00,0.00,-37.50,-30.20,2.50,17.50,40.60,5.30
15.48,1.00,0.00,-37.40,-28.90,0.10,17.40,41.50,5.20
15.54,1.00,0.00,-37.40,-28.90,0.10,17.10,52.80,4.90
15.61,1.00,0.00,-40.40,-32.70,-0.40,18.20,120.00,4.80
15.67,1.00,0.00,-41.40,-30.80,-0.40,18.00,72.90,4.80
15.73,1.00,0.00,-42.00,-30.90,-1.30,17.50,120.00,4.60
15.80,1.00,0.00,-43.10,-31.40,0.30,17.70,120.00,4.10
15.86,1.00,0.00,-43.10,-31.40,0.30,18.00,120.00,4.60
15.93,1.00,0.00,-40.70,-31.50,-0.40,16.80,120.00,4.80
15.99,1.00,0.00,-37.50,-30.90,3.60,16.60,25.40,4.40
16.06,1.00,0.00,-36.00,-29.80,1.80,17.00,23.60,4.40
16.12,1.00,0.00,-36.60,-30.00,4.80,18.00,24.70,4.30
16.18,1.00,0.00,-37.80,-28.90,3.40,17.30,23.30,4.30
16.24,1.00,0.00,-36.30,-29.30,4.50,17.30,23.20,4.30
16.31,1.00,0.00,-36.30,-29.30,4.50,16.80,21.10,4.30
16.37,1.00,0.00,-35.70,-29.50,3.90,15.70,20.80,4.10
16.44,1.00,0.00,-36.30,-31.80,0.10,16.10,22.70,4.30
16.50,1.00,0.00,-36.30,-31.80,0.10,15.60,22.70,4.20
16.56,1.00,0.00,-41.40,-29.60,6.00,7.30,54.50,5.50
16.63,1.00,0.00,-41.40,-29.60,6.00,11.00,58.20,5.20
16.69,1.00,0.00,-42.00,-25.30,8.40,17.30,41.70,5.60
16.75,1.00,0.00,-42.00,-27.50,2.80,15.70,36.90,5.30
16.82,1.00,0.00,-38.90,-29.30,0.10,16.60,31.20,6.10
16.88,1.00,0.00,-42.80,-28.70,1.30,15.90,24.60,5.90
16.95,1.00,0.00,-42.80,-28.70,1.30,14.80,25.70,6.10
17.01,1.00,0.00,-43.80,-29.50,1.30,14.80,23.60,5.50
17.07,1.00,0.00,-43.80,-29.50,1.30,14.60,25.20,5.90
17.14,1.00,0.00,-45.70,-28.70,2.50,12.50,20.50,4.80
17.20,1.00,0.00,-49.20,-29.30,1.50,11.20,21.60,4.80
17.26,1.00,0.00,-49.60,-30.80,0.90,10.60,18.70,5.00
17.33,1.00,0.00,-49.60,-30.80,0.90,11.50,22.80,4.50
17.39,1.00,0.00,-40.70,-31.50,0.10,16.90,120.00,4.80
17.45,1.00,0.00,-41.10,-30.80,2.20,17.60,120.00,4.90
17.52,1.00,0.00,-41.10,-30.80,2.20,16.40,29.50,5.20
17.58,1.00,0.00,-43.80,-28.30,8.40,15.90,30.90,5.60
17.64,1.00,0.00,-48.10,-26.20,8.50,9.70,21.20,5.80
17.71,1.00,0.00,-47.80,-27.50,7.60,9.70,21.40,5.30
17.77,1.00,0.00,-45.10,-28.90,10.60,15.50,61.50,5.40
17.83,1.00,0.00,-40.70,-27.70,7.80,14.60,49.10,5.60
17.90,1.00,0.00,-41.00,-28.30,6.90,16.10,47.90,5.30
17.96,1.00,0.00,-42.90,-27.40,6.70,13.90,64.30,4.60
18.03,1.00,0.00,-43.80,-29.00,7.20,14.00,46.00,4.20
18.09,1.00,0.00,-47.40,-29.30,6.30,11.30,33.40,4.40
18.15,1.00,0.00,-49.60,-28.90,6.00,11.90,35.80,4.80
18.22,1.00,0.00,-46.00,-29.80,8.40,7.60,67.10,5.20
18.28,1.00,0.00,-40.50,-28.70,7.20,10.60,35.70,5.30
18.34,1.00,0.00,-40.20,-27.50,7.60,13.80,26.30,5.10
18.41,1.00,0.00,-40.40,-30.00,6.00,12.60,36.80,4.70
18.47,1.00,0.00,-43.50,-31.40,5.80,13.70,120.00,4.80
18.53,1.00,0.00,-43.40,-28.10,7.00,16.20,120.00,4.60
18.59,1.00,0.00,-43.40,-28.10,7.00,15.70,43.50,4.90
18.66,1.00,0.00,-42.60,-31.80,7.30,15.70,43.80,4.80
18.72,1.00,0.00,-40.20,-28.70,6.90,13.80,29.10,4.50
18.79,1.00,0.00,-37.10,-29.60,7.30,13.40,26.10,4.30
18.85,1.00,0.00,-38.00,-29.00,7.60,16.20,23.90,4.40
18.91,1.00,0.00,-39.90,-28.90,8.80,13.70,27.50,4.80
18.98,1.00,0.00,-40.70,-28.40,8.50,12.00,28.30,4.30
19.04,1.00,0.00,-40.70,-28.40,8.50,15.20,28.60,4.70
19.10,1.00,0.00,-40.50,-28.00,8.70,11.70,35.20,5.10
19.17,1.00,0.00,-40.70,-28.10,11.10,9.60,29.70,5.10
19.23,1.00,0.00,-39.00,-28.70,7.90,6.10,23.40,4.40
19.30,1.00,0.00,-35.70,-26.80,9.40,14.70,14.30,4.20
19.36,1.00,0.00,-32.00,-25.60,7.90,15.40,15.30,4.40
19.42,1.00,0.00,-33.90,-27.10,8.70,13.10,19.20,3.90
19.49,1.00,0.00,-33.90,-27.10,8.70,12.20,24.70,4.20
19.55,1.00,0.00,-39.50,-28.30,7.20,12.20,21.00,4.30
19.62,1.00,0.00,-39.50,-28.30,7.20,12.90,19.00,4.50
19.68,1.00,0.00,-36.50,-26.00,8.40,9.60,19.40,3.90
19.74,1.00,0.00,-39.20,-27.70,7.30,9.50,28.60,4.70
19.81,1.00,0.00,-41.30,-23.30,9.70,10.40,33.10,5.10
19.87,1.00,0.00,-40.70,-26.20,10.00,11.60,52.30,5.60
19.94,1.00,0.00,-40.70,-26.20,10.00,12.40,57.00,5.50
20.00,1.00,0.00,-42.20,-25.70,7.00,18.10,38.20,5.20
20.06,1.00,0.00,-41.30,-29.00,5.40,17.90,34.80,5.30
20.13,1.00,0.00,-38.90,-28.90,3.40,17.60,38.00,5.50
20.19,1.00,0.00,-41.00,-29.00,1.80,17.30,45.30,5.10
20.26,1.00,0.00,-39.20,-28.40,1.50,17.60,55.20,5.60
20.32,1.00,0.00,-38.40,-26.60,2.20,18.20,35.00,5.70
20.38,1.00,0.00,-41.10,-26.20,4.80,18.40,24.60,5.80
20.45,1.00,0.00,-39.60,-27.70,2.70,17.30,27.60,5.60
20.51,1.00,0.00,-39.00,-26.80,3.10,18.70,24.70,5.60
20.58,1.00,0.00,-41.10,-28.90,1.20,17.00,26.60,5.60
