# time (s), motion, state, mx, my, mz, distF (cm), distL (cm), distR (cm)
5.39,1.00,0.00,-17.80,-11.70,-0.90,12.40,17.30,19.50
5.45,1.00,0.00,-19.10,-16.40,-2.80,19.50,16.60,20.40
5.52,1.00,0.00,-20.20,-14.10,-5.10,19.70,16.30,20.50
5.58,1.00,0.00,-17.50,-12.00,-4.20,19.20,14.60,17.00
5.64,1.00,0.00,-13.20,-8.70,-6.10,13.90,14.40,7.50
5.71,1.00,0.00,-13.80,-7.00,-4.80,14.70,13.60,10.50
5.77,1.00,0.00,-13.80,-7.00,-4.80,18.30,13.40,23.00
5.83,1.00,0.00,-16.60,-10.30,-1.00,22.80,13.10,22.80
5.90,1.00,0.00,-15.80,-9.90,-1.30,20.50,13.30,22.30
5.96,1.00,0.00,-16.00,-9.70,-1.90,18.70,13.10,23.30
6.03,1.00,0.00,-13.20,-6.10,-2.50,12.40,11.50,26.20
6.09,1.00,0.00,-10.60,-3.70,-5.10,12.00,12.00,27.60
6.15,1.00,0.00,-13.60,-7.60,-1.80,15.60,11.40,26.00
6.22,1.00,0.00,-13.60,-7.60,-1.80,20.50,11.20,22.70
6.28,1.00,0.00,-15.10,-11.10,-2.50,20.00,11.20,22.60
6.35,1.00,0.00,-14.20,-9.30,-3.40,19.60,10.90,21.90
6.41,1.00,0.00,-10.80,-6.30,-4.80,14.20,11.00,27.00
6.47,1.00,0.00,-8.70,-1.60,-6.00,10.50,11.00,35.10
6.54,1.00,0.00,-8.10,1.50,-4.30,11.50,9.80,40.80
6.60,1.00,0.00,-8.10,1.50,-4.30,11.40,9.20,35.30
6.66,1.00,0.00,-12.70,-1.60,0.90,12.30,8.90,32.00
6.73,1.00,0.00,-12.70,-1.60,0.90,10.50,9.50,35.50
6.79,1.00,0.00,-14.80,-3.90,-4.20,10.10,10.80,29.10
6.86,1.00,0.00,-14.80,-3.90,-4.20,12.20,12.20,19.00
6.92,1.00,0.00,-15.80,-6.90,-9.70,14.90,14.50,5.30
6.98,1.00,0.00,-15.20,-10.90,-11.10,16.20,17.10,4.40
7.05,1.00,0.00,-15.20,-10.90,-11.10,16.60,17.00,4.20
7.11,1.00,0.00,-16.60,-13.80,-13.00,17.90,18.50,4.20
7.17,1.00,0.00,-15.50,-12.40,-10.30,18.00,18.00,3.90
7.24,1.00,0.00,-16.10,-10.60,-10.20,18.80,17.40,4.10
7.30,1.00,0.00,-17.60,-11.80,-6.10,17.90,17.50,3.60
7.37,1.00,0.00,-13.50,-9.30,-9.60,14.30,17.10,3.90
7.43,1.00,0.00,-11.20,-5.80,-11.10,14.30,16.60,3.50
7.49,1.00,0.00,-13.80,-6.60,-7.80,13.40,15.20,4.10
7.56,1.00,0.00,-15.40,-7.90,-6.10,15.40,15.10,6.70
7.62,1.00,0.00,-15.40,-9.90,-5.80,20.30,15.60,15.90
7.68,1.00,0.00,-15.40,-9.90,-5.80,18.40,14.80,16.80
7.75,1.00,0.00,-13.00,-7.80,-6.70,12.90,14.40,8.90
7.81,1.00,0.00,-10.80,-4.80,-9.30,12.80,13.70,7.70
7.87,1.00,0.00,-10.80,-4.80,-9.30,12.50,13.80,23.40
7.94,1.00,0.00,-12.40,-5.70,-5.80,14.00,13.20,24.80
8.00,1.00,0.00,-14.80,-7.00,-4.50,19.00,13.20,24.20
8.06,1.00,0.00,-12.90,-7.20,-4.60,13.40,12.90,26.00
8.13,1.00,0.00,-11.40,-5.70,-3.90,12.80,12.00,27.40
8.19,1.00,0.00,-11.20,-5.10,-7.30,11.80,12.00,27.30
8.25,1.00,0.00,-9.60,-6.40,-4.60,13.70,11.60,27.30
8.32,1.00,0.00,-9.60,-6.40,-4.60,15.40,11.00,23.50
8.38,1.00,0.00,-12.30,-5.80,-2.70,14.20,11.10,24.10
8.44,1.00,0.00,-9.90,-3.40,-3.60,11.30,11.80,30.90
8.51,1.00,0.00,-8.80,-1.00,-4.30,11.00,11.70,32.80
8.57,1.00,0.00,-8.80,-1.80,-6.10,11.20,10.70,34.50
8.64,1.00,0.00,-9.70,-2.10,-3.40,10.60,10.30,33.30
8.70,1.00,0.00,-10.80,-3.60,-3.70,11.50,10.30,27.00
8.76,1.00,0.00,-8.70,-2.40,-3.00,10.70,10.20,27.00
8.83,1.00,0.00,-9.00,-1.60,-2.70,9.80,9.90,31.40
8.89,1.00,0.00,-8.10,-1.00,-3.90,9.70,10.20,33.10
8.95,1.00,0.00,-6.40,-0.10,-5.50,9.60,10.50,31.10
9.02,1.00,0.00,-6.40,-0.10,-5.50,9.10,9.90,25.20
9.08,1.00,0.00,-6.10,1.80,-4.30,9.30,9.60,23.20
9.15,1.00,0.00,-6.10,1.80,-4.30,8.40,9.40,24.30
9.21,1.00,0.00,-6.60,2.20,-4.60,9.30,9.30,25.40
9.27,1.00,0.00,-7.30,1.00,-3.10,8.90,9.40,40.00
9.34,1.00,0.00,-7.50,5.10,-1.90,9.60,9.00,45.30
9.40,1.00,0.00,-7.60,1.80,-2.10,11.30,9.00,37.50
9.47,1.00,0.00,-7.60,1.80,-2.10,14.00,9.20,34.00
9.53,1.00,0.00,-15.50,-2.40,-0.40,12.00,10.20,34.90
9.59,0.00,0.00,-15.50,-2.40,-0.40,13.20,12.80,29.90
9.66,1.00,0.00,-16.00,-3.10,-2.70,14.60,14.10,4.00
9.72,1.00,0.00,-16.00,-3.10,-2.70,14.40,15.30,4.00
9.78,1.00,0.00,-13.00,-7.00,-1.50,15.30,16.70,3.90
9.85,1.00,0.00,-15.20,-9.00,-4.50,16.80,16.00,4.20
9.91,1.00,0.00,-14.80,-7.80,-3.70,15.30,16.10,3.80
9.98,1.00,0.00,-13.60,-6.40,-6.90,14.40,16.20,4.30
10.04,1.00,0.00,-13.60,-6.40,-6.90,13.00,16.40,3.10
10.10,1.00,0.00,-12.00,-4.80,-10.30,13.40,15.70,3.00
10.17,1.00,0.00,-12.00,-4.80,-10.30,14.20,14.90,3.80
10.23,1.00,0.00,-12.00,-7.00,-7.80,13.90,15.00,4.20
10.30,1.00,0.00,-14.20,-9.70,-3.70,14.20,14.40,5.00
10.36,1.00,0.00,-13.20,-6.90,-6.90,13.50,13.70,5.60
10.42,1.00,0.00,-13.20,-6.90,-6.90,13.10,13.90,5.20
10.49,1.00,0.00,-9.90,-0.30,-6.10,12.40,13.10,4.60
10.55,1.00,0.00,-9.90,2.50,-6.90,12.60,13.20,4.30
10.61,1.00,0.00,-10.30,-1.80,-3.60,12.30,12.60,25.50
10.68,1.00,0.00,-12.40,-5.70,-2.10,13.00,12.40,24.20
10.74,1.00,0.00,-13.00,-5.10,-3.40,12.90,12.20,25.40
10.80,1.00,0.00,-9.60,-4.90,-5.40,11.30,12.40,26.30
10.87,1.00,0.00,-9.60,-3.00,-5.40,11.10,12.40,31.10
10.93,1.00,0.00,-10.00,-2.80,-7.00,11.30,12.40,33.20
11.00,1.00,0.00,-7.50,2.10,-4.80,10.60,12.20,36.20
11.06,1.00,0.00,-7.50,2.10,-4.80,10.20,12.10,35.60
11.12,1.00,0.00,-6.70,9.00,-8.10,9.50,10.70,30.50
11.19,1.00,4.00,-7.60,0.70,-6.90,10.90,10.70,41.30
11.25,1.00,0.00,-7.60,0.70,-6.90,10.40,10.60,25.70
11.32,1.00,0.00,-9.10,-4.50,-5.40,11.20,10.50,26.20
11.38,1.00,0.00,-8.20,-2.80,-4.80,10.60,10.50,27.40
11.44,1.00,0.00,-9.00,0.10,-3.00,10.30,10.00,32.90
11.51,1.00,0.00,-9.00,0.10,-3.00,9.90,10.00,42.20
11.57,1.00,0.00,-7.50,5.80,-2.70,9.50,10.40,41.50
11.63,1.00,0.00,-6.70,6.60,-4.80,9.10,9.80,26.60
11.70,1.00,0.00,-7.20,3.60,-3.70,9.40,10.00,30.80
11.76,1.00,0.00,-7.20,3.60,-3.70,9.40,10.00,37.40
11.83,1.00,0.00,-7.20,-0.10,-3.70,9.30,9.70,31.50
11.89,1.00,0.00,-7.20,-0.10,-3.70,9.30,9.70,33.20
11.95,1.00,0.00,-6.10,4.90,-2.50,9.80,9.70,49.90
12.02,1.00,0.00,-7.50,9.00,-4.80,10.20,8.90,46.30
12.08,1.00,0.00,-7.50,9.00,-4.80,11.30,9.40,26.30
12.14,1.00,0.00,-12.90,3.40,-2.10,12.20,10.30,18.00
12.21,1.00,0.00,-12.90,3.40,-2.10,12.80,11.60,11.00
12.27,1.00,0.00,-11.40,-1.80,-7.20,13.40,12.60,6.40
12.33,1.00,0.00,-11.40,-1.80,-7.20,14.20,14.00,4.00
12.40,1.00,0.00,-13.80,-8.20,-7.80,14.70,15.60,4.00
12.46,1.00,0.00,-16.60,-10.60,-3.90,17.80,16.50,4.00
12.53,1.00,0.00,-17.90,-10.60,-1.80,18.70,17.40,3.90
12.59,1.00,0.00,-14.50,-10.50,-3.00,16.40,16.60,4.00
12.65,1.00,0.00,-13.50,-9.30,-7.30,14.70,16.60,3.60
12.72,1.00,0.00,-13.50,-9.30,-7.30,14.30,17.00,3.40
12.78,1.00,0.00,-12.10,-5.70,-7.60,13.60,15.30,3.90
12.84,1.00,0.00,-9.70,-0.90,-11.80,12.70,18.80,3.30
12.91,1.00,0.00,-9.70,-0.90,-11.80,12.30,16.80,3.40
12.97,0.00,0.00,-10.80,-3.90,-12.90,12.60,14.00,5.30
13.03,1.00,0.00,-10.80,-3.90,-12.90,13.80,13.70,11.50
13.10,1.00,0.00,-11.10,-8.40,-8.70,16.10,13.00,23.40
13.16,1.00,0.00,-11.10,-8.40,-8.70,14.70,12.10,24.30
13.22,1.00,0.00,-12.40,-2.50,-3.90,13.40,11.70,26.60
13.29,1.00,0.00,-12.40,-2.50,-3.90,12.90,11.30,29.90
13.35,1.00,0.00,-8.70,-0.40,-3.40,11.30,11.20,29.70
13.41,1.00,0.00,-10.50,-2.10,-6.00,11.00,11.70,28.90
13.48,1.00,0.00,-10.30,-3.40,-4.30,12.60,10.90,23.20
13.54,1.00,0.00,-10.30,-3.40,-4.30,12.80,10.50,24.50
13.60,1.00,0.00,-10.30,-3.40,-2.50,13.30,10.20,24.60
13.67,1.00,0.00,-9.90,-3.70,-1.30,12.80,10.00,23.30
13.73,1.00,0.00,-10.00,-3.90,-3.00,9.80,9.80,25.00
13.79,1.00,0.00,-7.90,-0.90,-1.20,9.40,10.40,33.40
13.86,1.00,0.00,-8.20,2.80,-1.50,9.90,10.20,38.30
13.92,1.00,0.00,-9.10,1.80,1.00,9.90,10.60,41.70
13.99,1.00,0.00,-9.10,1.80,1.00,10.10,9.90,42.20
14.05,1.00,0.00,-9.70,-0.10,3.40,10.20,9.40,29.10
14.11,1.00,0.00,-9.00,-2.10,0.90,10.90,9.20,26.50
14.18,1.00,0.00,-9.30,-2.40,3.00,11.90,9.60,25.10
14.24,1.00,0.00,-7.90,-2.80,2.70,11.40,9.30,25.40
14.30,1.00,0.00,-9.60,3.00,0.60,9.60,8.10,45.40
14.36,1.00,0.00,-9.60,3.00,0.60,9.60,8.80,35.80
14.43,1.00,0.00,-9.30,3.60,-1.90,11.60,9.30,34.60
14.49,1.00,0.00,-11.10,1.80,0.30,12.60,10.20,32.50
14.55,1.00,0.00,-12.40,-2.50,-3.10,12.10,11.90,23.10
14.62,1.00,0.00,-12.40,-2.50,-3.10,12.70,12.80,14.40
14.68,1.00,0.00,-14.20,-7.80,-6.70,13.40,15.30,6.60
14.74,1.00,0.00,-14.20,-7.80,-6.70,16.10,17.10,4.30
14.81,1.00,0.00,-17.60,-13.80,-6.90,20.30,18.70,4.90
14.87,1.00,0.00,-18.70,-17.20,-7.60,21.30,18.20,7.10
14.94,1.00,0.00,-16.90,-13.80,-5.10,20.90,17.40,6.50
15.00,1.00,0.00,-15.20,-11.20,-6.70,14.40,15.50,4.20
15.06,1.00,0.00,-15.20,-11.20,-6.70,14.60,15.10,4.00
15.13,1.00,0.00,-15.80,-9.10,-3.60,20.30,15.80,14.80
15.19,1.00,0.00,-15.80,-9.10,-3.60,20.30,15.80,18.10
15.25,1.00,0.00,-15.20,-11.20,-3.70,15.90,15.90,7.50
15.32,1.00,0.00,-14.80,-9.30,-6.70,13.50,15.20,6.80
15.38,1.00,0.00,-14.70,-11.10,-2.80,17.10,14.70,22.20
15.45,1.00,0.00,-14.70,-11.10,-2.80,15.30,14.90,22.40
15.51,1.00,0.00,-15.40,-10.60,-2.80,14.00,14.20,23.60
15.57,1.00,0.00,-12.90,-8.70,-4.60,12.90,13.10,26.10
15.64,1.00,0.00,-12.00,-7.00,-3.70,11.80,12.90,26.20
15.70,1.00,0.00,-11.80,-6.10,-5.10,12.30,12.50,26.40
15.76,1.00,0.00,-10.60,-7.20,-5.10,12.00,12.50,25.20
15.83,1.00,0.00,-12.90,-5.20,-5.10,12.30,12.40,25.00
15.89,1.00,0.00,-13.80,-7.30,-5.50,12.00,12.10,24.60
15.95,1.00,0.00,-9.30,-5.80,-8.50,10.70,13.00,19.90
16.02,1.00,0.00,-9.30,-5.80,-8.50,10.90,12.20,22.00
16.08,1.00,0.00,-10.00,-4.30,-4.50,10.70,11.30,27.80
16.14,1.00,0.00,-10.00,-2.40,-3.00,10.50,11.40,28.50
16.21,1.00,0.00,-12.00,-5.50,-4.20,14.20,10.90,24.80
16.27,1.00,0.00,-12.70,-8.50,-2.70,16.60,10.20,22.00
16.33,1.00,0.00,-12.70,-8.50,-2.70,12.40,10.60,22.00
16.40,1.00,0.00,-12.30,-9.30,-1.90,12.40,10.70,23.90
16.46,1.00,0.00,-8.70,-5.10,-5.20,9.50,9.80,18.60
16.52,1.00,0.00,-8.20,-2.10,-7.80,10.00,9.50,19.00
16.59,1.00,0.00,-7.90,-1.60,-6.00,9.90,9.70,24.40
16.65,1.00,0.00,-9.90,-3.70,-2.80,14.00,8.70,25.80
16.71,1.00,0.00,-10.60,-3.70,-0.30,15.10,8.30,23.10
16.78,1.00,0.00,-10.60,-3.70,-0.30,13.40,8.90,23.90
16.84,1.00,0.00,-9.30,-4.80,-2.20,9.20,9.80,20.50
16.91,1.00,0.00,-8.20,-3.10,-4.80,9.20,9.50,15.10
16.97,1.00,0.00,-7.60,1.80,-3.90,9.30,9.80,11.90
17.03,1.00,0.00,-6.70,0.90,-3.40,8.90,8.70,13.80
17.09,1.00,0.00,-7.20,0.10,-3.00,8.80,8.30,16.00
17.16,1.00,0.00,-9.30,-0.90,-1.20,8.40,8.40,26.30
17.22,1.00,0.00,-9.30,-0.40,-0.40,11.30,8.10,31.70
17.28,1.00,0.00,-13.00,-2.10,0.40,10.70,8.00,29.90
17.35,1.00,0.00,-13.00,-2.10,0.40,6.60,8.30,28.50
17.41,1.00,0.00,-15.80,-3.70,1.30,10.70,9.80,28.30
17.48,0.00,0.00,-15.80,-3.70,1.30,13.20,11.40,26.30
17.54,1.00,0.00,-16.30,-6.60,-3.40,15.00,13.50,12.50
17.60,1.00,0.00,-17.90,-9.10,-2.80,18.80,14.50,15.40
17.67,1.00,0.00,-16.00,-9.30,-7.30,21.60,16.20,4.80
17.73,1.00,0.00,-16.00,-9.30,-7.30,19.80,16.00,3.90
17.79,1.00,0.00,-13.80,-12.70,-15.80,17.20,17.10,3.60
17.86,1.00,0.00,-16.30,-13.20,-19.40,15.90,17.30,3.70
17.92,1.00,0.00,-15.10,-14.10,-15.20,17.40,17.10,5.70
17.98,1.00,0.00,-15.10,-14.10,-15.20,21.90,16.80,9.80
18.05,1.00,0.00,-17.90,-13.80,-6.40,17.70,15.60,8.00
18.11,1.00,0.00,-14.70,-9.60,-8.70,14.50,15.70,9.00
18.17,1.00,0.00,-14.70,-9.60,-8.70,13.50,15.00,8.80
18.24,1.00,0.00,-13.80,-8.50,-9.60,13.30,14.80,9.40
18.30,1.00,0.00,-13.20,-8.40,-4.30,15.50,13.50,20.90
18.37,1.00,0.00,-14.50,-9.00,-1.50,19.40,13.50,23.60
18.43,1.00,0.00,-14.50,-9.00,-2.20,18.80,13.10,22.60
18.49,1.00,0.00,-11.50,-7.30,-9.30,13.20,13.10,23.70
18.56,1.00,0.00,-11.40,-6.10,-6.40,12.40,13.10,21.10
18.62,1.00,0.00,-12.70,-8.20,-5.20,13.60,12.30,26.00
18.69,1.00,0.00,-12.90,-6.40,-4.60,12.90,12.50,25.90
18.75,1.00,0.00,-9.90,-7.20,-6.40,12.00,11.90,25.10
18.81,1.00,0.00,-9.90,-7.20,-6.40,11.90,12.30,26.60
18.88,1.00,0.00,-10.50,-5.50,-8.80,12.00,12.50,26.40
18.94,1.00,0.00,-11.10,-6.40,-5.40,12.60,11.70,25.90
19.00,1.00,0.00,-10.50,-3.60,-2.70,12.80,10.80,26.30
19.07,1.00,0.00,-10.50,-3.60,-2.70,13.20,10.70,26.30
19.13,1.00,0.00,-8.10,-4.20,-6.40,10.90,11.50,23.80
19.19,1.00,0.00,-7.60,-2.20,-7.20,10.40,11.30,15.90
19.26,1.00,0.00,-7.60,-2.20,-7.20,10.40,10.60,17.00
19.32,1.00,0.00,-6.40,-0.90,-9.60,9.50,10.00,24.10
19.39,1.00,0.00,-5.50,-1.50,-7.20,9.80,10.50,26.90
19.45,1.00,0.00,-9.70,-2.40,-4.50,10.10,9.20,30.00
19.51,1.00,0.00,-8.80,-2.50,-4.60,11.30,9.30,29.40
19.58,1.00,0.00,-8.20,-4.30,-3.70,13.30,8.80,26.70
19.64,1.00,0.00,-9.90,-4.50,-2.50,14.80,8.80,25.90
19.70,1.00,0.00,-11.10,-6.90,-4.30,14.30,8.60,21.70
19.76,1.00,0.00,-10.60,-7.60,-2.50,14.80,9.20,21.90
19.83,1.00,0.00,-11.10,-4.50,-2.50,8.40,9.50,26.60
19.89,1.00,0.00,-11.10,-4.50,-2.50,8.30,9.00,25.20
19.95,1.00,0.00,-6.70,2.10,0.90,9.20,8.70,29.80
20.02,1.00,0.00,-6.70,2.10,0.90,8.70,8.60,36.20
20.08,1.00,0.00,-8.10,4.90,4.60,9.50,7.40,47.80
20.15,1.00,0.00,-9.30,6.30,5.50,9.30,7.00,36.70
20.21,1.00,0.00,-15.80,3.00,6.40,8.50,7.30,39.10
20.27,0.00,0.00,-17.80,-1.20,3.70,5.70,9.10,37.10
20.34,0.00,0.00,-17.80,-1.20,3.70,6.70,10.20,32.30
20.40,1.00,0.00,-19.40,-7.20,2.50,5.20,12.30,32.00
20.46,1.00,0.00,-19.40,-7.20,2.50,8.60,13.60,21.70
20.53,1.00,0.00,-17.60,-7.90,-1.80,15.20,16.00,5.40
20.59,1.00,0.00,-17.50,-7.80,-3.00,16.90,16.20,4.40
20.66,1.00,0.00,-17.60,-12.60,-6.40,22.20,16.50,4.80
20.72,1.00,0.00,-16.10,-13.30,-10.90,16.50,17.00,3.40
20.78,1.00,0.00,-13.20,-12.30,-13.80,15.20,19.40,3.90
